,intercetta,età_madri,inatt_donne,inatt_uomini,occup_donne,occup_uomini
60,0.872665,-0.47792,0.754049,-0.236487,0.912452,0.0091766
61,0.973592,-0.456779,1.00426,-0.247286,1.01311,0.0859399
62,1.06935,-0.419019,0.274753,-0.218658,0.408138,-0.0191982
63,0.999917,-0.351652,0.502139,-0.263802,0.469841,0.00211486
64,1.11654,-0.454954,0.467072,-0.0996091,0.537868,0.248072
65,1.1802,-0.460662,0.408386,-0.0881657,0.51339,0.262078
66,1.09871,-0.424509,0.260263,-0.180778,0.345119,0.0382815
67,1.11701,-0.414984,0.447662,-0.199384,0.55975,-0.000226729
68,1.19376,-0.403778,0.480739,-0.167939,0.422093,0.205341
69,1.02373,-0.483169,0.318947,-0.0607705,0.347971,0.215334
70,1.08006,-0.479401,0.422169,-0.215463,0.409425,0.181737
71,1.07937,-0.416751,0.239462,-0.111938,0.183131,0.254796
72,1.03119,-0.392623,0.337359,-0.0564098,0.21264,0.334408
73,1.07833,-0.372169,0.287494,0.0407043,0.226849,0.452126
74,1.08876,-0.406555,0.672108,0.0293863,0.723073,0.267129
75,1.07972,-0.369977,0.0391816,-0.265157,0.0249346,0.0934377
76,1.07614,-0.395591,0.552074,-0.204159,0.460588,0.153778
77,1.14457,-0.379695,0.261429,-0.270641,0.490334,-0.161994
78,1.08686,-0.391332,0.587552,-0.149885,0.460602,0.24055
79,1.13307,-0.46906,0.0449628,-0.0842838,0.239805,0.0568658
80,1.11039,-0.457689,0.165436,-0.0624176,0.376902,0.0784493
81,1.03113,-0.473774,0.353046,-0.159585,0.531716,0.0406281
82,1.10914,-0.423321,-0.218832,0.0201077,-0.150343,0.342449
83,0.863457,-0.419555,0.641633,-0.21154,0.649819,0.157117
84,0.891282,-0.438896,0.74288,-0.147241,0.867545,0.126816
85,1.04646,-0.493094,-0.28648,0.0655289,-0.309709,0.463986
86,1.07446,-0.424678,0.357383,0.0121173,0.472386,0.235373
87,0.963194,-0.44432,0.218234,-0.206689,0.18923,0.109729
88,0.875864,-0.479986,-0.0765753,0.0466139,-0.0282279,0.35795
89,0.821321,-0.413986,0.253535,0.0411973,0.26534,0.370218
90,1.1329,-0.444159,0.476483,-0.244106,0.514461,0.0187785
91,1.12785,-0.484629,0.429876,-0.189039,0.519145,0.0932796
92,1.08101,-0.311321,0.777779,-0.298201,0.941045,-0.150144
93,1.23014,-0.47184,0.505552,-0.184037,0.490063,0.149087
94,0.908175,-0.379472,0.39152,-0.164212,0.286694,0.221339
95,0.995255,-0.399257,0.661047,-0.124567,0.77228,0.0716337
96,0.922768,-0.404817,0.309518,-0.225078,0.212004,0.102356
97,0.880576,-0.410689,0.249081,-0.0692369,0.254583,0.243955
98,0.987508,-0.422272,0.734537,-0.31922,0.7842,0.0232223
99,1.09327,-0.451462,0.704714,-0.223332,0.707477,0.109659
100,1.13732,-0.428928,0.306286,-0.157831,0.392398,0.100168
101,0.949794,-0.450829,0.551183,-0.200767,0.556464,0.108464
102,0.765063,-0.401061,0.502378,-0.157206,0.403164,0.262554
103,1.24479,-0.446964,0.547104,-0.415161,0.588861,-0.0597982
104,1.17892,-0.375846,0.62306,-0.186649,0.642501,0.0660715
105,1.22853,-0.476272,0.378925,-0.125708,0.461875,0.110686
106,1.17595,-0.467851,0.342704,-0.101932,0.327473,0.208572
107,1.12614,-0.431098,0.309058,-0.111781,0.345902,0.183258
108,1.29121,-0.393337,0.503439,-0.367921,0.583156,-0.198983
109,0.998164,-0.424863,0.599984,0.0184544,0.585987,0.46179
110,1.1338,-0.444252,0.0105606,-0.0639858,0.00486882,0.212913
111,0.91393,-0.458164,0.600988,-0.148769,0.592563,0.293526
112,0.83869,-0.447467,0.581375,-0.18596,0.574709,0.226456
113,1.20478,-0.412968,-0.0258834,0.0442954,-0.0653372,0.276556
114,0.999332,-0.417742,0.650281,-0.173616,0.677868,0.143229
115,1.00627,-0.405189,0.762649,-0.0799677,0.892238,0.142126
116,0.971847,-0.466228,0.64092,-0.0161516,0.675102,0.233342
117,0.995537,-0.507996,0.418176,-0.270484,0.554621,-0.0119917
118,1.04893,-0.477926,0.162777,-0.157963,0.182487,0.20215
119,1.03249,-0.392538,0.628072,-0.10431,0.632518,0.259333
120,0.97006,-0.510069,0.272951,-0.0311709,0.466673,0.163746
121,1.04668,-0.344553,0.850126,-0.247294,0.779122,0.14907
122,1.06832,-0.418096,0.480942,-0.158215,0.612626,-0.0304802
123,1.05711,-0.395124,0.376878,-0.240668,0.42711,0.0594246
124,1.0754,-0.370085,0.220905,-0.159009,0.133511,0.136036
125,0.955521,-0.439945,0.508226,-0.416829,0.648579,-0.230425
126,0.979803,-0.421268,0.680581,-0.125552,0.600418,0.298639
127,0.961536,-0.494235,0.326748,-0.215899,0.391605,0.0596839
128,1.03999,-0.483808,-0.0468295,0.0509917,-0.0710249,0.424516
129,0.986241,-0.467757,0.0597038,0.0979446,0.0364293,0.482538
130,0.997558,-0.374806,0.334324,-0.285487,0.24262,0.0847815
131,1.06234,-0.341024,0.286682,-0.354066,0.0978532,0.137756
132,1.17157,-0.379359,-0.0352634,-0.333253,0.072696,-0.237853
133,1.12249,-0.362289,0.360506,-0.460509,0.269687,-0.144921
134,1.07781,-0.380054,0.451443,-0.401148,0.350164,-0.140056
135,1.12865,-0.38733,0.166352,-0.393163,0.155926,-0.196698
136,1.14905,-0.365404,0.0857718,-0.130673,0.01484,0.216189
137,1.1537,-0.360762,0.0117787,-0.114154,-0.00156959,0.189275
138,1.10404,-0.373297,-0.0612069,-0.149969,-0.0976351,0.170823
139,0.85217,-0.435328,0.390457,-0.149001,0.380358,0.149839
140,0.950477,-0.370135,0.62249,-0.18065,0.671217,0.0351267
141,1.09305,-0.43748,0.336438,-0.0469223,0.245718,0.272639
142,0.909278,-0.431408,0.336322,-0.157283,0.331057,0.115563
143,0.927251,-0.380868,0.458886,-0.132289,0.498002,0.0788719
144,0.783449,-0.386775,0.796772,-0.337283,0.743822,0.00129333
145,0.799801,-0.404366,0.900753,-0.326979,0.859014,-0.061168
146,0.847363,-0.380092,0.57212,-0.339309,0.635084,-0.0708522
147,0.82875,-0.369851,0.627382,-0.291162,0.618854,-0.0480849
148,0.856989,-0.354115,0.799132,-0.131547,0.769497,0.130099
149,0.869003,-0.502216,0.494102,-0.351965,0.587857,-0.0974129
150,0.888573,-0.415658,0.837699,-0.0442036,0.897691,0.178272
151,1.01601,-0.485892,-0.0326234,-0.171385,0.0573502,0.167415
152,1.27108,-0.39069,0.590163,-0.0341837,0.445703,0.292038
153,1.13861,-0.418158,0.390702,-0.291425,0.409075,-0.0395337
154,1.2148,-0.441866,0.740146,-0.346085,0.583587,0.0588642
155,1.10534,-0.426024,0.552295,-0.189623,0.591512,0.133532
156,1.07904,-0.509258,0.955851,-0.229154,1.16585,-0.0567914
157,0.917992,-0.391743,0.37868,-0.359853,0.321394,-0.0291151
158,1.01531,-0.47298,0.069575,0.247443,0.182945,0.344149
159,1.05099,-0.424945,0.0127813,0.139868,0.000290876,0.389388
160,1.00021,-0.456958,0.0503986,-0.0483996,0.0437676,0.235115
161,1.00083,-0.384772,0.309251,-0.153193,0.185819,0.193193
162,0.958025,-0.453255,0.079642,-0.142186,0.0814076,0.223422
163,1.04716,-0.379485,-0.0628148,0.0339523,-0.0504645,0.293974
164,1.0394,-0.374161,-0.0160607,-0.0528995,0.00865492,0.301675
165,1.10163,-0.459019,0.538318,-0.168805,0.685218,-0.0720974
166,1.10579,-0.471082,0.565265,-0.106126,0.679952,-0.0194974
167,1.10637,-0.458979,0.469327,-0.165175,0.564262,0.130966
168,1.032,-0.488006,0.643872,-0.0874825,0.688375,0.202292
169,1.05145,-0.376787,0.391362,-0.114638,0.34755,0.213875
170,1.14337,-0.382832,0.493591,-0.0979685,0.475978,0.250885
171,1.05284,-0.422972,0.398266,-0.233562,0.49459,-0.132659
172,0.95283,-0.399573,0.710627,-0.330185,0.644315,-0.040431
173,0.873286,-0.418082,0.159796,-0.173361,0.153062,0.0363587
174,0.802234,-0.447666,0.451544,-0.302444,0.370753,0.0627574
175,0.824801,-0.463712,0.424293,-0.191877,0.279606,0.224762
176,0.883165,-0.523835,0.223959,-0.179122,0.20877,0.114517
177,0.959291,-0.449674,-0.167902,0.0921005,-0.178039,0.418549
178,0.902386,-0.43389,0.307121,0.0475999,0.24459,0.333741
179,0.835346,-0.413409,0.476156,-0.244912,0.399821,0.0798838
180,0.837999,-0.41959,0.201532,-0.200168,0.186848,0.0190923
181,0.753144,-0.496591,0.119149,-0.231186,0.225214,-0.0459071
182,0.732966,-0.495956,0.192729,-0.0907299,0.179254,0.176543
183,0.870647,-0.543259,0.327562,-0.195045,0.444394,0.042305
184,1.10564,-0.37725,0.587719,-0.220147,0.547266,-0.0245473
185,1.14074,-0.414579,0.674396,-0.16042,0.698232,0.0173899
186,1.04869,-0.40187,0.264739,-0.12705,0.331081,0.078983
187,1.11253,-0.438246,0.382136,0.0385566,0.405719,0.286429
188,1.24121,-0.43342,0.141446,-0.00464439,0.173433,0.26462
189,1.22374,-0.379258,0.71824,-0.156271,0.788439,0.115408
190,1.07882,-0.349957,0.250308,-0.121129,0.283176,0.156841
191,1.17909,-0.421892,0.0596831,-0.239999,0.109581,0.0108633
192,1.18495,-0.405653,0.52455,-0.0313998,0.533658,0.243232
193,1.10061,-0.475325,0.453149,-0.120473,0.644543,0.0728746
194,1.18134,-0.453976,-0.0529198,-0.0973832,-0.0258178,0.211767
195,1.27985,-0.447089,0.084454,-0.184715,0.12131,0.0214528
196,1.39416,-0.331996,-0.00286198,-0.067415,-0.0300266,0.118899
197,1.28602,-0.416702,0.427975,-0.149034,0.441873,0.148998
198,1.32983,-0.412174,0.426707,-0.170279,0.469522,0.142786
199,1.2144,-0.444666,0.500178,-0.262216,0.439913,0.0924905
200,1.47232,-0.445602,0.264578,-0.186483,0.297154,0.0780876
201,1.08248,-0.408644,0.493285,-0.226349,0.62421,-0.0416926
202,1.17207,-0.387556,0.41878,-0.105852,0.438856,0.0810444
203,1.03595,-0.41554,0.221946,-0.144711,0.245131,0.235108
204,1.18124,-0.343689,0.294521,-0.00380191,0.297464,0.23045
205,1.14623,-0.382571,0.260781,-0.00831528,0.38551,0.190129
206,0.958946,-0.387117,0.333813,-0.252452,0.274803,0.0401012
207,0.99353,-0.444477,0.600592,-0.14427,0.65663,0.0804185
208,0.969314,-0.453503,0.207668,-0.177142,0.372956,-0.0874707
209,0.902324,-0.444246,0.393455,-0.259939,0.340488,0.1537
210,0.945332,-0.497347,0.406507,-0.0302015,0.603358,0.0616713
211,0.931898,-0.413301,0.111655,-0.0054271,-0.00503124,0.406052
212,1.01667,-0.412471,0.926762,-0.331877,0.983784,-0.135623
213,1.0742,-0.398707,-0.0622113,0.0766654,-0.191405,0.432652
214,1.30239,-0.504561,0.232295,-0.355694,0.302049,-0.0960221
215,1.25456,-0.422791,0.348173,-0.234601,0.340014,0.035492
216,1.34678,-0.430244,0.587635,-0.16355,0.665653,0.043544
217,1.13248,-0.41966,0.541425,-0.196983,0.587575,0.121198
218,1.02634,-0.394512,0.323168,-0.0702695,0.129519,0.3963
219,1.08981,-0.437713,0.0695496,0.0501617,0.178439,0.216966
220,1.13455,-0.397351,0.197763,-0.119101,0.247091,0.161301
221,0.96746,-0.438249,-0.0232352,0.0088024,0.0286322,0.342187
222,1.03101,-0.484065,-0.0430431,-0.049946,0.00909548,0.187188
223,0.983589,-0.420547,0.0929323,-0.0515261,0.00527933,0.356651
224,0.96806,-0.427725,0.179502,-0.133598,0.0781318,0.276934
225,0.967816,-0.467867,-0.0616379,-0.0051676,0.114263,0.149285
226,1.02304,-0.405374,0.402855,0.0197522,0.326655,0.455687
227,1.04699,-0.374494,0.386013,0.0828738,0.366782,0.402915
228,1.02115,-0.439964,-0.147079,0.0155292,-0.174761,0.35816
229,0.980215,-0.40162,0.332544,-0.0645598,0.45566,0.068629
230,0.869818,-0.383947,0.332723,-0.15778,0.411053,0.093303
231,0.969715,-0.434527,0.549062,-0.105084,0.532449,0.207554
232,1.15631,-0.424495,-0.0622823,0.0374782,-0.0930156,0.389479
233,1.32726,-0.347754,-0.115622,0.0460922,-0.28945,0.433599
234,1.31419,-0.413187,-0.312777,0.108165,-0.475459,0.481423
235,1.22196,-0.442461,-0.319474,0.0723303,-0.30229,0.356905
236,1.21401,-0.346191,0.0348697,0.112819,-0.106424,0.588126
237,1.25801,-0.413599,0.703911,-0.0890083,0.951901,-0.046683
238,1.18667,-0.379234,0.72108,-0.0346423,0.775921,0.157727
239,1.19,-0.442881,0.387567,0.0588387,0.383949,0.374448
240,1.32194,-0.394057,0.105244,-0.0507217,0.0671626,0.324473
241,1.04342,-0.392772,0.426735,-0.224019,0.445323,0.0505318
242,1.19441,-0.4828,-0.0325931,-0.0287348,0.108079,0.183893
243,1.03496,-0.372705,0.747165,-0.292211,0.584971,0.197021
244,1.1133,-0.353428,0.61102,-0.243224,0.740083,-0.054731
245,1.13936,-0.330753,0.740834,-0.123234,0.634202,0.247025
246,1.19783,-0.354557,0.45372,-0.134079,0.421019,0.119389
247,1.07983,-0.36077,0.296545,-0.102478,0.190521,0.333597
248,1.16127,-0.394227,0.230763,-0.129885,0.288354,0.157768
249,0.976998,-0.442586,0.782236,-0.356516,0.87597,-0.224869
250,1.17413,-0.390948,0.343833,-0.0849569,0.422358,0.295024
251,1.15377,-0.377258,0.338626,-0.0700723,0.410789,0.304103
252,1.10855,-0.491901,-0.336661,0.0793345,-0.279088,0.294602
253,1.15792,-0.48321,-0.031636,0.0842806,-0.220053,0.506122
254,1.0708,-0.423515,-0.234244,0.166252,-0.169773,0.439106
255,1.01872,-0.481724,0.276646,-0.144007,0.291779,0.187605
256,1.02486,-0.431135,0.345702,-0.133396,0.270894,0.159097
257,0.899472,-0.379266,0.505336,-0.225216,0.488098,0.106684
258,0.90535,-0.454335,0.463307,-0.128827,0.624882,0.141447
259,1.01561,-0.397269,0.113656,-0.127772,0.144735,0.121277
260,0.928893,-0.462524,0.416116,-0.0456435,0.371948,0.383909
261,1.01478,-0.46764,0.201886,-0.0153577,0.225533,0.349094
262,1.05125,-0.43552,0.019911,-0.0577749,-0.00370931,0.274259
263,0.901309,-0.413327,0.639485,-0.189588,0.717361,0.1236
264,0.917633,-0.479292,0.233007,-0.0474593,0.260833,0.236893
265,1.00402,-0.392177,0.839434,-0.427643,0.938262,-0.203712
266,1.06015,-0.522525,0.107563,0.0447981,0.232219,0.213738
267,1.03259,-0.47728,0.112793,-0.168682,0.123126,0.117835
268,1.09954,-0.421773,0.384028,-0.0201227,0.412817,0.252624
269,0.84506,-0.465547,0.0174656,-0.122202,0.00475617,0.22754
270,1.02659,-0.471518,0.377199,0.00249653,0.427708,0.247426
271,0.886091,-0.418644,0.598217,-0.281107,0.527519,0.0813354
272,0.970134,-0.46109,0.549414,-0.347152,0.621735,-0.155408
273,0.877794,-0.459508,0.0538361,-0.106522,0.00619657,0.207691
274,0.860577,-0.439117,0.0460783,-0.11182,-0.0187944,0.237975
275,0.854536,-0.430389,0.0741078,-0.0719341,0.0949196,0.175406
276,0.956254,-0.482822,0.270337,-0.190089,0.350406,0.124501
277,0.959555,-0.480446,0.262547,-0.076993,0.255461,0.307711
278,0.925711,-0.457678,0.153607,-0.0350469,0.212877,0.302347
279,1.01067,-0.476529,0.278147,-0.124006,0.380229,0.164934
280,1.03676,-0.460413,0.710713,-0.335035,0.871277,-0.252451
281,1.06138,-0.432484,0.673549,-0.318668,0.761093,-0.113672
282,1.04873,-0.446464,0.244024,-0.11147,0.25675,0.125581
283,0.929055,-0.417698,0.294138,-0.0329306,0.286549,0.246144
284,1.1002,-0.454538,0.0871966,-0.154733,0.151724,0.142857
285,0.989297,-0.368951,0.304468,-0.0486833,0.173341,0.401012
286,1.01039,-0.427535,0.382463,-0.158808,0.370446,0.171466
287,1.08525,-0.419033,0.223842,-0.0857617,0.199655,0.20231
288,1.15518,-0.400255,0.393649,-0.117164,0.50343,0.0321321
289,1.11136,-0.371297,0.53657,-0.224888,0.506602,-0.00906488
290,1.10169,-0.399039,0.530845,-0.268999,0.614943,-0.0102341
291,1.08851,-0.425962,0.231883,-0.152665,0.182996,0.107174
292,1.08169,-0.425742,0.538994,-0.130169,0.582866,0.0777762
293,0.993745,-0.47581,0.383804,-0.0363888,0.391225,0.300163
294,1.06044,-0.471828,0.649107,-0.166785,0.714947,0.0939973
295,1.1439,-0.404111,0.145584,-0.130037,0.169469,0.203678
296,1.2805,-0.425277,0.308453,-0.00493698,0.331059,0.297022
297,1.25597,-0.393196,0.0853267,-0.235367,-0.0699661,0.130613
298,1.21144,-0.446194,0.32348,-0.118251,0.503563,0.0862681
299,1.20995,-0.427976,0.197199,-0.245593,0.189675,0.0640571
300,1.03273,-0.481819,0.147636,-0.222444,0.19823,0.0826039
301,1.01159,-0.362889,1.14373,-0.329813,1.21255,-0.132838
302,0.915894,-0.440712,0.248505,-0.188769,0.228321,0.241227
303,0.912031,-0.415829,0.0695679,0.0742638,0.0680543,0.271884
304,0.988541,-0.368591,0.417633,-0.109643,0.212743,0.298899
305,1.00205,-0.423681,0.377758,-0.105941,0.386796,0.142382
306,1.00663,-0.426242,0.129329,-0.250826,0.0588837,0.119398
307,1.02479,-0.433262,0.710659,-0.0671205,0.810652,0.167465
308,1.08554,-0.46172,0.626349,-0.211126,0.713761,-0.0456019
309,1.05424,-0.406907,0.400723,-0.107194,0.591262,0.0279189
310,0.936156,-0.39981,0.448825,-0.148601,0.43529,0.102949
311,0.925696,-0.400538,0.29411,-0.125586,0.295006,0.156487
312,0.860122,-0.422171,0.455848,-0.104976,0.544966,0.16851
313,0.9751,-0.45469,0.206881,-0.20687,0.156859,0.0612616
314,0.970902,-0.418172,0.558101,-0.17849,0.606286,0.125217
315,0.973195,-0.423902,0.513764,-0.228827,0.549653,0.0854003
316,1.00138,-0.441179,0.343776,-0.14133,0.424329,0.0695224
317,1.05296,-0.378976,0.629577,-0.270643,0.715971,-0.0765587
318,1.06852,-0.465376,0.67574,-0.259488,0.854703,-0.00482189
319,1.13848,-0.434441,0.22745,-0.0972943,0.294511,0.139148
320,1.12525,-0.451421,0.368104,-0.113834,0.346873,0.202229
321,1.11019,-0.435799,0.356528,-0.235055,0.327476,0.149425
322,1.26315,-0.475504,0.658713,-0.293157,0.598645,0.038174
323,1.00465,-0.470061,0.096986,0.136317,0.283018,0.312514
324,0.963668,-0.479211,0.368552,-0.21729,0.378381,0.150976
325,0.953808,-0.360478,0.435678,0.095294,0.405877,0.31536
326,1.00919,-0.378669,0.321691,0.103474,0.263843,0.339809
327,0.965851,-0.361307,0.278931,-0.187021,0.218017,0.194647
328,0.872987,-0.442627,-0.152426,-0.0497934,-0.153748,0.193668
329,0.894934,-0.426522,0.267441,0.0238701,0.287422,0.36473
330,0.962037,-0.452411,0.482597,-0.263948,0.736645,-0.178668
331,0.969275,-0.422608,0.552307,-0.395857,0.713423,-0.133343
332,0.967211,-0.472177,0.431112,-0.197321,0.443512,0.0587666
333,1.03764,-0.438795,0.163423,-0.224418,0.217631,0.0419592
334,0.949923,-0.462393,0.794983,-0.0376479,0.845099,0.222618
335,1.03874,-0.426824,0.410955,-0.391682,0.488915,-0.135446
336,1.13514,-0.433684,0.394622,-0.258623,0.549207,-0.178488
337,0.905258,-0.375767,0.832505,-0.335985,0.742233,0.0125401
338,0.907463,-0.415878,0.691459,-0.334341,0.665027,-0.0124898
339,1.00097,-0.40169,0.703722,-0.223255,0.709637,0.0471232
340,1.06069,-0.423545,0.290872,-0.131487,0.246448,0.20369
341,1.12801,-0.441489,-0.0542979,-0.141635,0.084445,0.0510238
342,1.05074,-0.393802,-0.268328,-0.10342,-0.217269,0.16943
343,1.11289,-0.469461,0.635558,-0.14702,0.6448,0.153752
344,1.10418,-0.437266,0.360093,-0.261131,0.322591,0.0473976
345,1.24178,-0.396607,0.226749,-0.0975337,0.322789,0.134339
346,1.06577,-0.410109,0.057957,-0.0728292,0.0535877,0.24505
347,1.12339,-0.431744,0.46665,-0.0950885,0.553661,0.136623
348,1.24015,-0.394544,-0.201329,-0.00736537,-0.0759564,0.192914
349,1.17646,-0.414029,0.207127,-0.0856013,0.147412,0.285961
350,1.1352,-0.43506,0.420534,-0.0923255,0.464374,0.247201
351,1.16024,-0.421747,-0.0727332,-0.2003,-0.164881,0.220194
352,1.0067,-0.40661,0.775,-0.166084,0.84028,0.0349528
353,1.04277,-0.42489,0.394145,-0.324841,0.494633,-0.0574789
354,1.02912,-0.474042,0.202503,-0.133514,0.205287,0.157612
355,1.022,-0.421342,0.454558,-0.0389566,0.530253,0.152044
356,1.01584,-0.477307,0.364552,-0.122826,0.4014,0.235147
357,0.991859,-0.41007,0.327829,-0.0998942,0.380549,0.138774
358,0.996896,-0.407758,0.245612,-0.0623937,0.333025,0.11443
359,1.12185,-0.374793,0.346685,-0.130103,0.343788,0.257911
360,0.970772,-0.422734,-0.0171617,-0.0150676,-0.0581232,0.325814
361,0.995806,-0.394673,0.532376,-0.176432,0.716939,0.0340112
362,1.07825,-0.443604,0.403439,-0.147316,0.462462,0.11065
363,0.933415,-0.37044,0.329894,0.00690316,0.18314,0.410572
364,0.920648,-0.403218,0.094703,0.0573653,0.122214,0.397871
365,1.12238,-0.426846,-0.051037,-0.0105323,-0.141244,0.354109
366,1.01431,-0.43583,0.160092,0.0860879,0.157003,0.394934
367,1.03454,-0.471715,0.0448638,-0.094385,0.192058,0.134039
368,1.0064,-0.46926,0.226772,-0.0667056,0.209361,0.305136
369,1.02607,-0.457341,0.301087,0.0412839,0.29421,0.351538
370,0.919236,-0.52078,0.270865,0.000513422,0.310443,0.273241
371,1.17169,-0.41663,0.144605,-0.0439966,0.161765,0.319152
372,1.13131,-0.397678,0.0472703,0.0326398,-0.0104135,0.373843
373,1.03429,-0.377488,0.0661592,-0.131466,-0.028503,0.247549
374,0.919362,-0.508379,0.693408,-0.0202338,0.691619,0.301408
375,0.962345,-0.488744,0.520019,0.0362122,0.62734,0.267569
376,1.01745,-0.401838,0.198906,-0.146342,0.188031,0.184082
377,0.88618,-0.507513,0.534417,-0.0650436,0.628728,0.137747
378,1.14364,-0.423834,0.0919792,-0.167324,0.00416948,0.230754
379,1.06865,-0.390618,0.547502,-0.0737702,0.631797,0.109922
380,1.06535,-0.371801,0.326845,-0.114833,0.279765,0.158435
381,1.08317,-0.480517,0.0244484,0.0274383,-0.0324944,0.400021
382,1.11719,-0.488633,-0.0535482,-0.0901329,0.00533992,0.159153
383,1.06595,-0.338019,0.641736,-0.203743,0.583369,0.142648
384,1.037,-0.345016,0.657851,-0.187345,0.574479,0.17658
385,1.05974,-0.362943,0.590451,-0.281269,0.629687,-0.0330879
386,1.09956,-0.348914,0.735981,-0.198142,0.691916,0.146876
387,1.12236,-0.449605,0.118051,-0.0504218,0.149944,0.206028
388,1.06273,-0.428429,0.365498,-0.0558714,0.306617,0.322309
389,1.07604,-0.481663,0.306666,-0.042757,0.208935,0.391077
390,0.960317,-0.467171,0.0812043,-0.187278,0.115611,0.251412
391,1.10439,-0.413896,0.436774,-0.0290165,0.303456,0.311824
392,1.14448,-0.433743,-0.11175,-0.207094,-0.0104677,0.0436248
393,1.06523,-0.455556,0.26009,-0.20444,0.244791,0.0589403
394,1.21466,-0.416998,0.558272,-0.404577,0.762731,-0.237607
395,0.930536,-0.404009,0.0225964,0.10179,-0.0852029,0.442335
396,0.965992,-0.490127,0.265543,-0.000868358,0.30214,0.281998
