,intercetta,età_madri,inatt_donne,inatt_uomini,occup_donne,occup_uomini
34,1.52839,0.436387,-0.44622,-0.661072,-0.638608,-0.469133
35,0.919702,0.212001,-0.762106,-1.36674,0.219279,-0.87402
36,1.00245,0.373331,-0.0328907,-1.39833,0.326579,-0.401336
37,0.909205,0.246021,-0.116509,-0.833519,-1.06295,-0.206067
38,0.087336,-0.14721,0.679093,-0.521734,0.477376,0.297418
39,0.513363,0.00720889,-0.478656,-0.053764,-1.55892,0.479882
40,0.394511,-0.3142,-0.282407,-0.477825,-1.24324,0.0370917
41,0.484965,-0.0185789,-1.28461,-0.0986329,-0.398094,0.476922
42,0.379451,-0.0757917,0.451221,-0.749479,0.160342,-0.255118
43,0.68067,0.065431,-1.07591,-0.635925,-1.03098,0.188334
44,0.428946,-0.152345,1.23174,-1.55915,0.302678,-0.782104
45,0.0228417,-0.280237,0.157621,-1.09916,-0.35964,-0.417619
46,0.740389,0.345846,0.0316636,-0.789764,0.471496,0.0331293
47,0.0596889,0.133571,0.16737,0.0498272,0.240851,0.897002
48,0.519752,0.205666,-0.144146,-0.368153,-1.05365,0.277355
49,0.549177,0.00559916,0.146374,-1.51573,-0.202547,-0.331789
50,0.511839,0.0149454,0.0462985,-1.32786,-0.272429,-0.504323
51,0.383568,0.0903445,0.00610888,-0.172482,-0.384059,0.289606
52,0.381503,-0.00322057,1.16178,-0.754291,0.277536,-0.143786
53,0.388188,0.155511,-0.15194,-0.273656,0.291425,0.148009
54,0.483535,0.317472,0.168552,-0.613513,0.570269,0.0908391
55,0.47086,0.228195,0.447671,-0.385219,0.588646,0.165053
56,0.128401,0.455029,-0.639638,-0.53907,1.13339,0.320802
57,0.602803,-0.272519,0.167198,-1.30194,-0.875099,-1.05302
58,0.694593,0.202804,0.0694922,-0.345188,-0.0407426,-0.173069
59,0.309059,-0.192662,-0.256055,-1.16521,-0.09639,-0.147011
60,0.253573,0.271151,0.467208,-0.358542,0.220325,0.78398
61,0.475201,0.247331,0.213262,0.336462,-0.12229,1.08837
62,0.279298,-0.174966,0.427903,-1.41574,0.531391,-0.542507
63,0.62666,0.110456,-0.471493,-0.891623,-0.310687,0.188173
64,0.0691014,-0.127916,0.587929,-0.669,0.830433,-0.343236
65,0.262796,-0.0698213,0.612282,-0.520235,0.64736,-0.151252
66,0.942736,0.301038,0.184664,-0.569221,-0.360994,0.410852
67,0.832135,0.14012,0.387579,-0.587379,-0.197981,0.080647
68,0.654037,-0.0785264,0.683355,-0.719814,0.532157,-0.280044
69,0.439564,0.168355,0.189845,-0.585511,-0.0227892,0.160126
70,0.71006,0.00501438,0.0141787,-0.792503,0.000116892,0.184257
71,-0.0381969,-0.0798999,-0.535862,-0.893744,-0.415255,-0.014025
72,0.0682456,-0.244382,-0.120525,-0.812345,-1.01489,-0.0195143
73,0.35403,0.315591,0.237357,-0.592207,0.176304,-0.209101
74,0.182653,0.0625928,0.0874812,-0.826957,0.62626,-0.0173855
75,1.33354,0.217883,-0.475348,-1.49576,-0.596699,-0.603755
76,0.307763,-0.0912991,0.518282,-1.10549,0.300647,-0.699364
77,1.08845,0.110754,-0.378305,-1.52298,-0.432337,-1.17888
78,0.795969,0.385105,0.449006,-0.7535,0.298941,0.386572
79,0.552931,-0.0131301,-1.0114,-0.953129,-0.378724,-1.25747
80,0.463424,-0.194199,-0.0487284,-1.0352,-0.410162,-1.74338
81,0.509381,-0.298877,0.13852,-1.21548,-0.431792,0.360581
82,0.465914,0.129853,-0.525627,-0.425533,-0.390823,0.108967
83,0.419905,0.370016,0.0838499,-0.847977,0.210339,-0.304156
84,0.397516,0.154561,0.697675,-1.00985,1.11857,-0.660004
85,0.486576,0.310984,-0.79813,-0.901981,-0.219975,-0.0314657
86,-0.00839764,-0.0921948,1.2344,-0.999042,1.08276,-0.0429012
87,0.533111,0.151491,-0.591894,-1.022,-0.576347,-0.820067
88,-0.128493,-0.170489,-0.00332397,-1.02238,-0.126064,-0.345559
89,0.0830595,0.144001,-0.972803,-0.251138,-0.2312,1.07015
90,0.868505,0.129134,0.463346,-1.50944,0.715996,-0.432735
91,0.71956,0.153729,-0.0301858,-1.00266,0.323831,-0.175798
92,0.547718,-0.153705,0.268855,-0.647972,0.0313144,0.00189353
93,0.672011,0.261385,-0.407537,-1.25891,-0.457952,-0.695625
94,0.242595,0.00442873,0.336404,-1.03955,0.212119,0.707321
95,0.402296,0.130045,-0.845313,-0.413283,-0.749861,0.0916328
96,0.347206,0.0221356,0.345988,-0.813481,0.00867625,0.587164
97,0.940374,0.144288,0.31415,-1.25752,0.00956175,-1.03344
98,0.706293,0.230955,0.437057,-1.10328,-0.0472837,-0.324771
99,0.710833,0.0406389,0.195533,-0.582172,-0.102786,0.145446
100,0.132354,-0.22728,0.607529,-0.416057,0.484947,0.0530147
101,0.105189,-0.121207,-0.15076,-0.576539,-0.0808593,-0.0246683
102,0.686251,-0.0660242,0.46684,-1.12446,-0.447648,-1.25843
103,0.201986,-0.117278,0.354268,-0.402852,0.889243,0.199011
104,1.13695,-0.0597116,0.495639,-1.59518,0.171758,-0.918678
105,0.86845,0.40682,1.04907,-1.10011,0.585433,0.0304806
106,0.655536,-0.351794,-0.724296,-1.37664,-1.0162,-1.23096
107,1.02228,0.366891,-0.256963,-1.70214,0.122687,-0.587013
108,1.14651,-0.234631,-0.384607,-1.22241,-0.978698,-0.980408
109,1.00588,0.529188,0.0381488,-1.59162,0.23941,-0.507426
110,0.493488,-0.229183,0.372046,-1.73659,0.206699,-1.30839
111,0.122313,-0.049075,-0.20753,-0.158188,-1.22378,0.758445
112,-0.0581439,-0.0289643,0.360911,0.390192,-0.969078,0.901027
113,0.948371,0.32481,0.0638667,-1.72349,0.171698,-1.36705
114,0.101728,0.126299,0.135724,0.510398,-0.279553,0.577122
115,0.432644,0.0419647,-0.46263,-0.784781,-0.321643,0.787725
116,0.228857,0.215197,0.295795,-0.140129,0.135711,-0.0474903
117,0.203123,0.00880496,0.144065,-0.640414,0.686979,-0.0803652
118,0.484045,0.0635974,0.719506,-0.594838,0.360749,-0.172326
119,0.199442,-0.0583648,-0.498219,-0.566785,-0.191688,0.700232
120,0.49129,0.0211166,0.0814438,-1.34834,0.242044,-0.0861293
121,0.285601,0.178788,-0.769715,-0.642193,-0.238293,0.808689
122,0.713387,-0.0523916,0.0262435,-0.0661509,-0.465969,0.21536
123,0.572481,0.0700797,-0.268897,-1.04329,0.455126,-0.580821
124,0.187602,0.0141304,-0.00914367,0.103092,-0.0519939,0.498421
125,0.283743,-0.0262841,-0.253339,-1.06438,0.511715,-0.816983
126,0.218714,0.164109,-0.00865985,-0.320234,0.291447,0.199057
127,0.333931,-0.230142,0.183956,-0.462783,-0.530742,-0.0469799
128,0.714128,0.364765,-0.163123,-0.985234,0.539829,-0.0789603
129,0.810848,0.425721,-0.670971,-1.11501,0.662362,-0.160011
130,0.527005,-0.10327,0.0552291,-0.807858,-1.03869,-0.563963
131,0.662474,-0.00828714,0.112808,-0.825763,-0.385468,-0.699601
132,0.543467,0.161604,0.52736,-0.560516,-0.794059,0.00888657
133,0.183249,-0.104311,-0.285903,-0.392248,-0.587563,0.644476
134,0.338583,0.0529563,0.0232908,-0.142799,-0.605947,0.566895
135,0.4572,-0.0787167,0.161341,-0.714724,0.0109954,0.527426
136,0.538441,-0.0545077,0.0851998,-0.372449,-1.2276,0.337355
137,0.553546,-0.0779046,0.199638,-0.304946,-1.16773,0.4505
138,0.454962,-0.0492807,0.404085,-0.543769,-0.778647,0.0983432
139,0.217525,0.340414,0.114208,-1.64888,0.874654,-0.434881
140,0.00473489,-0.38831,0.744607,-0.719947,-0.339812,0.301024
141,-0.0788756,-0.108914,0.805662,-0.983888,0.959329,0.653989
142,0.653046,0.37101,-0.496869,-0.0405449,0.270973,0.0546698
143,0.309578,-0.334135,0.416034,-0.815154,0.459637,0.244413
144,0.0773149,0.341523,0.0130381,-0.0803901,0.414379,0.279869
145,0.404726,0.363517,0.0658649,-0.630878,0.921692,0.509805
146,-0.323409,0.0110783,0.317975,-0.142048,0.142337,0.398231
147,-0.299669,-0.105832,0.367533,-0.420907,0.361703,0.295957
148,0.594033,0.193641,-0.289445,-1.00866,-0.0513243,-0.76519
149,-0.179544,-0.0721003,0.231375,-0.989314,-0.0216457,0.989808
150,0.352968,0.141611,0.0586705,-0.667906,-0.236788,-0.245868
151,0.500814,-0.0662438,1.04252,-1.36792,0.514049,0.256034
152,1.01747,0.2938,1.08065,-1.50066,0.693228,-1.41463
153,0.617447,0.0480671,-0.458025,-1.22431,-0.2247,0.751567
154,0.128396,-0.116169,0.705178,-0.213457,0.499989,-0.708058
155,0.140609,-0.267272,0.14485,-0.450371,-0.608832,0.708068
156,0.281592,0.00730492,-0.139768,-0.356189,0.16353,-0.474771
157,0.879645,0.12434,0.282666,-1.1503,-0.417416,-0.825483
158,0.473745,-0.0753836,-0.0926643,-0.644532,-0.132354,-0.722417
159,0.377089,-0.0187409,0.159498,-0.80252,0.637437,-0.790932
160,0.466177,0.169035,0.188027,-0.748489,0.519418,-0.0986545
161,0.548697,0.180823,0.351809,0.30021,0.0850704,-0.0468796
162,0.857337,0.486418,-0.0677471,-0.466499,0.28839,0.00991959
163,0.892517,0.240398,-0.146441,-1.19137,-0.0141681,-0.360547
164,1.22086,0.029245,0.0657015,-1.66095,0.189011,-1.27281
165,0.35908,0.0104564,0.012516,-0.412629,-0.722268,0.335453
166,0.374711,-0.0772004,0.0402791,-0.332498,-0.732147,0.252072
167,0.577744,0.175123,-0.752839,-0.56817,0.702911,-0.284421
168,0.574557,0.0420271,0.550183,-1.71759,-0.0625403,-0.622404
169,0.649959,-0.201795,0.264065,-0.611999,0.302128,-0.701689
170,0.747806,-0.162629,0.379232,-0.544037,0.159295,-0.470061
171,0.271348,0.132033,0.294636,-0.760941,0.293653,-0.0721567
172,0.172528,-0.0632065,0.0489276,-0.875484,0.319496,-0.942854
173,0.323113,0.134916,0.0635756,-0.288703,0.0550263,0.489865
174,0.135844,0.165173,-0.466702,-0.549878,-0.00177533,0.421452
175,0.482557,0.486144,-0.411771,-0.0974224,-0.146195,0.376777
176,0.419459,0.0373556,0.217574,-0.937898,-0.00048186,0.702471
177,0.0538983,0.281758,-0.433571,-0.0872794,0.021559,0.337301
178,0.530553,0.0484727,-0.355555,-1.17759,0.0646684,0.652597
179,0.380907,-0.334285,0.213331,-0.792428,-1.0108,-0.239901
180,0.336981,-0.291251,-0.649752,-0.860438,-0.92431,0.284058
181,0.107249,-0.216548,0.292719,-1.00511,-0.537364,-0.88877
182,-0.0495426,-0.281212,-0.781344,-0.978035,-0.572394,-0.528703
183,0.0862232,0.00356098,0.400517,-0.987259,0.0112711,-0.00886445
184,0.645962,0.325341,-0.216483,-0.476184,0.12297,-0.147096
185,0.495792,0.127335,-0.159446,-0.576532,-0.035498,0.15657
186,0.456183,0.0289971,0.619847,-1.53148,0.489453,-0.174812
187,0.528697,0.0546235,0.624644,-0.893762,0.104626,-0.215042
188,0.369485,0.126094,0.297793,-0.137118,0.0716596,1.00616
189,0.605852,-0.0523074,0.361728,-1.40869,0.27984,-0.69085
190,0.474476,0.195164,0.142165,-0.466105,-0.199206,0.591969
191,0.520218,-0.0266838,0.358081,-0.551663,0.181355,0.447926
192,0.610488,-0.0745492,0.253364,-0.884623,-0.30018,-0.147387
193,0.390369,0.102892,-0.192299,-1.14006,0.155241,-0.453125
194,0.172415,-0.197537,0.296409,-0.210584,-0.181346,0.110365
195,0.976577,0.218922,-0.0710558,-0.888818,0.0117164,0.455399
196,0.870543,0.248815,0.181269,-0.499169,-0.93105,-0.547184
197,0.630125,-0.16993,0.550264,-0.684058,0.245496,0.0116353
198,0.521758,-0.148976,0.445051,-0.710168,0.0944455,-0.142408
199,0.515414,-0.268509,0.572481,-0.858477,0.287723,0.160277
200,0.567057,-0.0819899,-0.284003,-1.12496,-1.12893,-0.342061
201,0.79258,0.220791,-0.109334,-1.40883,0.385105,0.0596488
202,0.361719,-0.086498,-0.527861,-0.786847,-0.0401004,-0.863148
203,0.843838,0.350539,-0.466296,-0.786323,-1.1183,0.0220422
204,0.294597,-0.207762,0.317913,-1.46178,0.403415,0.440794
205,0.384583,-0.29213,0.650545,-1.18297,0.441391,0.5776
206,0.772878,0.236988,-0.293761,-0.601607,-0.465801,-0.00559842
207,0.285713,0.670473,-0.649107,-0.179455,0.448752,-0.00907361
208,0.0852089,0.113016,0.177578,-0.510942,0.908284,0.664105
209,0.434017,-0.317767,0.11425,-1.07204,-0.311214,-0.440241
210,0.362958,0.125828,1.06334,-0.357649,1.00564,0.239719
211,0.530743,0.179504,0.0626009,-1.0269,-0.110835,-0.198982
212,-0.249122,-0.18885,-0.223045,-1.0624,0.528215,-0.266476
213,0.746827,0.294179,-0.0598812,-0.833253,0.0458792,-0.459151
214,0.494062,-0.0394642,-0.70017,-1.00727,-0.950052,-0.359146
215,0.637023,-0.0292594,-0.681628,-0.601468,-0.727333,0.567983
216,0.727474,0.134553,0.708904,-1.07664,0.734926,-1.08937
217,0.455291,-0.333445,0.128103,-1.16817,-0.663238,-0.009411
218,0.936557,0.442644,-1.12271,-0.78571,-0.62246,0.290531
219,0.570928,0.21543,-0.11377,-0.51392,-0.0488583,0.504261
220,0.520379,0.0174397,-0.554775,-0.896154,-0.476997,-0.0254389
221,0.580043,0.212894,-0.955238,-0.625008,-0.887506,0.232335
222,0.449516,0.336442,-1.08598,-0.432681,-0.108551,0.442685
223,0.505602,-0.0904789,0.248847,-0.183608,0.0227674,0.739295
224,0.640591,-0.0296991,0.195252,-0.123713,-0.137153,0.679861
225,0.837414,0.16389,-1.00576,-0.382164,-0.655647,1.02179
226,0.3547,0.189037,0.29829,-0.790265,-0.20764,-0.335615
227,0.502516,0.0643505,0.496225,-0.938915,-0.165482,-0.58804
228,0.406062,0.158549,-0.179225,-0.454778,-0.199724,-0.0382079
229,0.339292,-0.0220104,0.0119479,-0.910051,0.342675,-0.492423
230,0.367525,-0.306215,0.0807826,-0.678794,-0.47466,0.183266
231,0.499275,0.180885,-0.989431,-0.227301,-1.54015,0.561878
232,0.192036,-0.0795426,1.32475,-1.05033,1.22003,-0.773851
233,0.508679,-0.0212661,0.131415,-1.40152,0.688292,-0.972547
234,0.977418,-0.0650908,0.36189,-1.46779,0.86157,-0.760073
235,0.383499,-0.216244,0.591304,-1.5738,0.693445,-1.03263
236,0.669701,0.188987,-0.331179,-0.750875,-0.569593,0.16571
237,0.653664,0.220062,-0.279266,-0.7521,0.0586626,-0.0390224
238,0.643758,0.194226,-0.197186,-0.708631,0.0689486,-0.318752
239,0.634558,-0.19896,0.146197,-1.09203,-0.300351,0.197517
240,0.345703,-0.350999,0.123616,-0.54668,-0.335545,-0.142433
241,1.00593,0.455595,-0.121392,-1.22027,-0.0785887,-0.503769
242,0.0851629,0.0412005,0.00971165,-0.40643,0.149807,0.198527
243,0.677813,0.109383,0.209397,-0.831669,0.180695,-0.563533
244,0.659829,0.282433,0.243544,-0.774215,0.528465,0.302779
245,0.494474,0.0967898,-0.144926,-1.06701,-0.376224,0.275436
246,0.196754,-0.00734963,-0.117749,-0.508816,0.0785771,-0.186715
247,0.309026,0.0194363,0.243995,-0.796394,-0.572717,0.575935
248,0.713132,0.0408931,0.296837,-0.415024,0.0314745,-0.117383
249,-0.0219022,0.0765173,-0.453421,-0.539189,0.130154,-0.28373
250,0.714262,0.312181,-0.0493074,-0.389503,0.558681,0.162619
251,0.712399,0.332457,-0.0955995,-0.432215,0.513642,0.306247
252,0.264846,-0.1382,-0.837772,-0.661714,-0.417819,-0.157842
253,0.328196,0.249731,-0.726506,-0.0363451,-0.127062,0.526407
254,0.273423,0.240456,-0.760047,-0.464801,0.320561,0.260369
255,0.00882036,-0.316032,-0.432058,-1.04359,-0.662864,0.232938
256,-0.295931,-0.330275,-0.135292,-1.27214,-0.450744,0.244818
257,-0.0750846,-0.305225,0.350633,0.00356928,-0.682735,0.0211717
258,-0.0695978,-0.166937,-0.222153,-0.707864,-0.134251,0.294071
259,0.138093,0.253103,0.333554,0.300628,0.350937,0.590748
260,0.497564,-0.0764388,-0.040811,-1.72022,0.140874,-0.414032
261,0.536324,0.0750091,0.0100426,-1.12099,0.215718,-0.0143429
262,0.443578,-0.174147,0.733889,-0.829745,-0.121776,-0.131813
263,0.123718,-0.0435454,-0.258796,-0.905946,0.11904,-0.279865
264,0.478912,0.152016,0.413311,-0.751188,0.345813,-0.0466276
265,0.314202,0.0844707,-1.35837,-0.539293,-0.934265,-0.411454
266,0.54535,0.0634833,0.325964,-0.511549,-0.336969,0.815128
267,0.587261,0.408582,-0.0416848,-0.08323,-0.427597,0.349724
268,-0.0931869,-0.115094,0.522279,-0.532279,0.23374,0.448849
269,0.0780173,0.00412013,0.240079,-0.723982,-0.324325,0.0210582
270,0.609013,-0.144344,0.397629,-0.73329,-0.206721,0.728297
271,-0.183257,0.112166,-0.129606,-0.528653,0.423199,0.0876319
272,-0.121228,0.00292409,0.658044,-1.07219,0.0284235,0.402117
273,-0.227665,-0.00763539,-0.644595,-0.368826,0.123128,0.338234
274,-0.290345,0.074799,-0.387727,-0.230434,0.158687,0.289775
275,-0.0211379,0.130459,-0.449715,-0.362329,0.0302208,0.0957673
276,0.394734,-0.128736,0.0487014,-0.408625,-0.254158,0.57656
277,0.492608,0.178263,-0.127673,-1.17639,0.407848,-0.370505
278,0.566934,0.268423,-0.0404215,-1.09095,0.114149,-0.596094
279,0.403291,-0.129081,0.435035,-0.835943,-0.0208299,-0.273991
280,0.284012,0.0594735,0.437842,-0.770415,0.489823,0.116299
281,0.283751,-0.0467591,0.635232,-0.126063,0.142223,0.762385
282,0.674943,0.0604338,-0.215945,-0.565663,0.0415193,0.301561
283,0.496211,0.0269546,0.399396,-1.12033,0.341095,0.112433
284,-0.0958141,-0.147073,-0.311055,-0.289205,-1.05116,0.75138
285,0.915212,0.221737,0.882662,-1.24835,0.478984,-0.717103
286,0.893793,0.356115,-0.158859,-1.06641,0.773798,-0.503392
287,1.02712,0.323904,0.615549,-0.900156,0.279456,-0.301563
288,0.624477,0.19808,-0.563962,-0.829006,0.441278,-0.220002
289,0.83628,0.0942909,0.988783,-0.750863,0.288139,-0.305484
290,0.605,0.399164,-0.678548,-0.483916,0.210418,-0.0539257
291,0.20425,-0.0237499,0.480575,-0.830421,0.63132,-0.474734
292,0.20612,-0.408108,-0.0577609,-1.1838,-1.2783,-0.053545
293,0.381365,0.379557,0.627544,-0.421671,0.984292,0.379439
294,0.846057,0.0957196,0.473631,-0.770299,0.485481,0.163522
295,0.409673,0.106585,0.176187,-1.35848,0.135294,0.0451875
296,0.979127,0.0933459,0.322012,-0.738557,0.0503042,-0.259107
297,0.951161,-0.232077,0.410388,-1.14677,-0.262253,-0.931881
298,0.913158,-0.189352,-0.537387,-1.36802,-0.541566,-0.262256
299,0.823761,0.0115038,0.710276,-1.20951,0.828919,-0.464258
300,0.84071,-0.125933,-0.790392,-0.717708,-0.847615,0.514586
301,-0.0197364,0.198728,0.420037,-0.766013,1.27914,0.0781294
302,0.567694,0.300067,-0.0386197,-0.460182,-0.129021,0.460189
303,-0.0277301,-0.220153,0.440375,-0.767974,-0.122451,0.41202
304,0.0623921,-0.247822,0.0368822,-0.258687,-0.921832,-0.0634045
305,0.481712,-0.270331,0.193464,-0.777237,-0.683807,0.0818318
306,0.124199,-0.291965,0.0754296,-0.465772,-0.7521,0.175712
307,0.113642,-0.117016,0.554742,-0.62417,0.0586655,-0.0324986
308,0.188267,0.118024,-0.0029748,-0.393361,-0.237255,0.203202
309,0.36712,0.0586585,0.24801,-0.637507,-0.515988,-0.0691483
310,0.264978,0.116469,-0.356069,-0.426907,-0.08888,0.53467
311,0.204351,0.158379,-0.39063,-0.0771871,0.516184,0.538626
312,0.534831,0.0673731,0.0673004,-1.25722,-0.157191,0.327131
313,0.139097,-0.0254606,-0.450074,-0.438604,-0.0468743,-0.119917
314,0.142568,0.0543712,0.595986,-0.48138,0.144748,0.316928
315,0.0720616,0.0712081,0.718204,-0.464053,-0.264369,0.9055
316,-0.0993558,-0.406582,0.935699,-0.5919,0.329751,-0.167875
317,0.45458,-0.0366201,-0.244799,-0.971453,0.370293,-0.663851
318,0.517427,-0.205148,0.329415,-0.706809,-0.216213,-0.195275
319,0.0768738,-0.0560546,0.462253,-0.809185,0.563621,0.0385198
320,0.311957,-0.198061,0.281134,-0.653059,-0.40468,0.667433
321,0.353158,-0.00700511,0.775987,-0.647547,1.23322,0.103484
322,0.291333,-0.0839345,0.623743,-0.773314,0.327604,-0.468243
323,0.49414,0.277594,0.215963,-0.576029,0.949361,-0.041889
324,0.264999,-0.223352,0.331717,-0.399046,-0.179062,0.646872
325,0.759993,0.243632,0.0771273,-0.772717,-0.0886086,0.231748
326,0.724373,0.251333,-0.0166576,-0.935242,-0.274526,0.27422
327,0.443846,-0.101541,-0.137418,-0.948461,-0.622438,-0.147716
328,-0.104778,-0.200898,0.0597346,-0.828201,-0.391926,-0.0225287
329,0.441394,-0.146792,-0.0724983,-0.845772,-0.796614,-0.182434
330,-0.170232,0.184523,-0.667646,-0.463552,0.465766,0.779475
331,0.248107,0.0892245,0.411305,-0.357479,-0.0324789,0.324396
332,0.196031,-0.221075,-0.186849,-1.27202,-0.339909,-0.0904589
333,-0.0102686,-0.0881663,1.19224,0.0896693,-0.0791446,-0.327604
334,0.434804,0.135069,-0.622976,-0.912382,0.37277,-0.520401
335,0.0401874,0.00874312,1.38855,-0.454064,0.847882,-0.241863
336,0.204068,-0.0276472,0.839896,-1.11552,0.704934,0.229076
337,0.563308,0.0280246,0.753178,-1.7539,0.460526,-0.511191
338,0.308392,0.0435794,0.0829724,-1.01746,0.134905,-0.200806
339,0.127117,-0.0833006,0.0358666,-1.03126,0.0207565,-0.0575622
340,0.253632,0.0763854,0.201213,-0.977975,-0.119492,1.00357
341,0.590025,-0.250003,-0.575981,-1.43806,-1.02021,-1.20966
342,0.877954,-0.185676,-0.493729,-1.93108,-0.947414,-1.35522
343,0.720287,0.575934,-0.813842,-0.566449,0.25294,0.710786
344,0.890153,0.230883,-0.621498,-0.856436,-0.599084,0.558512
345,0.938991,0.0144542,-0.156808,-1.36489,0.020003,-0.261219
346,0.35689,0.117807,-0.213413,-0.842267,-0.331851,0.540694
347,0.510277,0.182829,0.0429169,-0.776837,-0.571642,-0.915371
348,0.958062,0.0540832,-0.910368,-2.09911,-0.144378,-0.908611
349,0.344919,0.018929,0.0259373,0.115138,-0.27146,0.461845
350,0.708397,-0.0396726,0.255404,-0.759221,-1.24781,0.129389
351,0.471402,0.202768,0.421501,-1.0274,0.398852,-0.156029
352,0.262029,0.00115552,-0.205332,-0.190702,-0.825895,-0.157751
353,0.374219,0.172899,0.259342,-0.12977,-0.178318,0.829258
354,0.00964093,0.0579126,0.750788,-0.0496153,0.248497,0.706598
355,0.365949,0.13708,-0.179095,-0.872129,0.660148,-0.0598758
356,0.357544,0.276396,0.185288,-0.934728,0.0751907,0.137753
357,0.46321,0.0711153,0.363662,-1.20033,0.333014,-0.656705
358,0.387263,0.0787175,0.296833,-1.18833,0.350378,-0.665684
359,0.862959,0.0837546,0.601554,-0.927758,-0.244185,-0.53899
360,0.590613,0.157003,-0.452907,-0.912797,-0.193036,0.570907
361,0.212156,0.337934,-0.530857,-0.659869,0.550324,0.793539
362,0.423618,0.28578,-0.229428,-0.781225,-0.140569,0.690499
363,0.456094,0.32848,0.418393,-0.498109,0.303872,0.139602
364,0.398687,-0.165982,-0.457271,-0.990002,-0.086905,0.178101
365,0.0155794,-0.275387,0.83141,-0.679957,-0.371528,0.397122
366,0.194818,0.524349,-0.721841,-0.279621,0.0415892,0.36616
367,-0.0195355,-0.107038,0.352815,-0.242128,-0.66385,0.0768912
368,0.0253379,0.0213189,0.662952,-0.380011,0.0202622,-0.00569488
369,-0.0695077,0.107393,0.0257333,-0.142645,-0.237756,-0.0308171
370,0.498145,-0.0828975,0.465982,-0.390077,-0.613264,0.810233
371,0.532723,0.415779,-0.255477,-0.882946,0.988241,-0.144301
372,0.430501,0.26781,0.344854,-0.797213,0.735076,-0.15936
373,0.601805,0.332157,0.0458065,-0.674113,0.092109,0.0251379
374,0.460661,0.0446374,0.1978,-0.503409,0.169686,-0.335476
375,0.351459,0.334939,0.175648,-0.973974,0.484663,-0.112491
376,0.247058,-0.183668,0.451879,-0.908547,0.0231076,0.0155715
377,0.289592,-0.438679,0.208876,-0.810435,-0.388829,-0.358025
378,0.0143751,-0.245655,0.976609,-0.338615,0.308681,-0.0682289
379,0.569879,-0.0244745,-0.46559,-0.469119,-0.650206,-0.641115
380,0.771799,0.202627,-0.381705,-0.738879,-0.369625,-0.364954
381,0.0381094,-0.1247,0.765851,-0.840213,0.350465,0.448169
382,0.303105,0.148849,-0.115633,-0.665277,-0.679797,0.4765
383,0.288146,-0.234099,0.122623,-1.40148,0.664572,-0.773788
384,0.336574,-0.267583,0.138306,-1.35313,0.55839,-0.714043
385,0.486095,-0.207826,0.367695,-0.637164,-0.493021,-0.00470211
386,1.27311,-0.185661,0.403614,-1.41569,-0.352488,-1.16915
387,0.189359,-0.096163,0.10046,-0.689364,0.485762,-0.295367
