,0,1,2,3,4,5,6,7,8,9
0,-0.326291174917045,-0.42540874397006245,-0.6516430439191949,-0.38719791100664996,-0.52968797937655,-0.628063389800575,-0.44067008089232496,-0.37790172797945,-0.6066371977867749,-0.5529200994130224
1,0.060376084766621,0.187853206123083,-0.0238531225505915,0.013755702593366502,-0.15202313646260224,-0.21100276238387,-0.36584263566245,-0.6503732922850001,-0.8994344793499999,-1.0680637444
2,0.07655346523784524,-0.01395601967840575,-0.21243781637037026,-0.19589394048364747,-0.322292520169935,-0.39981682174745004,-0.62970899125985,-0.882699331475,-1.08721457175,-1.080479195775
3,0.18046764097441498,0.19096304825247798,0.00019383562760775,0.034098591784935,-0.08984140474200615,-0.11065781273862751,-0.23019183571894072,-0.4482904475501,-0.6773456484925,-0.7333223265875
4,-0.08205485022320262,-0.17444493206936199,-0.31443040746913503,-0.3380118955323765,-0.476904654096575,-0.531844397452,-0.8511315495499999,-1.1521292022,-1.3485120247250002,-1.3018540173500002
5,0.0286260045199245,0.19882325772106002,-0.0160609328259605,-0.050778261079924995,-0.25900060362288,-0.33246031452480496,-0.482006343640075,-0.9173973445749998,-1.205631697575,-1.394561762375
6,-0.387401174138175,-0.46373448045262494,-0.58731239486675,-0.53089187451945,-0.500844549382725,-0.37816665286296997,-0.35682679288061997,-0.58045994897,-0.6706976884225,-0.7966442909474999
7,-0.3394304706525425,-0.41293505106215,-0.48891616566742496,-0.36772769758663254,-0.451555498205525,-0.289809283937795,-0.31609513674717254,-0.48771758605975,-0.66534969331025,-0.7668626578775
8,-0.3099402817640675,-0.37400619972817745,-0.4293026600280251,-0.277430382620735,-0.33626821113542094,-0.124170526077591,-0.10196144897311252,-0.2570995645144687,-0.3484473016430575,-0.4221442114162528
9,0.25816806431987177,0.3020217290303375,0.09293063213731424,0.09555335514275,0.00974409102993625,-0.035261966653342,-0.13192364510106605,-0.27837345879735004,-0.540434171117375,-0.563843704928
10,-0.2518920724021025,-0.26539519048549826,-0.2958487307525475,-0.2419854684604345,-0.17781403358173525,-0.046240246123186494,-0.021319348012984997,-0.19418909780330001,-0.19400843193760844,-0.27669156180612225
11,0.2139144181250425,0.245362780897935,-0.012384661255031,-0.019153909540860995,-0.1010293396670905,-0.21188235671243,-0.3677241040649158,-0.6935156800917001,-0.9918906229750001,-1.2716336766250003
12,0.24490345202740751,0.4685451606839525,0.21056261087369152,0.37318667291757,0.07853640138204375,0.11626116471494702,-0.0256996999901325,-0.19324204724389774,-0.3667724844745775,-0.560710626846725
13,0.15492491840714898,0.14390308247186895,-0.0471631389392,-0.052715606288879245,-0.14509751806407797,-0.22565011527094003,-0.3204076663796475,-0.5496914245348251,-0.9462865371,-1.1325728906250003
14,0.40475547226057496,0.491038414780325,0.3020515862557765,0.33315575922655,0.2824440294357133,0.2044683283343275,0.08014885914666499,-0.1596486566958425,-0.4257049723864875,-0.61732875119025
15,-0.4006798953486999,-0.45842890234057504,-0.47767233095032496,-0.45370060170825743,-0.6866589103725,-0.62430728294475,-0.7448675781625,-0.9194907729,-1.113209498075,-1.129517809225
16,-0.762773380475,-0.9448232542,-0.9764105982249999,-0.8852204764875001,-1.04051887554,-1.18316981445,-1.25055337575,-1.8697661385,-2.0277427035,-2.3232751940000003
17,-0.2501372240726575,-0.2583902090136475,-0.487977669923375,-0.2471701557455797,-0.39669026754411246,-0.62705234060875,-0.5899775669442499,-0.6310879265402499,-0.9224656347749999,-0.952693376475
18,-0.24281090058037297,-0.29719036273457,-0.45009845928634995,-0.47348931505741004,-0.472177177590875,-0.4554225538111,-0.5204183955949999,-0.8208876619250001,-0.88548115845,-1.0161268321749999
19,-0.07623935314396252,-0.021458449874342752,-0.10685916833207998,-0.060079864367572,0.02210993118262468,0.09906042035221249,0.05108885161553925,-0.14932245923621076,-0.24347464473378996,-0.318322940172495
20,-0.266856045937741,-0.29351565752359504,-0.4055270647617475,-0.11626197923948425,-0.23386416284457928,-0.38047908540163,-0.1990022643527225,-0.17995683892962674,-0.42209228559930007,-0.4562399884634
21,-0.06872951146994676,0.24401813425535498,0.15591932247898752,0.3740580639404725,0.44514075208700005,0.53530478083025,0.39184702773758756,0.2579046139828175,0.1518043173881955,0.18279025616516
22,-0.00911627918010775,0.09015730135257274,-0.021444701359178246,0.00978233154928025,0.039565661568140856,0.0697030417094305,-0.09196841923442033,-0.407928151397635,-0.5590442106510001,-0.7180115776499999
23,0.297073083184767,0.43986852952425,0.27438363936452753,0.33831127436824,0.37444099615509,0.276399341084455,0.108752401578585,-0.21923484147641528,-0.4743955852611751,-0.7240688944925
24,-0.22140805634794525,-0.07979653660369748,-0.10379744341094825,0.0769104871357159,0.15755113026259498,0.3128529735531375,0.26145076791335004,0.13778711342518724,0.03343945905711875,0.02981724931769175
25,0.04713649631385444,0.015500034052311923,-0.25036431719446245,-0.23866164732557898,-0.343220326209285,-0.42309140774992504,-0.5162226029345,-0.707624632885,-0.9102687855749999,-1.10182785545
26,-0.24152468597228252,-0.029494935347443425,-0.16979718922296727,-0.11002816812250751,-0.0400689157480115,0.08050971482815684,0.059174573058839997,0.08537658054467775,0.05994352123349749,0.149453651917926
27,0.24895758349577504,0.5513537009926,0.497417351061375,0.5909326105082826,0.43897046059922507,0.40389587898951,0.288855447000124,-0.0485737681422605,-0.28624050749431224,-0.39563459672234996
28,-0.2532350134938275,-0.32644226041189495,-0.5174491659491001,-0.24710385556800096,-0.3086484408702198,-0.45861390814093245,-0.2610940304823575,-0.27515214937313004,-0.5602939836573501,-0.6611589468335
29,-0.14396776712851503,-0.31907057529124133,-0.452117929860025,-0.54750467265905,-0.6253859942365,-0.6436810445400001,-0.976254356125,-1.265378188875,-1.5262136401250002,-1.3475168308250003
30,0.1055595485887425,0.043658759368502505,-0.251466427813695,-0.3456422331202049,-0.4723448355275,-0.528447891945925,-0.55491257708505,-0.6957587087,-0.9889700234,-1.17161996315
31,0.1731376756109205,0.19600509831959753,-0.01499058695209325,-0.0266284971465475,-0.16721612157391325,-0.22977202556234746,-0.3471462305172303,-0.585697283219,-0.9427722728750001,-1.1055623459500001
32,-0.271151999505924,-0.3082851558392917,-0.38311726541595,-0.31207247008981,-0.33764384591652924,-0.2976764018276925,-0.35035084107366504,-0.5772101025408151,-0.6366069638727501,-0.7074098342575
33,0.21721564406103253,0.23368758620620747,0.0446380982950978,0.00288207430773125,-0.12225664326427149,-0.19101168157829898,-0.35004672896056,-0.6207458374215,-1.0058261666250001,-1.1372919768750003
34,-0.02761896207257255,0.1044427216983705,0.01696160393223675,0.05171372925345401,0.1039999148362285,0.177055801139305,0.02175729055603,-0.27733843315994905,-0.4800091777032275,-0.5783701741306
35,0.00880391823914525,0.12383806712816074,-0.05717406869310878,-0.01930676665484625,-0.17521756358133475,-0.22552399253648273,-0.34763497632066753,-0.599309718977,-0.79007819965,-0.902998454425
36,0.28512119018098175,0.6161658919109501,0.4272354388024725,0.4697319634349675,0.5338604899280525,0.5544922276316049,0.6079141490871325,0.38038513252028244,-0.08631700376143502,-0.0333206420799635
37,-0.019875102747989,-0.16906626840999675,-0.46944612022605,-0.404222097186275,-0.4563495354283975,-0.5000353695797499,-0.6526232498175,-0.8005084689674999,-1.200090400175,-1.287954669925
38,0.05506512598884774,0.23497900640245797,0.1663688392734975,0.239031731956507,0.14534447645148,0.0993954227082225,0.0016785711357382499,-0.3512143183111645,-0.5596437079027501,-0.49999250943709506
39,-0.06627633915112174,0.03980518473566,-0.05657512220150151,-0.05644661949285443,0.0115972807381625,0.04487683547706033,-0.055055770962910006,-0.32809078754211674,-0.45442509973865997,-0.68856051830775
40,0.0790801830036975,0.20683588814028503,0.1269129521186025,0.15311526025758,0.1602882862069775,0.14828671847657748,-0.0683942620755505,-0.389569890491675,-0.5964037061795,-0.6808584208940001
41,0.15939071448501252,0.30754672919866655,0.15032253067417278,0.170827275153524,0.13337023166563974,0.23863723054580296,0.1723681446644385,-0.09050553088187825,-0.2983594289196375,-0.410927763387525
42,-0.09910918338011725,-0.03623703403104625,-0.1767283616079375,-0.1883038637493855,-0.275828777275765,-0.280307279639025,-0.38459105323304504,-0.62624542674845,-0.92350786285,-1.0771514405500002
43,-0.27106101762122253,-0.18968853484934003,-0.20723481669288504,-0.14906387091472997,-0.35471563976384,-0.24748284661051126,-0.3057886782324575,-0.42527853907935004,-0.58144917961742,-0.6358910842984999
44,0.2376115483051175,0.28640171698111,0.05303003931277675,0.062443319082692496,0.0712990434546155,-0.052602397286807503,-0.13481639857490474,-0.475031450485175,-0.747233553356,-1.027937592875
45,0.14653162099533074,0.20402292763267602,-0.020450206019732253,0.16357065090840892,0.14289531058757027,0.059055808848664744,-0.01256188680554475,-0.14692197841420626,-0.60351515521125,-0.8133847945875001
