,X0,X1,X2,X3
60,3.37603,3.68448,5.57871,4.77471
61,2.67043,3.95418,5.80346,4.82788
62,2.41363,3.93919,5.84762,4.80972
63,2.72312,3.93125,5.86162,4.65825
64,2.95815,3.75109,5.70106,4.78883
65,2.62281,3.76992,5.56365,4.85932
66,2.30423,4.00008,5.7566,4.82031
67,2.97805,3.76185,5.6845,4.84783
68,2.95557,3.84175,5.68138,4.55544
69,3.16443,3.62421,5.44923,4.91596
70,3.03397,4.03266,5.88294,4.57755
71,3.1025,3.94577,5.57894,4.60684
72,2.53568,3.93013,5.6039,4.69674
73,2.58584,3.98002,5.61859,4.65373
74,2.60474,3.99473,5.54673,4.78621
75,2.19659,4.05681,5.66058,4.71471
76,3.01024,3.64177,5.86047,5.0664
77,2.60392,3.63799,5.91222,4.95983
78,2.52427,3.79647,5.73963,5.00059
79,2.99155,3.61244,5.75056,4.6909
80,2.79951,3.9105,5.73359,4.85622
81,3.06789,3.89928,5.76255,4.72197
82,2.73051,3.65226,5.77251,4.93775
83,3.45768,3.9314,5.66158,4.51722
84,3.01958,3.65969,5.61872,4.69499
85,2.78709,4.0144,5.91711,4.86165
86,2.8,3.89203,5.88131,4.82657
87,2.14364,4.0052,5.84463,4.87169
88,1.90564,4.0885,6.07956,4.72376
89,3.11614,3.8039,5.65305,4.83191
90,2.66475,3.96861,5.64384,4.79869
91,2.87263,3.86176,5.71999,4.68314
92,2.84944,3.85539,5.73251,4.66091
93,2.98302,3.95363,5.60221,4.74877
94,2.37666,3.96178,5.99272,4.81728
95,2.4271,3.89719,5.97348,4.65516
96,3.23402,3.91684,5.37251,4.79949
97,3.30967,3.59473,5.71834,4.57947
98,2.14775,4.11731,5.80803,4.83333
99,2.1307,4.10913,5.80051,4.81579
100,3.42287,3.7023,5.35667,4.61684
101,3.14105,3.89591,5.66801,4.57597
102,3.36259,3.72522,5.49803,4.71996
103,2.83217,3.94234,5.38106,4.77091
104,3.09411,3.79484,5.74161,4.53578
105,2.87933,3.991,5.59635,4.54377
106,2.58093,3.71726,5.86471,4.50978
107,2.77177,3.59326,5.63248,4.72146
108,3.03918,3.6194,5.64297,5.00244
109,2.72563,3.77964,5.75217,5.12408
110,2.74544,3.71099,5.70012,5.13924
111,2.83196,3.68283,5.69638,5.13475
112,2.52532,3.58542,5.96982,4.98497
113,2.57434,3.75552,5.78063,5.05015
114,2.47509,3.69387,5.85751,5.06916
115,2.89393,3.99233,5.55578,4.62114
116,2.42643,3.75248,5.83477,4.60436
117,2.66906,3.77925,5.857,4.57051
118,2.57137,3.98941,5.66109,4.98804
119,3.10624,3.74913,5.8787,4.75422
120,3.20283,3.95517,5.37257,4.67398
121,2.75486,3.76672,5.81376,4.91775
122,2.68054,3.82399,5.77519,4.91914
123,3.10329,3.74725,5.62351,4.79253
124,2.9771,3.6373,5.38244,4.89564
125,2.94472,3.92401,5.98499,4.67404
126,3.11661,3.76857,5.93519,4.59842
127,3.85591,3.70402,5.44004,4.3623
128,3.73573,3.69555,5.41507,4.37449
129,2.52447,3.93413,5.58629,5.01724
130,3.10334,3.96373,5.71872,4.4234
131,2.81306,3.90524,5.64958,4.84565
132,3.08795,3.71966,5.61699,4.75278
133,2.32519,4.19667,5.49752,4.89698
134,2.30854,4.1891,5.5066,4.88706
135,2.41843,3.77914,6.12365,4.66904
136,2.34048,3.99925,5.89799,4.82983
137,3.52578,3.72633,5.54384,4.40365
138,2.19467,4.01957,5.99872,4.83761
139,3.14891,3.86827,5.69435,4.6601
140,2.58416,3.75102,5.79069,4.92839
141,3.03593,3.88825,5.68423,4.74319
142,2.78143,3.88642,5.67297,4.90596
143,3.14803,3.60649,5.67222,4.7279
144,3.15511,3.90747,5.64679,4.86367
145,2.69768,3.77891,5.75408,5.11643
146,2.52361,3.88474,5.76411,4.97524
147,2.95977,3.85857,5.471,4.5742
148,3.13025,3.80441,5.77112,4.76101
149,3.14944,3.92579,5.76697,4.65648
150,3.19632,3.88588,5.84617,4.85511
151,2.66392,3.86463,5.64946,4.57855
152,3.13117,4.00031,5.77985,4.95962
153,3.11609,3.5454,5.62596,4.67044
154,2.98651,3.80235,5.71812,4.77374
155,2.99288,3.78166,5.7633,4.68346
156,3.26963,3.89282,5.59021,4.81958
157,3.21378,3.87789,5.57166,4.70449
158,2.46307,3.848,5.81323,4.95073
159,3.02827,3.81932,5.75541,4.62744
160,2.71335,3.92476,5.69931,5.09161
161,2.40433,3.95319,5.69155,4.8048
162,2.53801,4.07281,5.61209,4.77288
163,2.73381,3.85537,5.86164,4.80999
164,2.71831,4.01736,5.52406,4.93262
165,3.68168,3.61612,5.74726,4.56458
166,3.14967,3.72754,5.61923,4.74085
167,2.32071,4.00056,5.82729,4.85551
168,2.414,3.56186,5.73805,5.07048
169,2.6909,3.98957,5.71187,4.70575
170,2.46081,4.01628,5.69874,4.85635
171,3.05596,3.78532,5.60785,4.60558
172,2.48866,4.0554,5.60318,4.72174
173,2.81027,3.93886,5.59644,4.70035
174,3.02511,3.73139,5.64647,4.77927
175,2.83416,3.86447,5.71154,4.83454
176,2.65304,3.84639,5.73463,4.70549
177,2.93919,3.94228,5.63392,4.78012
178,2.57497,3.7494,5.8068,4.74683
179,2.62289,3.88309,5.7234,4.84868
180,3.17207,3.82716,5.48247,4.46268
181,2.34946,3.85491,5.63299,5.02382
182,2.52324,3.69997,5.85895,4.92905
183,2.54094,3.83078,5.77262,4.99343
184,2.95398,3.89142,5.74687,4.92986
185,3.28833,3.71269,5.83555,4.6404
186,2.97702,3.93618,5.69821,4.75107
187,3.03195,3.84725,5.69549,4.62201
188,2.83218,3.87076,5.62124,4.90197
189,2.89467,3.91439,5.7613,4.66315
190,2.61451,4.01169,5.94907,4.78803
191,2.83031,3.63982,5.49589,4.88971
192,2.72018,4.0304,5.73837,4.66181
193,2.95099,3.86441,5.47115,4.87088
194,2.41186,3.84493,5.95836,4.8138
195,2.49717,3.82281,5.93346,4.77696
196,3.51085,3.83311,5.47276,4.60389
197,3.20253,3.75915,5.54717,4.53469
198,2.99587,3.87567,5.48405,4.49611
199,2.74801,3.93134,5.75526,4.5979
200,3.16052,3.85494,5.50727,4.56379
201,2.44341,3.70091,5.91303,4.95138
202,2.41049,4.12052,5.68122,4.45437
203,3.08026,3.69913,5.63456,4.85596
204,2.5237,3.96412,5.70498,5.01319
205,2.58909,3.89985,5.65509,5.07626
206,2.97283,3.79382,5.68701,4.69294
207,3.01928,3.84346,5.64524,4.56067
208,2.1921,3.85555,5.71089,4.88294
209,3.12945,3.72284,5.6488,4.7755
210,3.06455,3.77145,5.61077,4.49109
211,2.45291,3.95031,5.95864,4.67821
212,2.49247,3.91654,5.87316,4.62841
213,3.40322,3.62494,5.58287,4.59202
214,2.59197,3.92118,5.67615,4.71346
215,3.24597,3.83593,5.51695,4.82108
216,2.61719,3.76148,5.68578,4.89496
217,2.91412,3.92618,5.65782,4.66594
218,3.05388,3.80074,5.66419,4.80834
219,3.1593,3.7406,5.63341,4.75542
220,3.21231,3.68537,5.50954,4.97131
221,2.61269,3.89742,5.86927,4.55614
222,2.60874,3.91211,5.76842,4.83321
223,2.48172,3.8745,5.71778,4.70003
224,2.28954,4.00659,5.4674,5.01649
225,3.07536,3.82994,5.66394,4.75028
226,3.06168,3.90853,5.75421,4.68402
227,2.52151,3.88521,5.58498,4.978
228,2.49322,3.7876,5.75541,4.92286
229,3.37333,3.76819,5.60708,4.47239
230,2.95112,3.8017,5.61509,4.7179
231,2.45756,3.83602,5.90242,4.83197
232,2.69642,4.0339,5.60529,4.78412
233,3.07741,3.8516,5.80841,4.73622
234,2.57201,3.86249,5.59814,4.77436
235,2.83871,3.78852,5.54645,4.60891
236,2.47581,4.01357,5.79806,4.96113
237,3.02092,3.82843,5.78095,4.91045
238,3.15173,3.82606,5.57615,4.88238
239,2.71515,3.88433,5.8239,4.84452
240,3.08289,3.71621,5.88279,4.89061
241,3.17605,3.92449,5.74241,4.91333
242,2.73668,3.73309,5.66858,4.68372
243,3.06449,3.78083,5.80206,4.70663
244,2.86144,3.74913,5.56186,4.78431
245,2.76844,4.05955,5.77853,4.46176
246,2.66028,3.88837,5.88574,4.60876
247,2.62054,3.82415,5.89485,4.71499
248,2.50194,3.66379,5.49532,4.8932
249,2.87556,3.84092,5.61739,4.92336
250,3.45492,4.02154,5.51993,4.60302
251,2.84396,3.61415,5.78541,4.89225
252,3.25357,4.09805,5.56667,4.7447
253,3.48401,4.01235,5.48733,4.64067
254,2.6912,3.62357,5.85487,4.81732
255,2.72572,3.75209,5.66471,4.85016
256,2.49836,3.9222,5.90393,4.89911
257,2.39156,3.89113,5.81055,4.89426
258,3.42784,3.91045,5.69702,4.73186
259,3.35632,3.84207,5.73746,4.57934
260,2.71904,3.89979,5.60951,4.97429
261,2.07004,3.96376,5.87129,5.01878
262,2.16959,3.92762,5.94216,4.9234
263,2.22114,3.80385,5.66295,5.08979
264,2.71365,4.02149,5.88733,4.74953
265,2.88161,3.68964,5.84006,4.66782
266,2.61906,4.01431,5.69674,4.85227
267,2.96429,3.71312,5.85446,4.65711
268,2.72287,3.92441,5.77249,4.72877
269,2.88956,3.88433,5.66274,4.73181
270,2.75189,3.70911,5.71422,4.89442
271,2.9528,3.6859,5.79969,4.94968
272,2.67587,3.91694,5.62125,4.81787
273,2.73043,4.04357,5.62859,4.79511
274,3.28894,3.72209,5.73842,4.7379
275,2.9264,3.74291,5.69793,4.75799
276,2.95718,3.77269,5.71245,4.48144
277,3.02509,3.82502,5.67454,4.83929
278,3.10399,3.868,5.49447,4.70636
279,2.91671,3.84376,5.88737,4.66514
280,2.75278,3.89974,5.87563,4.66416
281,2.85313,3.92634,5.70846,4.69775
282,3.03671,3.87532,5.69771,4.82379
283,2.78692,3.75993,5.77808,4.66993
284,3.04373,3.61332,5.78229,4.7105
285,2.9461,3.86457,5.70995,4.6147
286,3.00509,3.87278,5.57373,4.75148
287,2.9226,3.72817,5.73496,4.85178
288,2.83242,3.87804,5.77131,4.78108
289,2.68964,4.02171,5.62476,4.8752
290,2.69141,3.94599,5.63396,4.83826
291,2.31873,3.90498,5.96614,4.78097
292,2.49627,3.72194,5.94574,4.94313
293,2.75718,3.96058,5.67553,4.84275
294,3.6276,3.84011,5.45661,4.38893
295,2.97194,3.76009,5.76207,4.91468
296,2.86557,3.79695,5.64339,4.74546
297,2.92585,4.11582,5.82458,4.48193
298,2.92677,3.60528,5.79899,4.87787
299,3.11914,3.83236,5.47601,4.84244
300,2.60447,4.06317,5.96827,4.63636
301,2.20498,3.99241,5.91785,4.74096
302,2.93311,3.89759,5.55612,4.79127
303,2.53149,3.87776,5.68942,4.77448
304,3.07058,3.87411,5.79883,4.4536
305,2.51363,3.93897,5.62146,4.74449
306,2.75389,3.88396,5.74992,4.74722
307,3.19326,3.83801,5.58813,4.7249
308,2.72117,3.79897,5.74234,4.88254
309,3.01472,3.97691,5.5108,4.58057
310,2.24513,3.69273,6.02868,4.89682
311,3.14222,3.77226,5.78229,4.6447
312,3.0701,3.81238,5.8069,4.71939
313,2.92252,3.84331,5.77951,4.8259
314,3.23834,3.79096,5.69102,4.62348
315,3.22146,3.81738,5.6581,4.68353
316,2.19021,4.05857,5.65871,4.96172
317,2.173,3.88787,5.68779,4.9085
318,2.51873,3.77753,5.58661,5.04215
319,2.61442,3.92839,5.58058,4.86438
320,3.19568,3.68058,5.71357,4.65347
321,2.95943,4.06278,5.5228,4.98097
322,3.25441,3.64838,5.71991,4.72632
323,2.59045,3.93152,5.73014,4.82697
324,3.16929,3.91946,5.62886,4.83083
325,2.69694,3.78726,5.72005,4.838
326,2.70166,3.95411,5.73099,4.80681
327,2.91362,3.86838,5.69115,4.72679
328,3.15651,3.75599,5.54503,4.70029
329,2.59826,3.91585,5.72103,4.8343
330,2.27382,3.85237,5.71519,4.92731
331,2.47311,3.90225,5.64576,4.95629
332,2.66193,3.8297,5.71135,5.0575
333,2.37591,3.95156,5.53687,4.6579
334,3.5553,3.81602,5.81082,4.88922
335,3.24884,3.74466,5.81845,4.80718
336,2.62193,4.06048,5.84001,4.59354
337,2.87757,3.91488,5.70499,4.68927
338,3.07949,3.55383,5.71175,4.72099
339,3.56058,3.95169,5.79937,4.4147
340,3.2893,3.71339,5.46285,4.64177
341,3.32444,3.82129,5.42873,4.67042
342,3.17765,3.9039,5.51824,4.62771
343,2.82498,3.62921,5.8176,4.90005
344,2.90948,4.0283,5.78212,4.47734
345,3.19034,4.01728,5.68721,4.45138
346,2.73561,3.91003,5.99165,4.86645
347,3.0213,3.91258,5.61101,4.64133
348,3.0422,3.72619,5.88113,4.72548
349,3.34314,3.88998,5.6297,4.65899
350,3.10635,3.96661,5.74811,4.7693
351,3.14184,3.95562,5.81286,4.71238
352,3.11597,3.86766,5.71742,4.51972
353,3.34526,3.76779,5.67967,4.54311
354,3.14565,3.69316,5.91583,4.75873
355,2.84187,3.85706,5.81141,4.82942
356,3.00983,3.93215,5.72236,4.56825
357,2.92081,3.68857,5.71418,4.89088
358,2.66927,3.64654,5.62905,5.06432
359,2.62281,4.09926,5.74934,4.44648
360,2.74086,4.05492,5.78228,4.46427
361,2.9055,3.91013,5.57964,4.69638
362,3.01796,3.8789,5.61782,4.64544
363,2.61835,3.90053,5.89396,4.80522
364,2.90061,3.90078,5.67516,4.63823
365,2.51063,3.78281,5.69408,4.89439
366,3.16039,3.88225,5.52976,4.74587
367,2.3665,3.89198,5.83785,4.83655
368,2.78521,3.95539,5.74233,4.51939
369,3.24376,3.72847,5.73652,4.80976
370,2.53978,3.80465,5.44247,4.84259
371,2.32005,3.89576,5.75386,4.96054
372,2.52248,3.92991,5.70566,4.77814
373,2.93241,3.84833,5.70338,4.6441
374,2.08954,3.91415,5.84994,4.74875
375,2.43689,3.93784,5.68434,4.78954
376,2.71773,3.90202,5.75936,4.77355
377,3.17446,3.89008,5.68874,4.5606
378,2.39944,3.91806,5.86678,4.9154
379,2.6639,3.94469,5.90353,4.65557
380,2.90994,3.71023,5.49521,5.03
381,3.03424,3.77203,5.45959,4.74375
382,3.33881,3.67872,5.57818,4.61819
383,2.605,3.86782,5.80273,4.71169
384,2.56534,4.03296,5.6954,4.70231
385,2.62239,4.02926,5.7853,4.63569
386,3.03452,3.87859,5.64065,4.65291
387,2.82093,3.90257,5.62753,4.60094
388,3.07141,3.86261,5.58242,4.66213
389,3.1438,3.95133,5.61437,4.60055
390,3.41934,3.85203,5.51125,4.82698
391,3.09069,3.98108,5.73385,4.35689
392,3.42847,3.60219,5.43738,4.96894
393,3.38755,3.53628,5.57947,4.84237
394,3.31705,3.62584,5.64318,4.64152
395,2.45634,4.24375,5.78361,4.70789
396,3.30217,3.42059,5.63077,4.76721
397,3.34439,3.74972,5.43426,4.52851
398,3.70299,3.77789,5.75597,4.39991
399,2.85057,3.88135,5.56256,4.85154
400,3.37198,3.73466,5.77952,4.5777
401,2.73643,3.79065,5.64167,4.83852
402,2.84934,3.87956,5.72164,4.69169
403,2.69862,3.73719,5.56694,4.76407
404,2.79088,3.90393,5.80823,4.73278
405,2.57058,3.73099,5.66406,4.98389
406,3.07567,3.91704,5.65454,4.66433
407,3.10653,3.75659,5.66859,4.60485
408,3.6188,3.55745,5.53315,4.77541
409,3.40401,3.49527,5.55065,4.793
410,3.39587,3.51912,5.58383,4.83037
411,3.09869,4.07614,5.7003,4.45437
412,2.83664,3.78144,5.68404,4.96946
413,2.79409,3.88763,5.70301,4.9459
414,2.49558,4.03124,5.7928,4.95506
415,2.22074,4.04553,5.96711,4.96859
416,3.07058,3.59334,5.45977,4.57828
417,2.02093,4.13343,5.83509,4.89917
418,2.91278,3.85442,5.64247,4.66874
419,2.75305,4.04272,5.65678,4.91473
420,3.19288,3.68394,5.71368,4.74429
421,2.7199,3.81768,5.6586,4.78168
422,3.30054,3.67945,5.7028,4.82393
423,3.2187,3.82422,5.60535,4.81484
424,2.39289,3.89662,5.86772,4.78944
425,3.2951,3.71311,5.49415,4.71711
426,3.37081,3.54455,5.53927,4.69633
427,2.00145,4.11662,5.79909,4.92213
428,2.38977,3.73411,5.90922,4.76141
429,3.14302,3.88229,5.7352,4.71673
430,3.1084,3.84554,5.60556,5.03372
431,2.94892,3.73508,5.6327,4.77049
432,2.95546,3.75386,5.78294,4.73447
433,2.42727,3.94204,5.56601,4.87967
434,2.50904,3.8678,5.80909,4.8329
435,2.57521,3.77215,5.50544,4.75532
436,2.17024,3.87841,5.8913,4.93603
437,2.35399,3.92632,5.72357,4.90909
438,2.89958,3.7487,5.76481,4.60649
439,3.01796,4.08822,5.53653,4.49238
440,2.91627,3.7702,5.61343,4.73133
441,3.25013,3.71324,5.34021,4.64038
442,2.6711,3.85697,5.69205,4.87772
443,2.65186,3.91684,5.77585,4.82567
444,2.96455,3.72133,5.51356,4.78392
445,2.81306,4.01217,5.74973,4.89654
446,2.78498,3.92721,5.71459,4.94768
447,2.9219,3.77481,5.82524,4.76796
448,3.18529,3.82318,5.47013,4.86036
449,2.2312,3.92006,6.04939,4.73263
450,3.25213,3.67264,5.44342,4.721
451,3.37291,3.69234,5.65613,4.8288
452,3.19445,3.71505,5.82038,4.66414
453,2.88153,4.02226,5.49417,4.58123
454,3.43274,3.72402,5.77612,4.48375
455,3.08465,3.76766,5.63227,4.82481
456,3.20775,3.83309,5.53222,4.66189
457,3.23647,3.8367,5.51843,4.67872
458,2.65233,3.90002,5.79595,4.80647
459,2.83559,3.89015,5.67171,4.78315
460,2.77241,3.79223,5.63172,4.59787
461,3.04322,3.81911,5.59436,4.79636
462,2.88562,3.89163,5.77835,4.76469
463,2.77002,3.9321,5.8056,4.61928
464,3.29343,3.65905,5.33084,4.7773
465,2.48342,3.73163,5.8423,4.93449
466,2.90618,3.96882,5.67196,4.69987
467,2.05355,3.80816,5.92035,4.91584
468,2.86691,3.94106,5.45632,4.81028
469,3.27844,3.84416,5.78527,4.53539
470,2.31766,3.97919,5.62663,4.88435
471,2.28535,3.92445,5.85861,4.99448
472,2.90384,3.95919,5.76972,4.62949
473,2.94526,3.72124,5.69819,4.91237
474,3.46163,3.93246,5.65931,4.54284
475,2.09228,3.75158,5.7556,5.15358
476,2.04088,3.62767,5.77281,5.07329
477,2.83896,3.79949,5.57164,4.94273
478,3.00969,3.97253,5.56504,4.80986
479,2.70931,3.83933,5.78557,5.00246
480,2.72597,3.76413,5.69498,4.88734
481,2.81087,3.79792,5.85434,4.72679
482,2.76153,3.94427,5.79465,4.86419
483,3.09471,3.77576,5.62513,4.62953
484,2.5179,3.81414,5.67036,4.9941
485,2.85392,3.83969,5.78395,4.70137
486,2.58842,3.69624,5.83903,4.62148
487,3.00232,3.7437,5.58649,4.84947
488,2.97088,4.00215,5.53216,4.6852
489,2.70109,3.95803,5.49694,4.77562
490,3.05558,3.79682,5.58132,4.5152
491,2.25895,3.91162,5.48401,4.86167
492,2.52243,3.96631,5.51197,4.82854
493,3.02104,3.77849,5.72764,4.72334
494,2.8721,3.86251,5.75425,4.68301
495,2.69847,3.90737,5.76341,4.69737
496,2.95754,3.77826,5.57878,4.83339
497,2.73972,4.07903,5.70584,4.84225
498,2.70692,3.67034,5.65946,4.92695
499,2.57147,3.64122,5.67842,4.84761
500,2.66669,3.9286,5.81598,4.71668
501,2.82208,4.06579,5.6686,4.52959
502,2.79666,3.90741,5.51318,4.9898
503,2.10983,4.297,5.60747,4.99388
504,2.7799,4.0608,5.54451,4.71255
505,2.95544,4.03749,5.83022,4.42421
506,3.07053,3.64077,5.53373,4.79059
507,2.7924,3.65757,5.77325,4.85726
508,3.61089,3.8984,5.4444,4.38443
509,2.70239,3.88166,5.68889,4.52938
510,3.20996,3.6307,5.65439,4.59109
511,2.63889,4.11737,5.82513,4.75511
512,2.75072,3.8759,5.82354,4.61952
513,2.95319,3.84962,5.56009,4.57266
514,3.15382,3.64281,5.88683,4.48003
515,2.64351,3.87014,5.71772,4.66604
516,2.64602,3.87659,5.69229,4.75951
517,2.66673,3.95435,5.54027,4.65064
518,2.49859,3.68973,5.71641,4.84636
519,2.94042,4.03489,5.49151,4.45494
520,2.06909,3.72104,5.73559,5.09571
521,2.66793,3.68697,5.54278,4.80275
522,2.54428,3.91195,5.44678,5.04762
523,2.61226,3.97532,5.57791,4.37924
524,2.52643,3.91584,5.46514,4.79575
525,2.55045,3.7896,5.59349,4.75845
526,2.42385,3.88743,5.62744,4.98975
527,2.15984,4.06516,5.91061,4.70027
528,2.39277,3.98761,5.83733,4.74298
529,2.34459,3.93501,5.82258,4.90153
530,2.77218,3.64038,5.74949,4.91426
531,2.81009,3.9754,5.55376,4.68416
532,2.92628,3.81422,5.77094,4.84927
533,2.74912,3.95966,5.53551,4.85329
534,2.77181,3.73124,5.6228,4.70674
535,2.58799,3.99416,5.69221,4.69227
536,2.7406,3.79985,5.5437,4.70483
537,3.23139,3.76573,5.91928,4.70703
538,3.10526,3.92297,5.35886,4.6418
539,2.22379,3.74436,6.01556,4.96224
540,3.2949,3.95942,5.3977,4.76035
541,2.72559,3.79979,5.76611,4.86992
542,3.00087,3.9186,5.9153,4.68207
543,2.88572,4.00105,6.14519,4.54718
544,2.98543,3.68073,5.51225,5.05141
545,3.13283,3.79449,5.4581,4.81817
546,3.27089,3.78665,5.6221,4.66705
547,3.07648,3.6869,5.60109,4.73642
548,3.02903,3.92821,5.69741,4.70078
549,2.67998,3.76993,5.76482,4.80589
550,3.04439,3.9369,5.48689,4.79238
551,3.20319,3.79123,5.67296,4.7533
552,2.50534,3.82949,5.64376,4.91578
553,3.05686,3.83151,5.62738,4.49257
554,3.17949,3.76476,5.82208,4.67659
555,2.43987,3.96244,5.61641,4.95964
556,3.09922,3.7579,5.68937,4.62641
557,2.58338,3.78792,5.71434,4.68348
558,2.72193,3.67125,5.52076,4.95489
559,2.72921,3.66282,5.81161,4.71299
560,2.74316,3.80638,5.96156,4.74174
561,3.05369,3.83959,5.71516,4.92052
562,2.7265,3.90337,5.66449,4.96918
563,2.89455,3.75593,5.911,5.02994
564,3.22291,3.87506,5.48784,4.5148
565,2.62001,3.89323,5.78405,4.95909
566,3.5172,3.76993,5.68837,4.51489
567,2.87615,3.86562,5.55121,4.87973
568,3.07823,3.81587,5.94631,4.48572
569,2.69798,3.95733,5.44772,5.01159
570,2.89502,3.82717,5.68952,4.79895
571,2.46582,4.02955,5.54736,4.97289
572,2.88352,4.02202,5.42194,4.76088
573,2.79018,3.81589,5.841,4.66149
574,3.33278,3.53595,5.55609,4.93325
575,1.97407,4.0968,6.00215,4.88117
576,3.13892,3.7709,5.46116,4.82832
577,2.31409,4.06252,5.95221,4.67992
578,2.50467,3.77736,5.7942,4.81145
579,2.48792,3.78665,5.61424,4.94294
580,2.39111,3.7726,5.77189,4.88475
581,2.68452,3.79163,5.72143,4.93444
582,3.09609,3.72987,5.68411,4.71515
583,2.77579,3.67972,5.65788,4.9731
584,2.60071,3.91534,5.60043,4.96089
585,2.82375,3.80774,5.62387,4.69979
586,2.44914,3.90035,5.78568,4.73594
587,2.97854,3.62526,5.5746,4.87206
588,3.44759,3.84833,5.55151,4.6922
589,3.41015,3.59517,5.59707,4.58291
590,2.09219,4.02765,5.96171,4.88422
591,2.24174,3.90174,5.77505,5.10662
592,2.23406,3.89735,5.78815,5.13587
593,3.57356,3.60688,5.61393,4.39293
594,2.59357,3.88443,5.91752,5.00591
595,3.17088,3.91344,5.55819,4.42556
596,2.61589,3.89482,5.70611,5.05549
597,2.7243,3.93142,5.62352,5.02502
598,2.52715,4.01236,5.78905,4.51701
599,2.55773,4.06054,5.71307,4.47155
600,2.8397,3.72565,5.84853,4.96055
601,2.98857,3.87463,5.88813,4.72115
602,2.6432,4.02769,5.52796,4.73272
603,3.14406,3.65097,5.6681,4.5409
604,2.61196,3.82293,5.62758,4.64707
605,2.66317,3.95655,5.66402,4.62144
606,2.7072,3.85823,5.96839,4.74782
607,2.61869,3.90477,5.46414,4.7632
608,3.01636,3.75887,5.54441,4.60158
609,2.70136,3.88066,5.84387,4.69011
610,2.51611,3.80562,5.80719,4.9363
611,3.13169,3.74899,5.55031,4.62029
612,3.49368,3.84853,5.69329,4.68635
613,3.47159,3.87095,5.68583,4.67421
614,3.49532,3.72646,5.7356,4.72746
615,2.66722,3.89885,5.68351,4.92959
616,2.757,3.91891,5.78651,5.08481
617,3.32632,3.65027,5.78205,4.42055
618,2.54921,3.90707,5.77497,4.79415
619,2.72308,3.90877,5.72652,4.77816
620,3.25078,3.77555,5.69589,4.74842
621,2.81351,3.81986,5.7792,4.70993
622,3.05374,3.80795,5.81819,4.82477
623,3.54837,3.85834,5.39312,4.65054
624,3.34973,3.72755,5.61175,4.46075
625,3.03209,4.04097,5.45652,4.70578
626,2.53652,4.06307,5.59142,4.83954
627,2.58262,3.8727,5.72451,4.83757
628,3.01104,3.68769,5.70108,4.58746
629,3.15364,3.62432,5.64922,4.55127
630,2.63189,3.92172,5.86904,4.68383
631,2.42958,4.1543,5.8092,4.73906
632,2.5536,4.12643,5.86547,4.76459
633,3.04027,3.69173,5.77689,4.72129
634,2.12699,3.95105,5.80773,4.90907
635,2.90457,3.6372,5.73221,4.81116
