,intercetta,età_madri,inatt_donne,inatt_uomini,occup_donne,occup_uomini
960,-0.443255,-0.204286,-0.17573,-0.370744,-0.169861,-0.555581
961,-0.55808,-0.281415,-0.716278,-0.598206,-0.592618,-0.713905
962,-0.4289,-0.17399,0.0189579,-0.513288,-0.0205625,-0.569598
963,-0.720954,-0.188567,-0.122317,-0.472814,0.191908,-0.550716
964,-0.61012,-0.269459,-0.32065,-0.608859,-0.322475,-0.836976
965,-0.777125,-0.0383821,-0.34665,-0.449999,-0.338486,-0.314143
966,-0.779228,-0.0131962,-0.444724,-0.35355,-0.382433,-0.418957
967,-0.774416,-0.333156,-0.180605,-0.228139,-0.153639,-0.392976
968,-0.879925,-0.21432,-0.337808,-0.259639,-0.297946,-0.368268
969,-0.915919,-0.156445,-0.670582,-0.263177,-0.469814,-0.452333
970,-0.921715,-0.203462,-0.646689,-0.214002,-0.354846,-0.485395
971,-0.79586,-0.196081,-0.119701,-0.770611,-0.0831838,-0.717618
972,-0.782911,-0.170248,-0.637607,-0.515481,-0.460458,-0.787629
973,-0.83058,-0.263475,0.185905,-0.727273,-0.00483469,-0.650828
974,-0.727953,-0.330216,0.201787,-0.436685,0.0896006,-0.507732
975,-0.805208,-0.11312,-0.653289,-0.265545,-0.176881,-0.472136
976,-0.633386,-0.181365,-0.276986,-0.567802,-0.246572,-0.500836
977,-0.773671,-0.197282,-0.0873391,-0.483103,-0.0875893,-0.695761
978,-0.799658,-0.0327488,-0.640066,-0.542087,-0.287936,-0.651881
979,-0.782522,-0.0746927,-0.599423,-0.36043,-0.374426,-0.611587
980,-0.694394,0.0164942,-0.672665,-0.479801,-0.381293,-0.581971
981,-0.664453,-0.426938,-0.140623,-0.298806,-0.360799,-0.306061
982,-0.857591,-0.151706,-0.737345,-0.292713,-0.782636,-0.357912
983,-0.483948,0.0078782,-0.917021,-0.433601,-0.607507,-0.405674
984,-0.835075,-0.0121857,-0.795647,-0.0926906,-0.532455,-0.32673
985,-0.779794,-0.114308,-0.505102,-0.147794,-0.275353,-0.176503
986,-0.60177,-0.138991,-0.963243,-0.156166,-1.20177,-0.132273
987,-0.606793,-0.114772,-0.842236,-0.481757,-0.679836,-0.516735
988,-0.737831,-0.0975112,-0.850237,-0.446126,-0.688718,-0.57191
989,-0.704974,-0.219544,0.0556005,-0.409878,-0.0253598,-0.561957
990,-0.648003,-0.143274,-0.328104,-0.748501,-0.335818,-0.695218
991,-0.610653,-0.260633,-0.390016,-0.471049,-0.252327,-0.473149
992,-0.639151,-0.243471,-0.161081,-0.376421,-0.188787,-0.496154
993,-0.730701,-0.205115,-0.203863,-0.369658,-0.390085,-0.409048
994,-0.813334,-0.216846,-0.36544,-0.529836,-0.0685155,-0.620719
995,-0.658753,-0.148691,-0.402966,-0.41946,-0.62344,-0.375955
996,-0.911873,0.0512999,-0.979437,-0.533566,-0.585924,-0.633355
997,-0.707751,-0.331827,-0.357566,-0.324039,-0.350583,-0.393467
998,-0.645211,-0.194177,-0.610307,-0.249308,-0.535726,-0.13236
999,-0.40876,-0.0995024,-0.0198968,-0.80981,0.201333,-1.02001
1000,-0.644567,-0.228884,-0.0481389,-0.559057,-0.11929,-0.672159
1001,-0.536227,-0.401927,-0.317635,-0.687452,-0.210247,-0.984505
1002,-0.522735,-0.293449,-0.0686,-0.624364,-0.120854,-0.70828
1003,-0.623313,-0.289757,-0.325111,-0.664408,-0.323104,-0.772283
1004,-0.651344,-0.293219,-0.33206,-0.658197,-0.305891,-0.781573
1005,-0.673623,-0.241606,-0.0942716,-0.471699,0.170267,-0.539924
1006,-0.534741,-0.0981841,-0.12287,-0.443102,-0.173245,-0.549148
1007,-0.71897,-0.0598382,-0.180456,-0.824518,0.0977817,-0.873919
1008,-0.760254,-0.19705,-0.0265514,-0.318179,-0.136837,-0.340876
1009,-0.67645,-0.329113,-0.445351,-0.184605,-0.167848,-0.47834
1010,-0.71233,-0.130604,-0.808249,-0.177463,-0.695761,-0.277394
1011,-0.709061,-0.0831853,-0.648386,-0.210143,-0.50171,-0.205964
1012,-0.694742,-0.0823936,-0.618113,-0.238886,-0.533514,-0.157918
1013,-0.559876,-0.196751,-0.164818,-0.618938,-0.137547,-0.64574
1014,-0.759632,-0.12544,-0.222065,-0.545945,-0.142863,-0.603837
1015,-0.62007,-0.116299,-0.216499,-0.455736,-0.119058,-0.60317
1016,-0.87048,-0.112786,-0.517598,-0.418521,-0.172108,-0.574511
1017,-0.693935,-0.136541,-0.381156,-0.475553,-0.367872,-0.304152
1018,-0.665403,-0.143292,-0.420189,-0.497323,-0.46808,-0.530901
1019,-0.71211,-0.170471,-0.393622,-0.552544,-0.45181,-0.56313
1020,-0.694789,-0.316259,-0.439218,-0.142173,-0.269183,-0.46578
1021,-0.62105,-0.023746,-0.738681,-0.311512,-0.66635,-0.137007
1022,-0.806098,-0.236433,0.0429656,-0.615138,0.16134,-0.731962
1023,-0.988553,-0.206825,-0.390233,-0.421434,-0.304648,-0.593333
1024,-0.956983,-0.158843,-0.0151304,-0.466222,-0.148588,-0.489952
1025,-0.789603,-0.254492,-0.0944432,-0.726363,-0.238427,-0.671317
1026,-0.851156,-0.223715,-0.318546,-0.572171,-0.154987,-0.916838
1027,-0.754625,-0.188676,-0.175635,-0.651542,-0.197735,-0.879225
1028,-0.734479,-0.208127,-0.339013,-0.673569,-0.377243,-0.956006
1029,-0.759173,-0.240224,-0.108374,-0.831876,-0.0768909,-1.12326
1030,-0.828481,-0.257086,0.119456,-0.615305,0.324907,-0.915578
1031,-0.752721,-0.201441,-0.399634,-0.605148,-0.404859,-0.603653
1032,-0.777047,-0.221902,-0.0635397,-0.504019,0.0159316,-0.569222
1033,-0.780034,-0.121561,-0.203535,-0.555377,-0.126883,-0.694939
1034,-0.606233,-0.0876517,-0.352753,-0.707629,-0.188261,-0.821079
1035,-0.606987,-0.159657,-0.321389,-0.820596,-0.21403,-0.952751
1036,-0.721026,-0.0660687,-0.506544,-0.293036,-0.507396,-0.315559
1037,-0.749787,-0.105129,-0.633565,-0.213661,-0.415614,-0.358734
1038,-0.866341,-0.26715,0.0111095,-0.677249,-0.0184392,-0.637349
1039,-0.722915,-0.0368014,-0.540655,-0.293278,-0.23009,-0.51457
1040,-0.733163,-0.0804912,-0.450993,-0.329195,-0.179276,-0.47522
1041,-0.63945,-0.376262,0.117033,-0.648611,0.022306,-0.809276
1042,-0.573912,-0.090978,-0.40396,-0.368471,-0.466125,-0.366977
1043,-0.584407,-0.128306,-0.448715,-0.520671,-0.354102,-0.524301
1044,-0.609452,-0.419829,-0.131378,-0.305806,-0.145421,-0.447458
1045,-0.722201,-0.2808,-0.136325,-0.674463,-0.0230693,-0.965552
1046,-0.373036,-0.267888,0.0193963,-0.629147,-0.172006,-0.615175
1047,-0.421422,-0.088029,-0.0478574,-0.872169,0.22192,-1.01324
1048,-0.556041,-0.269437,-0.367223,-0.541801,-0.591021,-0.603914
1049,-0.407087,-0.381583,-0.469176,-0.630841,-0.608519,-0.613163
1050,-0.729821,-0.121491,-0.536773,-0.137786,-0.0711817,-0.433757
1051,-0.544495,-0.218282,-0.659646,-0.571114,-0.749233,-0.663585
1052,-0.503936,-0.105571,-0.359278,-0.488072,-0.401098,-0.466099
1053,-0.653723,-0.303092,-0.441898,-0.569421,-0.280818,-0.77219
1054,-0.692399,-0.190822,-0.189677,-0.542715,-0.1237,-0.800588
1055,-0.771334,-0.347615,0.171233,-0.71542,0.201197,-0.554221
1056,-0.910761,-0.224457,0.0181616,-0.520124,0.158417,-0.780737
1057,-0.667937,-0.0928441,-0.146952,-0.714122,-0.232849,-0.633085
1058,-0.70555,-0.118832,-0.216652,-0.38602,-0.290304,-0.504733
1059,-0.812416,-0.380651,-0.550455,-0.245412,-0.646353,-0.303028
1060,-0.888841,-0.0935805,-0.657367,-0.28133,-0.584641,-0.486995
1061,-0.760156,-0.0811462,-0.316014,-0.369023,-0.08343,-0.414621
1062,-0.924951,-0.305167,-0.324274,-0.440342,-0.323835,-0.560111
1063,-0.993872,-0.224581,-0.0918297,-0.442174,-0.148909,-0.489971
1064,-0.885217,-0.105259,-0.359628,-0.474875,-0.338276,-0.489498
1065,-0.670461,-0.205616,0.0391949,-0.784081,-0.0725697,-0.778526
1066,-0.627429,-0.174761,-0.74863,-0.0116101,-0.832261,-0.11635
1067,-0.665508,-0.159103,-0.718416,-0.0152021,-0.375992,-0.378171
1068,-0.626289,-0.268398,-0.246024,-0.474809,-0.362962,-0.565443
1069,-0.550223,-0.236833,-0.31326,-0.699757,-0.0297348,-0.774165
1070,-0.403594,0.0289953,-0.163388,-0.609346,-0.192904,-0.744427
1071,-0.555523,-0.150318,-0.526349,-0.455047,-0.230965,-0.502517
1072,-0.543394,-0.14952,-0.0474514,-0.636693,-0.279419,-0.535015
1073,-0.559408,-0.268286,0.000553646,-0.683353,0.0126488,-0.688788
1074,-0.649701,-0.0966996,-0.0443006,-0.541252,0.0760144,-0.602237
1075,-0.729772,-0.0616914,-0.553037,-0.782277,-0.393849,-0.871995
1076,-0.558262,0.00805357,-0.221843,-0.474503,-0.0523387,-0.496055
1077,-0.811716,-0.21116,-0.435504,-0.651659,-0.275936,-0.70749
1078,-0.868104,-0.108701,0.101367,-0.393702,0.274512,-0.669937
1079,-0.618815,-0.187202,-0.0389752,-0.363548,-0.174766,-0.601248
1080,-1.05141,-0.097965,-0.622825,-0.4654,-0.254618,-0.537611
1081,-0.624407,-0.198395,-0.0690768,-0.648489,-0.0565379,-0.693426
1082,-0.684368,-0.258636,-0.10072,-0.558699,0.0671894,-0.892635
1083,-0.763914,-0.131172,-0.352864,-0.624831,-0.0975284,-0.681216
1084,-0.631942,-0.32445,-0.273307,-0.569012,-0.191066,-1.00281
1085,-0.74637,-0.116227,-0.603608,-0.316997,-0.436115,-0.333498
1086,-0.859995,-0.169522,-0.349817,-0.300954,-0.499596,-0.52428
1087,-0.652444,-0.154496,-0.588121,-0.596053,-0.469403,-0.667052
1088,-0.770183,-0.148881,-0.517982,-0.332132,-0.260878,-0.724477
1089,-0.675955,-0.231211,-0.195031,-0.557624,-0.12841,-0.707785
1090,-0.770022,-0.125966,-0.0413605,-0.641866,-0.031192,-0.741653
1091,-0.652213,-0.154606,-0.371294,-0.696278,-0.21794,-0.872917
1092,-0.649965,-0.143504,-0.0751941,-0.666177,-0.133173,-0.714147
1093,-0.769639,-0.211865,-0.245708,-0.416895,-0.0657941,-0.592453
1094,-0.729047,-0.227613,-0.640678,-0.396921,-0.347009,-0.596539
1095,-0.724997,-0.224928,-0.484669,-0.352349,-0.602209,-0.393619
1096,-0.685206,-0.288508,-0.640445,-0.374588,-0.553587,-0.376584
1097,-0.617449,-0.140838,-0.593138,-0.446952,-0.663292,-0.503625
1098,-0.622559,-0.118742,-0.722166,-0.416532,-0.750183,-0.609508
1099,-0.667046,-0.307084,-0.48319,-0.323366,-0.358646,-0.448006
1100,-0.665933,-0.319095,-0.323033,-0.390691,-0.600521,-0.261712
1101,-0.548626,-0.169082,-0.617641,-0.509689,-0.245759,-0.718952
1102,-0.760282,-0.19617,-0.367116,-0.389869,-0.375828,-0.508399
1103,-0.769654,-0.0482347,-0.5734,-0.31507,-0.557895,-0.390693
1104,-0.753497,-0.31169,-0.172366,-0.266876,0.00350281,-0.332952
1105,-0.878798,-0.0823042,-0.75924,-0.500792,-0.517357,-0.567194
1106,-0.851967,-0.389843,-0.347342,-0.0235652,-0.664642,-0.0948528
1107,-0.642673,-0.0748899,-0.115686,-0.694607,-0.124934,-0.829145
1108,-0.48287,-0.0331691,-0.253164,-0.758286,-0.151671,-0.847619
1109,-0.668397,-0.235985,-0.279351,-0.621004,-0.13902,-0.824311
1110,-0.650651,-0.190961,-0.208403,-0.49388,-0.214581,-0.677758
1111,-0.521821,-0.0466545,-0.213517,-0.359283,0.0862457,-0.448283
1112,-0.638108,-0.0780233,-0.529082,-0.526425,-0.471364,-0.588361
1113,-0.519153,-0.207751,-0.480808,-0.314087,-0.323431,-0.411265
1114,-0.601964,-0.320865,-0.3566,-0.29793,-0.221842,-0.535117
1115,-0.581392,0.0244432,-0.714554,-0.49736,-0.560211,-0.707275
1116,-0.803324,-0.26952,-0.168176,-0.32734,-0.129721,-0.359868
1117,-0.550229,-0.000892922,-0.912725,-0.361556,-0.618864,-0.575077
1118,-0.742114,-0.340602,-0.444913,-0.399508,-0.238379,-0.607796
1119,-0.6575,-0.117311,-0.269236,-0.463314,-0.200108,-0.622473
1120,-0.590377,-0.256978,-0.35512,-0.487257,-0.323018,-0.508905
1121,-0.758826,-0.304287,-0.403381,-0.444109,-0.262335,-0.561008
1122,-0.758838,-0.325705,-0.357497,-0.415622,-0.439714,-0.540313
1123,-0.505096,-0.380095,-0.327492,-0.422124,-0.263854,-0.630057
1124,-0.633043,0.0506634,-0.419243,-0.565212,-0.0389394,-0.686455
1125,-0.569845,-0.427842,-0.689198,-0.30821,-0.653171,-0.419408
1126,-0.62544,-0.0435498,-0.407557,-0.430174,-0.150521,-0.588686
1127,-0.624704,-0.0523942,-0.465323,-0.453263,-0.224731,-0.559028
1128,-0.684052,-0.348016,-0.428993,-0.172147,-0.464651,-0.310128
1129,-0.72007,-0.236356,-0.711082,-0.604973,-0.569606,-0.783385
1130,-0.838509,-0.270798,0.0950349,-0.730821,0.236401,-0.755262
1131,-0.768106,-0.0891204,-0.215358,-0.479665,-0.0310521,-0.579563
1132,-0.732822,-0.010525,-0.585793,-0.493347,-0.203842,-0.654492
1133,-0.773716,-0.197022,-0.424763,-0.336713,-0.407192,-0.261442
1134,-0.876584,-0.165034,-0.186087,-0.444183,-0.182301,-0.597844
1135,-0.727263,-0.289583,0.223059,-0.584559,0.393063,-0.718199
1136,-0.907014,-0.266433,0.200458,-0.492981,0.464,-0.852818
1137,-0.619591,-0.21089,0.0418177,-1.02123,0.1032,-1.01069
1138,-0.843997,-0.121409,-0.169377,-0.429799,-0.0188927,-0.584097
1139,-0.712982,-0.35127,-0.146155,-0.750417,-0.349705,-0.756852
1140,-0.952475,-0.176142,-0.173093,-0.582306,-0.070866,-0.673949
1141,-0.947444,-0.17915,-0.557846,-0.0301038,-0.414133,-0.218411
1142,-0.838635,-0.133063,-0.680853,-0.58127,-0.48245,-0.688138
1143,-0.563425,-0.133214,-0.236413,-0.370502,-0.324309,-0.45392
1144,-0.539533,-0.102574,-0.472137,-0.726075,-0.239603,-0.771179
1145,-0.646288,0.0286661,-0.556446,-0.363936,-0.362893,-0.428493
1146,-0.83937,-0.325894,-0.00821747,-0.563567,0.099058,-0.799869
1147,-0.552336,-0.141354,-0.107652,-0.604789,-0.134426,-0.549398
1148,-0.692115,-0.270824,-0.259052,-0.696507,-0.135604,-0.892368
1149,-0.809166,-0.184162,-0.316686,-0.53239,-0.2156,-0.74887
1150,-0.760803,-0.0466062,-0.290696,-0.55391,-0.146,-0.367105
1151,-0.853664,-0.197221,-0.35815,-0.321126,-0.235312,-0.595346
1152,-0.844672,-0.311482,0.0277079,-0.655114,-0.0614513,-0.715412
1153,-0.811741,-0.0452258,-0.166941,-0.658419,-0.198147,-0.770724
1154,-0.813127,-0.213847,-0.403485,-0.567912,-0.213943,-0.700958
1155,-0.833714,-0.3202,-0.373064,-0.109179,-0.447232,-0.269084
1156,-0.743879,-0.211618,-0.553876,-0.104242,-0.583242,-0.202459
1157,-0.792896,-0.216786,-0.589677,-0.257139,-0.393947,-0.378566
1158,-0.722319,-0.163541,-0.369433,-0.516282,-0.234034,-0.74827
1159,-0.714478,-0.175369,-0.355022,-0.342301,-0.456412,-0.284382
1160,-0.698809,-0.167142,-0.703625,-0.506516,-0.845854,-0.67805
1161,-0.591493,-0.0666657,-0.83513,-0.284571,-0.805657,-0.27595
1162,-0.676175,-0.0617879,-0.650846,-0.35757,-0.743099,-0.370955
1163,-0.764967,0.0436256,-0.784371,-0.308877,-0.634494,-0.263411
1164,-0.716029,0.0416009,-0.611091,-0.212982,-0.482352,-0.190451
1165,-0.528498,-0.139753,-0.362624,-0.581445,-0.237397,-0.682035
1166,-0.612767,-0.296547,-0.314857,-0.355988,-0.374633,-0.358646
1167,-0.635613,-0.241418,0.290888,-0.765736,0.487543,-0.969653
1168,-0.567082,-0.205305,-0.323911,-0.616638,-0.292895,-0.77966
1169,-0.72375,-0.219003,-0.0711012,-0.434236,-0.312584,-0.488565
1170,-0.898356,-0.106349,-0.854985,-0.461535,-0.506289,-0.668224
1171,-0.750695,-0.131002,-0.218859,-0.426517,-0.198154,-0.410563
1172,-0.587689,-0.280199,-0.382038,-0.648828,-0.4467,-0.618869
1173,-0.871801,-0.105749,0.188912,-0.839862,0.292239,-1.03271
1174,-0.667747,-0.253832,0.325747,-0.465181,0.316665,-0.451173
1175,-0.808546,-0.391024,-0.34102,-0.501407,-0.460961,-0.637769
1176,-0.911554,-0.198554,-0.186356,-0.166534,-0.126398,-0.326371
1177,-0.790549,-0.102529,-0.600921,-0.82306,-0.381885,-0.92266
1178,-0.761778,-0.199272,-0.592056,-0.411333,-0.212523,-0.593692
1179,-0.839578,-0.104135,-0.784819,-0.570852,-0.498742,-0.576921
1180,-0.568546,-0.224185,0.174304,-0.712168,-0.020624,-0.741115
1181,-0.703777,-0.0661801,-0.444031,-0.59649,-0.286783,-0.592319
1182,-0.86089,-0.231623,-0.196335,-0.464739,-0.482477,-0.400089
1183,-0.782501,-0.107615,-0.123317,-0.546569,0.00382991,-0.5765
1184,-0.640675,-0.139233,-0.0311947,-0.545247,-0.2547,-0.508879
1185,-0.558595,-0.339977,-0.467077,-0.268145,-0.449602,-0.422457
1186,-0.776173,-0.0770899,-0.585301,-0.304129,-0.29724,-0.45121
1187,-0.673792,-0.223245,-0.124678,-0.528395,-0.28522,-0.454793
1188,-1.01098,-0.145236,-0.353208,-0.476703,-0.321209,-0.603316
1189,-0.775001,-0.35683,-0.356454,-0.5002,-0.426696,-0.563566
1190,-0.574551,-0.00107495,-0.349207,-0.44652,-0.396178,-0.488218
1191,-0.458082,-0.0148619,-0.48299,-0.535628,-0.299432,-0.695107
1192,-0.431063,-0.00291097,-0.383202,-0.617356,-0.121904,-0.710756
1193,-1.18092,-0.242463,-0.376669,-0.465442,-0.122526,-0.520123
1194,-0.754771,-0.188125,-0.0995894,-0.275743,0.0126826,-0.407113
1195,-0.642237,-0.168854,-0.490184,-0.537579,-0.689718,-0.520456
1196,-0.818267,-0.100283,-0.267485,-0.5427,0.0600506,-0.682632
1197,-0.817258,-0.148156,-0.253327,-0.640046,-0.230022,-0.759712
1198,-0.615158,-0.20019,-0.159401,-0.605878,-0.0795452,-0.505307
1199,-0.693709,-0.235303,-0.400147,-0.665266,-0.337364,-0.669542
1200,-0.593969,-0.186966,0.0622845,-0.469208,0.106771,-0.722878
1201,-0.544392,-0.143866,-0.464053,-0.64451,-0.363066,-0.657617
1202,-0.658704,-0.129124,-0.324541,-0.694953,-0.346246,-0.679204
1203,-0.696525,-0.204172,-0.277143,-0.377268,-0.0245799,-0.462873
1204,-0.518235,-0.164178,-0.567004,-0.475345,-0.561508,-0.622903
1205,-0.774166,-0.110769,-0.460396,-0.598238,-0.361228,-0.704474
1206,-0.72824,-0.143856,-0.833017,-0.483624,-0.423929,-0.792873
1207,-0.641103,-0.186502,-0.0593356,-0.543493,0.104817,-0.621367
1208,-0.717268,-0.0610445,-0.49743,-0.742592,-0.52134,-0.586759
1209,-0.894517,-0.296401,-0.602806,-0.112271,-0.623779,-0.338625
1210,-0.905134,-0.267638,-0.756919,-0.458039,-0.531397,-0.527391
1211,-0.874147,-0.252376,-0.0169937,-0.282325,-0.119937,-0.211662
1212,-0.869703,-0.312348,-0.556574,-0.177461,-0.599892,-0.264057
1213,-0.579239,-0.152365,-0.423409,-0.201042,-0.380111,-0.29194
1214,-0.599491,-0.208703,-0.385554,-0.0884195,-0.550389,-0.163303
1215,-0.493778,-0.241234,-0.637638,-0.325026,-0.801065,-0.357161
1216,-0.511233,-0.245749,-0.621807,-0.393884,-0.826883,-0.349208
1217,-0.615246,-0.130115,-0.126199,-0.59369,0.143589,-0.76963
1218,-0.633587,-0.128523,-0.0721837,-0.696307,0.136845,-0.820957
1219,-0.543683,-0.223312,-0.115343,-0.97114,-0.255949,-0.826671
1220,-0.565771,-0.268859,-0.217935,-0.627747,-0.0514697,-0.767126
1221,-0.993899,-0.24961,-0.236779,-0.460337,0.0220239,-0.807264
1222,-0.656104,-0.267509,-0.253542,-0.643205,-0.237795,-0.788395
1223,-0.864416,-0.26132,-0.281914,-0.474901,-0.236544,-0.568765
1224,-0.864769,-0.227924,-0.165688,-0.589413,0.080636,-0.73083
1225,-0.868702,-0.345673,0.0461791,-0.611035,-0.0582454,-0.646937
1226,-0.79626,-0.227838,-0.434743,-0.497019,-0.439351,-0.662793
1227,-0.555134,-0.241449,-0.0384822,-0.546262,-0.0129669,-0.643776
1228,-0.665603,-0.221739,0.314181,-0.752686,0.157031,-0.873222
1229,-0.597423,-0.175375,0.169928,-0.738192,-0.0642523,-0.793418
1230,-0.558348,-0.33535,-0.126959,-0.582392,0.0102492,-0.723773
1231,-0.642673,-0.278311,-0.243222,-0.519733,-0.401232,-0.605928
1232,-0.803726,-0.244757,-0.0893482,-0.291934,0.11102,-0.444818
1233,-0.634392,-0.0580659,-0.581679,-0.593312,-0.662646,-0.681943
1234,-0.765394,-0.239075,0.0148252,-0.333461,0.050517,-0.432789
1235,-0.684406,-0.172027,-0.194703,-0.557753,-0.200295,-0.626399
1236,-0.577975,-0.229432,0.153159,-0.466824,-0.0443543,-0.562526
1237,-0.527244,-0.170787,-0.146425,-0.439541,-0.183629,-0.57428
1238,-0.781658,-0.416442,-0.154146,-0.757777,-0.1478,-0.880455
1239,-0.787595,0.0727341,-0.594125,-0.210375,-0.471134,-0.277484
1240,-0.609875,-0.116078,-1.11604,-0.406379,-1.09679,-0.449187
1241,-0.915419,-0.0781352,-0.902079,-0.218396,-0.788464,-0.382445
1242,-0.779172,-0.0441642,-0.592065,-0.0120248,-0.559525,-0.0308347
1243,-0.519552,-0.23507,-0.136478,-1.02468,-0.339479,-0.888891
1244,-0.522754,-0.272263,-0.163863,-0.952362,-0.273285,-0.836132
1245,-0.556997,-0.12701,-0.0402785,-0.346769,-0.101014,-0.451737
1246,-0.67592,-0.00791266,-0.372531,-0.419349,-0.239705,-0.668384
1247,-0.740225,-0.107369,-0.422853,-0.354245,-0.422603,-0.486264
1248,-0.681649,-0.130693,-0.340727,-0.518228,-0.582465,-0.521561
1249,-0.802793,-0.193945,-0.652244,-0.402549,-0.303049,-0.635446
1250,-0.829358,-0.129158,-0.555739,-0.445029,-0.5264,-0.51914
1251,-0.798122,-0.0917701,-0.702927,-0.441471,-0.477754,-0.680876
1252,-0.845657,-0.199011,-0.216551,-0.613487,-0.121416,-0.576893
1253,-0.813979,-0.193853,-0.299696,-0.578836,-0.116176,-0.728829
1254,-0.703849,-0.18958,-0.42648,-0.561055,-0.517388,-0.630108
1255,-0.758356,-0.231756,-0.438017,-0.522956,-0.332804,-0.549353
1256,-0.542263,-0.213251,-0.137106,-0.697877,-0.215058,-0.658314
1257,-0.707184,-0.257017,0.030829,-0.532534,0.0431092,-0.895393
1258,-0.60535,-0.186016,-0.16334,-0.900816,-0.2582,-0.77479
1259,-0.716422,-0.124767,-0.580334,-0.462244,-0.346611,-0.650484
1260,-0.557103,-0.0339867,-0.280805,-0.460651,-0.179651,-0.456956
1261,-0.766083,-0.221646,-0.256998,-0.497505,-0.262081,-0.545634
1262,-0.846106,-0.127875,-0.362506,-0.297617,-0.209312,-0.490819
1263,-0.496071,-0.0292313,-0.382531,-0.630097,-0.212074,-0.69576
1264,-0.445547,-0.0715729,-0.257265,-0.666682,-0.245122,-0.815828
1265,-0.638995,-0.172681,-0.230624,-0.243921,-0.239325,-0.282446
1266,-0.890922,-0.224131,-0.644635,-0.473108,-0.487092,-0.572611
1267,-0.841542,-0.136588,0.278496,-0.613311,0.199221,-0.561253
1268,-0.97731,-0.0298689,-0.115633,-0.468497,0.22002,-0.660375
1269,-0.803952,-0.0572858,-0.0999338,-0.467226,0.02263,-0.663334
1270,-0.804358,-0.395096,0.0656288,-0.469547,-0.00832192,-0.684612
1271,-0.490284,-0.121906,0.0013895,-0.602169,-0.0233998,-0.595218
1272,-0.500177,-0.250776,-0.380544,-0.341669,-0.451933,-0.366637
1273,-0.557376,-0.236436,-0.408732,-0.341295,-0.410179,-0.495357
1274,-0.489748,-0.129414,-0.638765,-0.350305,-0.609891,-0.455483
1275,-0.457549,-0.0955108,-0.346753,-0.487882,-0.417991,-0.336169
1276,-0.600031,-0.208484,-0.194484,-0.656432,-0.0392102,-0.942363
1277,-0.646961,-0.170045,-0.0179172,-0.475867,-0.12462,-0.361923
1278,-0.863972,-0.222555,-0.0777379,-0.347425,-0.149771,-0.469182
1279,-0.658432,-0.221211,-0.0163263,-0.556255,0.347089,-0.495645
1280,-0.769218,-0.289403,0.158301,-0.916938,0.270601,-1.09813
1281,-0.541677,-0.300761,-0.0812197,-0.686287,0.00134099,-0.903726
1282,-0.545865,-0.350748,-0.0669184,-0.775788,-0.0987166,-0.79254
1283,-0.511684,-0.0993018,-0.0642175,-0.237391,0.117247,-0.37936
1284,-0.605176,-0.00606032,-0.510785,-0.484144,-0.446274,-0.447408
1285,-0.478539,-0.127262,0.157134,-0.705462,0.128453,-0.663305
1286,-0.849829,-0.407857,0.236874,-0.776857,0.152418,-0.776487
1287,-0.747369,-0.312026,0.303083,-0.493452,0.0423954,-0.600486
1288,-0.617569,-0.2005,-0.329677,-0.530369,-0.0592757,-0.830403
1289,-0.77337,-0.235922,-0.233129,-0.34455,-0.361073,-0.509554
1290,-0.670981,-0.268386,-0.40288,-0.54593,-0.182905,-0.649863
1291,-0.610375,-0.168229,-0.272212,-0.591387,-0.469353,-0.663271
1292,-0.666169,-0.287482,-0.291963,-0.333052,-0.223261,-0.402635
1293,-0.580215,-0.122613,-0.280268,-0.511517,0.0321239,-0.573966
1294,-0.50701,-0.257823,-0.111507,-0.590908,-0.169087,-0.678625
1295,-0.639938,-0.332686,-0.22022,-0.434317,-0.166597,-0.721843
1296,-0.540933,-0.230558,-0.203153,-0.674278,-0.164324,-0.688741
1297,-0.697269,-0.182268,-0.322,-0.497609,-0.21218,-0.519922
1298,-0.573772,-0.209525,-0.148341,-0.550924,-0.206664,-0.576782
1299,-0.614886,-0.222911,-0.132363,-0.584959,-0.0673809,-0.646848
1300,-0.773454,-0.283708,-0.348966,-0.484638,-0.287893,-0.640189
1301,-0.763748,-0.272274,-0.377404,-0.433573,-0.202386,-0.696312
1302,-0.776143,-0.144372,-0.273724,-0.651541,-0.311438,-0.804718
1303,-0.718281,-0.113214,-0.348103,-0.386566,-0.242323,-0.432796
1304,-0.7361,-0.111381,-0.358839,-0.818033,-0.352697,-0.79709
1305,-0.647109,-0.0855867,-0.178648,-0.315099,-0.253958,-0.423722
1306,-0.738122,-0.235274,-0.560621,-0.532653,-0.26418,-0.717278
1307,-0.613865,-0.243177,-0.228767,-0.310909,-0.265895,-0.29891
1308,-0.64212,-0.247701,-0.474825,-0.103239,-0.547879,-0.214614
1309,-0.558861,-0.100719,0.0896119,-0.756532,0.216544,-0.844993
1310,-0.448958,-0.259215,0.0821499,-0.810889,-0.0476133,-0.93254
1311,-0.434147,-0.204635,0.165342,-0.915058,0.11161,-0.939005
1312,-0.624808,-0.0790491,-0.0530516,-0.394856,0.00396255,-0.483139
1313,-0.713726,-0.200664,-0.481074,-0.576172,-0.488738,-0.601296
1314,-0.662415,-0.316876,0.0330266,-0.518888,0.0874248,-0.677246
1315,-0.838068,-0.268035,-0.518633,-0.39358,-0.325425,-0.603761
1316,-0.866058,-0.257186,-0.205168,-0.451041,-0.280854,-0.413593
