,intercetta,età_madri,inatt_donne,inatt_uomini,occup_donne,occup_uomini
54,-0.311533,-0.225485,0.0951411,0.152878,0.388701,0.141886
55,-0.279488,-0.257678,0.183423,0.207491,0.517627,0.149539
56,-0.236883,-0.242538,0.163145,0.0612854,0.476892,0.122632
57,-0.318493,-0.280994,0.285201,0.0553984,0.460215,0.0149649
58,-0.206999,-0.270892,0.057996,0.177247,0.36684,0.149842
59,-0.228982,-0.247583,0.201522,0.0519392,0.38549,0.085087
60,-0.337419,-0.321543,0.0476311,0.0826331,0.378021,0.0253122
61,-0.223284,-0.267519,0.146649,0.0646105,0.367351,0.0816208
62,-0.411907,-0.261587,0.342735,0.0341966,0.519584,0.0860695
63,-0.363081,-0.272375,0.116763,0.0885552,0.418475,0.0615379
64,-0.20926,-0.271462,-0.0436783,0.164241,0.192161,0.164956
65,-0.114754,-0.270604,-0.0192588,0.145104,0.169532,0.24308
66,-0.189797,-0.267766,-0.0478221,0.151174,0.321058,0.126344
67,-0.132848,-0.2514,-0.0176872,0.143089,0.341711,0.049502
68,-0.119798,-0.264379,0.0639699,0.134202,0.344622,0.102178
69,-0.210622,-0.270475,0.056151,0.104662,0.299329,0.0982145
70,-0.235513,-0.264976,0.0252195,0.144904,0.293681,0.12411
71,-0.284555,-0.254929,0.0660312,0.0721344,0.193848,0.158692
72,-0.355423,-0.225498,0.0422321,0.19122,0.255824,0.170183
73,-0.310533,-0.249308,0.0283622,0.186591,0.257193,0.219405
74,-0.333305,-0.24477,-0.0221025,0.131834,0.186361,0.118546
75,-0.232158,-0.284094,0.0250639,0.0453504,0.259077,0.135158
76,-0.3219,-0.271413,-0.0695656,0.038464,0.226775,0.02936
77,-0.245253,-0.249605,0.0615386,0.0969387,0.172949,0.203922
78,-0.205226,-0.231778,0.101235,0.14445,0.380918,0.174996
79,-0.223317,-0.2534,0.0825373,0.0791001,0.207507,0.191101
80,-0.298647,-0.298258,0.0320533,0.135851,0.273809,0.137376
81,-0.185022,-0.275738,-0.080924,0.112948,0.208985,0.123824
82,-0.231736,-0.246516,0.213733,0.0535606,0.508419,0.0294911
83,-0.417794,-0.303264,0.109214,0.0788033,0.361115,0.158687
84,-0.410414,-0.259854,0.127121,0.0470784,0.38718,0.0913483
85,-0.216957,-0.197612,0.0772776,0.0724464,0.364942,0.0556224
86,-0.332276,-0.317099,0.103065,0.0381833,0.273946,0.134263
87,-0.382658,-0.29541,0.0567434,0.131356,0.25781,0.0718271
88,-0.405006,-0.250469,0.0788713,0.0997367,0.273395,0.206662
89,-0.528346,-0.241726,0.119144,0.102915,0.312351,0.141532
90,-0.172117,-0.260501,0.161182,0.0686243,0.407924,0.105421
91,-0.191714,-0.22382,0.383463,0.00307578,0.653502,-0.00325186
92,-0.254285,-0.265731,0.0217685,0.0687167,0.385063,0.0681762
93,-0.121814,-0.24724,-0.00880987,0.206791,0.12364,0.267436
94,-0.370298,-0.280797,-0.0505527,0.155318,0.217653,0.172802
95,-0.353051,-0.248067,-0.167678,0.102149,0.0164194,0.12411
96,-0.39528,-0.282466,-0.127911,0.196516,0.0630999,0.201247
97,-0.435757,-0.229038,-0.198022,0.120459,0.113425,0.0878276
98,-0.341091,-0.255954,0.257028,0.157578,0.544379,0.190501
99,-0.159488,-0.230876,-0.0208162,0.140051,0.281237,0.13655
100,-0.177688,-0.31951,0.204372,0.0626141,0.418589,0.0854512
101,-0.346967,-0.264985,0.182925,-0.0233892,0.401384,-0.0292258
102,-0.508036,-0.336571,0.215034,0.0499783,0.533024,-0.0298958
103,-0.0834877,-0.174823,0.107665,0.0591575,0.359225,0.117459
104,-0.149602,-0.298292,0.16921,0.172113,0.406077,0.210383
105,-0.118746,-0.26917,0.144382,0.0647324,0.363878,0.115112
106,-0.181895,-0.330743,-0.0677834,0.171312,0.110243,0.231726
107,-0.149279,-0.223519,-0.24196,0.123442,0.0239633,0.0559164
108,-0.11856,-0.281765,0.114667,0.170564,0.354198,0.252399
109,-0.275214,-0.247873,-0.0427139,0.0948432,0.208944,0.0517318
110,-0.296184,-0.297916,0.136019,0.119934,0.396606,0.0935187
111,-0.304862,-0.281463,0.206398,-0.0303916,0.452887,-0.0132779
112,-0.332742,-0.271004,0.200042,-0.0403836,0.442606,-0.0703539
113,-0.25619,-0.24254,0.271839,0.0603697,0.430084,0.117242
114,-0.253322,-0.215883,0.0296227,0.0153933,0.267017,0.042404
115,-0.209916,-0.280928,0.118526,0.125495,0.341121,0.154665
116,-0.318773,-0.2041,0.0870761,0.0561353,0.376983,0.046357
117,-0.252764,-0.340661,0.0586949,0.12603,0.330587,0.177813
118,-0.29946,-0.202214,0.101966,0.130205,0.298611,0.231706
119,-0.318858,-0.309573,0.0661723,0.173664,0.389411,0.165699
120,-0.412471,-0.23195,-0.0491418,0.141605,0.130353,0.203502
121,-0.267152,-0.275762,0.220753,0.0470909,0.516743,0.0190734
122,-0.279348,-0.274152,0.148046,0.0450411,0.41486,0.0307152
123,-0.264718,-0.259608,0.0253053,0.0870335,0.182729,0.119876
124,-0.313198,-0.275169,0.0347118,0.14317,0.318846,0.122632
125,-0.308019,-0.276072,0.0923371,0.0593037,0.348731,0.0632561
126,-0.386907,-0.285798,-0.0835226,0.104383,0.16188,0.123033
127,-0.355813,-0.249292,0.0410319,0.140531,0.33097,0.14605
128,-0.339108,-0.28049,0.120792,0.155511,0.318732,0.186301
129,-0.322403,-0.271851,0.0634314,0.174045,0.319413,0.214951
130,-0.33108,-0.296197,0.0327863,0.0416868,0.28885,0.0540479
131,-0.250905,-0.277468,-0.0411183,0.0555341,0.259632,0.08359
132,-0.266448,-0.238486,-0.157694,0.0883309,0.0751084,0.0130261
133,-0.175183,-0.25109,-0.0584741,0.079879,0.186951,0.128603
134,-0.224943,-0.272485,-0.0682235,0.094971,0.183599,0.107382
135,-0.22251,-0.281599,-0.0721791,0.0879027,0.177385,0.0435354
136,-0.220011,-0.282147,0.00833217,0.056971,0.266512,0.06595
137,-0.22138,-0.287496,-0.0160297,0.0432079,0.254509,0.0417258
138,-0.2429,-0.308055,0.130741,0.0816355,0.412996,0.05284
139,-0.470409,-0.241614,0.266945,0.0865186,0.512374,0.0475678
140,-0.376393,-0.251395,0.0454881,0.0219114,0.224304,0.11479
141,-0.250876,-0.261547,0.17384,0.0529689,0.407698,-0.0865815
142,-0.396042,-0.306282,0.177201,0.0374384,0.482022,0.0126881
143,-0.440141,-0.242475,0.118953,0.102717,0.328267,0.121255
144,-0.553538,-0.237187,0.204762,0.106468,0.416766,0.108504
145,-0.52575,-0.245821,0.121113,0.0826551,0.390209,0.0469205
146,-0.457351,-0.224277,0.188734,0.0840829,0.492402,0.0123027
147,-0.464502,-0.216427,0.212037,0.0803468,0.465467,0.0100245
148,-0.414418,-0.185078,0.120089,0.0692735,0.382381,0.00498292
149,-0.400363,-0.342492,0.22724,0.0333482,0.360749,0.102137
150,-0.302516,-0.252057,-0.060557,0.165418,0.293083,0.120717
151,-0.201192,-0.262958,0.134575,0.0513572,0.389095,0.0807794
152,-0.216992,-0.23311,0.161041,0.0964362,0.388356,0.0748335
153,-0.128972,-0.249637,0.381795,0.0273133,0.662927,-0.0546898
154,-0.115978,-0.203517,0.157099,-0.0113115,0.362851,-0.0556535
155,-0.149874,-0.227113,0.167325,0.0422966,0.381824,0.0735424
156,-0.231354,-0.263732,0.190429,0.00712102,0.408252,0.0581588
157,-0.434378,-0.346799,0.0342194,0.138121,0.147478,0.164309
158,-0.281143,-0.233307,-0.0102677,0.133539,0.217817,0.185501
159,-0.285432,-0.229301,0.00474451,0.140151,0.274693,0.158797
160,-0.265285,-0.267648,0.0155945,0.208053,0.239155,0.1962
161,-0.292029,-0.242652,-0.00230464,0.148929,0.0613699,0.239889
162,-0.393011,-0.273195,0.0223209,0.0436082,0.292544,0.0579553
163,-0.341789,-0.294006,0.139573,0.0863433,0.383143,0.00667522
164,-0.246432,-0.19876,0.279714,0.12281,0.586689,0.0848714
165,-0.258675,-0.285106,0.160992,0.0775005,0.330287,0.0878933
166,-0.25377,-0.28089,0.217708,0.0450869,0.373206,0.0701635
167,-0.236429,-0.230292,0.192516,0.12491,0.456309,0.12636
168,-0.301975,-0.274638,-0.00934072,0.139863,0.181518,0.14535
169,-0.259015,-0.257628,0.31904,0.159066,0.566782,0.173723
170,-0.261797,-0.251529,0.326939,0.102149,0.586061,0.118817
171,-0.311027,-0.256472,0.139713,0.0829737,0.333901,0.11261
172,-0.317152,-0.229112,0.123988,0.0581373,0.328302,0.0553884
173,-0.363654,-0.291491,-0.01382,0.0945998,0.140328,0.124067
174,-0.451813,-0.261483,-0.00820483,0.107291,0.239117,0.10241
175,-0.435629,-0.275922,0.0350658,0.132182,0.223037,0.151714
176,-0.440445,-0.347845,0.0624913,0.0717305,0.211329,0.096619
177,-0.359496,-0.208089,-0.121769,0.265595,-0.00935392,0.318575
178,-0.443877,-0.31711,0.244615,0.0606243,0.480871,-0.00678424
179,-0.418281,-0.248605,0.446992,0.0758967,0.754224,-0.00868436
180,-0.45366,-0.263541,0.264255,0.0504176,0.420968,0.13508
181,-0.630038,-0.327782,0.154533,0.0373982,0.324355,-0.0559763
182,-0.449307,-0.288492,0.159732,0.0243976,0.443013,-0.0902507
183,-0.365842,-0.264243,0.129736,0.0572112,0.376541,-0.00308476
184,-0.228242,-0.263894,0.20219,0.0665309,0.437814,0.0644934
185,-0.196463,-0.274508,0.207701,0.0744994,0.466978,0.0250864
186,-0.247616,-0.226937,-0.0284111,0.121469,0.245681,0.0962871
187,-0.227566,-0.272502,0.343416,0.0570871,0.458625,0.112356
188,-0.0929554,-0.191508,0.355355,0.0240128,0.633231,0.036889
189,-0.060738,-0.264859,0.218787,0.0829451,0.47941,0.0819948
190,-0.179992,-0.197797,0.0193559,0.0946325,0.257888,0.126353
191,-0.131163,-0.227777,0.140188,0.0756562,0.356891,0.118571
192,-0.217309,-0.281265,0.210333,0.168197,0.470386,0.109428
193,-0.233189,-0.288283,0.0806213,0.214923,0.297508,0.19565
194,-0.0463996,-0.218254,0.121737,0.033459,0.415882,0.0908976
195,-0.00334022,-0.202328,0.0738076,-0.0263815,0.288821,-0.0192679
196,-0.025567,-0.141272,0.225832,-0.0739085,0.478152,-0.118957
197,-0.0155412,-0.354563,0.013168,0.212037,0.280571,0.16496
198,-0.00956436,-0.343016,-0.0119637,0.207805,0.27796,0.180191
199,-0.062637,-0.270889,0.0902402,0.123981,0.23838,0.206852
200,0.0780646,-0.347174,-0.00242361,0.0117108,0.271801,0.0485724
201,-0.215236,-0.174824,0.136573,0.165836,0.407069,0.088526
202,-0.202798,-0.20788,0.167942,0.152262,0.307392,0.166054
203,-0.342419,-0.257265,0.198237,0.0491683,0.364841,0.147718
204,-0.255394,-0.269488,0.138513,0.0549341,0.410531,0.0740377
205,-0.286612,-0.267274,0.0694733,0.0341995,0.283126,0.0856384
206,-0.341761,-0.232723,0.245737,0.0802305,0.428913,0.146606
207,-0.34508,-0.257795,0.286195,-0.0216169,0.55736,-0.0134609
208,-0.445403,-0.276378,0.306321,-0.00933355,0.485916,-0.0125379
209,-0.306556,-0.282686,-0.286099,0.280971,-0.0665856,0.344736
210,-0.370086,-0.254159,0.165444,0.0718246,0.419557,0.0720422
211,-0.296557,-0.233522,0.120199,0.059545,0.345415,0.113129
212,-0.356405,-0.254542,0.202569,0.0682631,0.36699,0.0760136
213,-0.299528,-0.234485,0.157615,-0.0341037,0.384749,-0.0774807
214,-0.0375933,-0.238687,-0.0541052,0.106056,0.0956572,0.0978924
215,-0.0277914,-0.262891,0.0514292,0.00646226,0.172841,0.131034
216,-0.00585866,-0.28385,0.297247,0.0970011,0.514946,-0.0771281
217,-0.125685,-0.257102,-0.0995183,0.0803017,0.203076,0.145927
218,-0.39604,-0.24376,0.122631,0.142949,0.25103,0.193139
219,-0.295532,-0.240507,0.192833,0.0926198,0.360606,0.132496
220,-0.27412,-0.246189,0.0643455,0.145712,0.34999,0.191466
221,-0.38313,-0.250926,0.0755415,0.198233,0.338369,0.205436
222,-0.301279,-0.248548,0.0524828,0.22764,0.270487,0.233958
223,-0.302817,-0.280094,0.0130015,0.12007,0.184747,0.216513
224,-0.283519,-0.286171,0.0806515,0.136576,0.223538,0.215319
225,-0.365188,-0.284237,-0.130205,0.213454,0.18113,0.213731
226,-0.238463,-0.254573,0.183174,0.151121,0.439145,0.105869
227,-0.273075,-0.248003,0.201908,0.147675,0.46229,0.117542
228,-0.343974,-0.246423,0.125328,0.0750348,0.315769,0.142727
229,-0.389604,-0.273338,0.0290607,0.0516962,0.143583,0.120884
230,-0.418219,-0.266464,0.050271,0.0900673,0.231877,0.194324
231,-0.295021,-0.268157,0.0599788,0.0411615,0.273013,0.127341
232,-0.287412,-0.23792,0.175067,0.0769336,0.348471,0.150656
233,-0.185824,-0.258986,0.141354,0.0866288,0.276302,0.134768
234,-0.201759,-0.256877,0.216785,0.0895496,0.452857,0.0728656
235,-0.118112,-0.283131,-0.160126,0.0347003,0.0549947,0.0323094
236,-0.149377,-0.262215,0.057971,0.149605,0.340739,0.177128
237,-0.111429,-0.258984,0.284797,0.0458971,0.442136,0.0917794
238,-0.111608,-0.278533,0.177652,0.0469037,0.360828,0.071446
239,-0.104921,-0.285125,0.222103,0.0709434,0.47331,0.125714
240,-0.0712985,-0.256131,0.179218,0.0344942,0.500541,-0.0316824
241,-0.304639,-0.301811,0.105864,0.101369,0.305864,0.111274
242,-0.130757,-0.255541,0.0415216,0.0179285,0.248235,0.0770307
243,-0.26232,-0.272193,0.18418,0.171076,0.458182,0.224205
244,-0.218814,-0.250022,0.0992655,0.103434,0.356674,0.170962
245,-0.290417,-0.250467,0.173871,0.114405,0.405911,0.123062
246,-0.283406,-0.226705,0.212093,0.113737,0.464134,0.0601608
247,-0.268056,-0.28785,0.14833,0.0331819,0.404555,0.0997044
248,-0.238579,-0.198061,0.201021,0.051567,0.498459,0.0166733
249,-0.370124,-0.290579,0.198345,0.0775656,0.428903,-0.0130983
250,-0.22299,-0.253844,0.0224532,0.153593,0.339684,0.166185
251,-0.210205,-0.262612,0.0210332,0.141391,0.347371,0.143647
252,-0.227084,-0.255811,0.199021,0.00491375,0.379085,0.0113715
253,-0.204345,-0.268089,0.166025,0.0479032,0.380407,0.0662092
254,-0.256958,-0.304366,0.0592032,0.0699343,0.305422,0.0769348
255,-0.448553,-0.278776,-0.013082,0.149599,0.202111,0.164367
256,-0.438442,-0.297645,-0.0655552,0.0747789,0.146396,0.137678
257,-0.464958,-0.268569,-0.109264,0.164506,0.121917,0.14392
258,-0.331723,-0.260616,0.122544,0.0783356,0.359625,0.174665
259,-0.3583,-0.263467,-0.0234518,0.226191,0.176923,0.262502
260,-0.29421,-0.246574,0.157415,0.127286,0.398588,0.167726
261,-0.274637,-0.251546,0.242619,0.0982886,0.471989,0.142486
262,-0.325585,-0.248154,0.269214,0.101405,0.451303,0.131921
263,-0.357696,-0.258764,0.007457,0.0599787,0.29891,0.0475085
264,-0.428655,-0.267906,0.242361,0.185283,0.493123,0.110223
265,-0.268841,-0.291469,-0.135363,0.0740442,0.163288,0.0635659
266,-0.354129,-0.270191,0.0715204,0.182565,0.198121,0.271994
267,-0.36792,-0.256518,0.0516804,0.239329,0.287531,0.299926
268,-0.226615,-0.298802,0.09249,0.0704015,0.300663,0.0764351
269,-0.480207,-0.277093,-0.0988442,0.160817,0.149257,0.198878
270,-0.28406,-0.325045,0.313704,0.081517,0.533406,0.0669836
271,-0.487661,-0.29968,0.0543764,0.0836057,0.288242,0.0577716
272,-0.417097,-0.234703,0.0652609,0.134212,0.162538,0.193021
273,-0.527977,-0.279202,0.145135,0.0973202,0.305523,0.0990058
274,-0.529874,-0.271026,0.16623,0.112279,0.318988,0.0915249
275,-0.543329,-0.293452,0.191144,0.121741,0.414225,0.095833
276,-0.370001,-0.275097,-0.0196969,0.106349,0.234989,0.179507
277,-0.450045,-0.338547,-0.0610091,0.175598,0.183525,0.161727
278,-0.438088,-0.338909,-0.0434781,0.166465,0.208059,0.121838
279,-0.353167,-0.331213,0.0874692,0.0872439,0.239289,0.130158
280,-0.245563,-0.260863,0.120485,0.0814119,0.34431,0.0850598
281,-0.218355,-0.262332,0.164055,0.0823416,0.474338,0.029139
282,-0.26308,-0.25611,0.374638,-0.0290868,0.659352,-0.0197539
283,-0.313831,-0.228288,0.250937,0.0720802,0.475122,0.0867753
284,-0.256033,-0.307171,-0.0563226,0.0320133,0.225096,0.0263492
285,-0.313945,-0.268524,0.216744,0.14481,0.515244,0.137405
286,-0.330917,-0.318696,0.239601,0.106769,0.419341,0.194184
287,-0.383105,-0.274682,0.201672,0.0547661,0.379589,0.0523628
288,-0.166935,-0.30636,0.0520649,0.0038735,0.286788,0.025975
289,-0.182579,-0.204783,0.18243,-0.0132527,0.402607,-0.0416825
290,-0.160687,-0.231195,0.145017,0.00234906,0.365281,0.0317515
291,-0.21131,-0.282199,0.155629,0.0975679,0.250815,0.137552
292,-0.28867,-0.221744,-0.0328546,0.0893846,0.153971,0.0687699
293,-0.271056,-0.290133,0.103079,0.196678,0.382284,0.205032
294,-0.210644,-0.230443,0.147493,0.0569486,0.338972,0.0927497
295,-0.143217,-0.223742,0.187393,0.0753865,0.376933,0.178343
296,-0.151776,-0.288248,0.0411014,0.112339,0.235596,0.113757
297,-0.165754,-0.277195,0.0490991,0.117816,0.224938,0.172756
298,-0.087609,-0.272664,0.178805,-0.00151763,0.348766,0.118504
299,-0.18715,-0.247722,0.0904188,0.0665565,0.247623,0.138365
300,-0.218101,-0.28126,0.116305,0.132471,0.309501,0.186028
301,-0.258602,-0.257097,-0.124781,0.154461,0.078258,0.257814
302,-0.335799,-0.210965,-0.0555946,0.1559,0.144056,0.154366
303,-0.419233,-0.261869,0.00454077,0.198679,0.279127,0.198377
304,-0.281291,-0.210426,0.0550013,0.0539228,0.31138,-0.00721525
305,-0.297613,-0.227055,0.257945,0.0094647,0.442756,-0.0203926
306,-0.2167,-0.259032,0.158727,0.0710339,0.415228,0.0112882
307,-0.262194,-0.290752,0.176121,0.0170828,0.338364,0.103545
308,-0.252405,-0.238609,0.134003,0.100207,0.327935,0.16234
309,-0.230718,-0.258559,0.14909,0.0987118,0.410102,0.18821
310,-0.334277,-0.245785,0.0889007,0.17911,0.344832,0.162672
311,-0.357659,-0.251772,0.125201,0.208962,0.406323,0.209898
312,-0.359448,-0.235721,0.100286,0.0128592,0.349088,0.0438973
313,-0.374148,-0.256296,0.0835148,0.0794338,0.253033,0.137221
314,-0.306899,-0.208384,0.0948654,0.118689,0.306248,0.178768
315,-0.346687,-0.240262,0.293943,0.147656,0.51108,0.133969
316,-0.358893,-0.220917,-0.210491,0.146011,0.119235,0.116164
317,-0.316141,-0.264545,0.0703933,0.0962679,0.339636,0.0487912
318,-0.319169,-0.277698,0.182086,0.0769468,0.474262,0.0997886
319,-0.240305,-0.248916,0.0746425,0.0819106,0.383673,0.0572435
320,-0.190892,-0.283133,0.215234,0.117477,0.455789,0.116396
321,-0.165266,-0.27607,0.169853,0.126777,0.446305,0.209213
322,-0.0669721,-0.263144,0.0689577,0.154156,0.381729,0.160251
323,-0.228159,-0.270702,0.205552,0.0537918,0.261029,0.169783
324,-0.298568,-0.252285,-0.0336469,0.155774,0.237005,0.152041
325,-0.393068,-0.21266,0.333713,0.0948814,0.520152,0.0996416
326,-0.358582,-0.236838,0.26642,0.0820951,0.454877,0.0895271
327,-0.276564,-0.282197,0.361581,-0.00675423,0.684842,-0.0323723
328,-0.395224,-0.302092,0.0728907,0.0287762,0.25902,0.0686441
329,-0.452027,-0.28136,0.121371,0.109983,0.347653,0.129075
330,-0.360362,-0.257457,-0.106861,0.187945,0.102838,0.295355
331,-0.310725,-0.270625,-0.113345,0.21113,0.157161,0.270649
332,-0.434446,-0.271839,0.0866555,0.154203,0.202785,0.210898
333,-0.302778,-0.278406,0.0172542,0.129595,0.229397,0.150118
334,-0.322929,-0.289231,0.270823,0.09445,0.53471,0.0600427
335,-0.293033,-0.35183,0.0509783,0.0521285,0.324721,0.0620321
336,-0.338936,-0.316554,0.052361,0.0864098,0.212612,0.12276
337,-0.311974,-0.235233,0.441081,0.0387559,0.655868,0.00871018
338,-0.309374,-0.24157,0.237019,0.000360096,0.42685,0.0186017
339,-0.359209,-0.274068,0.167064,0.131926,0.4731,0.0460984
340,-0.263255,-0.257231,0.0222104,0.0531694,0.202189,0.0525386
341,-0.246506,-0.262774,0.263245,0.0504752,0.603136,-0.00950328
342,-0.210733,-0.240538,0.265134,-0.0286548,0.577065,-0.0204985
343,-0.262501,-0.250463,0.0648561,0.112659,0.22291,0.156078
344,-0.239738,-0.230667,0.0910578,0.150293,0.328005,0.0984061
345,-0.0811376,-0.249934,0.14145,0.0109275,0.413521,0.0331453
346,-0.306406,-0.236319,-0.199009,0.18922,0.0102227,0.205688
347,-0.258203,-0.268254,-0.0893998,0.126768,0.119854,0.16306
348,-0.0948008,-0.2258,0.10077,0.0976016,0.328054,0.0760824
349,-0.274067,-0.283817,0.116334,0.0437952,0.348644,0.0235753
350,-0.184313,-0.271612,0.184995,-0.011534,0.451829,-0.0841136
351,-0.186115,-0.299533,0.147422,0.0895523,0.39122,0.140383
352,-0.329521,-0.273073,-0.150877,0.153221,0.154917,0.0548611
353,-0.283146,-0.273978,0.230451,-0.0134831,0.433402,0.0307776
354,-0.232602,-0.243426,0.196183,0.100503,0.51483,-0.044181
355,-0.361444,-0.288352,0.263048,0.0135317,0.418648,0.078779
356,-0.222199,-0.26548,-0.0124704,0.156996,0.296979,0.132349
357,-0.329352,-0.273366,0.183606,0.0417625,0.475225,0.0323138
358,-0.318792,-0.278376,0.192891,0.0387933,0.47168,0.024369
359,-0.199922,-0.256074,0.120232,0.0737541,0.455048,-0.0137089
360,-0.316968,-0.217104,0.0229353,0.0993566,0.234125,0.18585
361,-0.276622,-0.253378,0.131861,0.12236,0.392771,0.1392
362,-0.26529,-0.237287,0.149199,0.106593,0.333097,0.130069
363,-0.388359,-0.234645,0.087407,0.146432,0.360456,0.0548376
364,-0.379047,-0.268408,-0.103024,0.173331,0.0640523,0.301993
365,-0.270094,-0.254467,0.257453,0.142316,0.625659,0.0345429
366,-0.383613,-0.273846,0.123327,0.135128,0.298811,0.233302
367,-0.287784,-0.238545,-0.0425557,0.113044,0.13403,0.177051
368,-0.359983,-0.292504,-0.0637581,0.059345,0.101245,0.0791612
369,-0.378604,-0.27596,0.0220666,0.113253,0.196279,0.051083
370,-0.328853,-0.299103,0.30321,-8.02197e-05,0.556322,0.0349995
371,-0.269271,-0.267087,0.0660044,0.045927,0.304896,0.0567181
372,-0.305361,-0.271332,0.142561,0.038746,0.34891,-0.0223438
373,-0.253162,-0.262174,0.199405,0.0767844,0.382289,0.118737
374,-0.33996,-0.177729,0.224787,0.0424211,0.403436,0.108133
375,-0.294958,-0.227394,0.221369,0.0861587,0.481164,0.103904
376,-0.309105,-0.26082,0.0739263,0.161234,0.227482,0.178153
377,-0.460655,-0.295952,0.0745189,0.0638904,0.338138,0.0498085
378,-0.207834,-0.255987,0.294669,-0.0349075,0.497516,-0.0126297
379,-0.33912,-0.245659,0.0937413,0.101274,0.424511,0.0492811
380,-0.303454,-0.259396,0.194974,0.0227211,0.446308,-0.0412575
381,-0.243204,-0.341751,0.0981792,0.20136,0.268903,0.274587
382,-0.266533,-0.299211,-0.0886688,0.0639665,0.124706,0.0963565
383,-0.315765,-0.226215,0.0879873,0.121853,0.349465,0.0571163
384,-0.307207,-0.231383,0.0875026,0.120699,0.305709,0.0575633
385,-0.258154,-0.235868,0.105681,0.155613,0.330872,0.244058
386,-0.191419,-0.187231,0.218451,0.0814973,0.430222,0.0491759
387,-0.235191,-0.255441,-0.0288963,0.0965798,0.269197,0.133169
388,-0.231239,-0.254063,0.0625951,0.202608,0.268486,0.316094
