,intercetta,età_madri,inatt_donne,inatt_uomini,occup_donne,occup_uomini
29,0.680973,0.269479,0.174175,-0.980912,-0.498063,0.27827
30,0.0237403,0.578298,-0.949756,-0.158036,0.382118,0.223761
31,0.835631,0.764186,-0.512028,0.5529,0.859,0.48667
32,0.65239,0.792525,-0.58757,-0.556429,-0.641099,0.39085
33,0.301363,-0.0138958,-1.96368,0.714162,-0.210209,0.506717
34,1.06854,0.438247,-0.726521,0.248481,-0.144284,0.466003
35,0.844202,0.671355,-0.593477,0.855202,0.700764,0.888245
36,0.649058,0.140664,-0.493966,0.880671,0.781878,0.738958
37,0.995811,0.990763,-0.376652,-1.37089,0.110332,-0.852207
38,0.0732656,0.447352,-0.266789,0.358184,0.303309,1.14593
39,0.809171,0.452337,-0.580731,-0.695145,0.043308,-0.3043
40,0.85796,0.697412,-0.414903,-0.952869,-0.282035,-0.107764
41,0.564806,0.945542,-0.331955,-0.110831,0.0399124,0.843633
42,0.102472,0.0865442,-0.549186,-0.809333,0.6721,-0.617376
43,1.21279,1.15383,-0.997227,-0.745714,-0.784844,0.0560071
44,0.0807242,0.0729896,0.191446,-0.543188,1.53421,-0.755497
45,-0.203687,0.670454,0.458844,-0.133294,0.987839,0.813451
46,1.24567,0.576135,-0.776418,-0.445827,1.15176,-1.33847
47,0.093027,1.16678,0.02641,-0.750934,0.701162,0.0107042
48,1.20535,1.01281,0.25393,-0.293564,0.71425,-0.0567516
49,0.251043,0.578543,-0.157682,-0.419383,0.175132,0.663337
50,0.676519,0.519832,-0.226485,-0.281537,0.465755,0.267538
51,0.353389,0.17759,-0.0804983,-0.444857,0.551285,-0.256687
52,0.464079,0.497029,0.0167855,-0.496688,0.984794,-0.164861
53,0.442007,1.27521,0.209878,-0.352176,0.754676,0.312572
54,-0.270104,0.780238,0.741498,-0.213318,1.41601,0.652066
55,-0.201235,0.846055,0.298429,-0.0430305,1.08612,0.646736
56,-0.867304,0.429187,-0.525293,-0.72879,0.695301,-0.0493693
57,1.74416,0.786232,0.758321,0.303646,0.891772,0.681896
58,0.666631,0.621943,-1.40782,-0.249792,0.0409613,-0.459622
59,0.503554,0.329228,-0.320181,-0.149261,0.542773,0.117696
60,0.52139,0.553602,-0.146681,-0.0348435,1.37262,-0.464962
61,0.20336,0.141005,0.158329,-0.188125,1.4023,-0.227043
62,0.511062,1.05794,0.0651711,-0.401669,0.556287,0.466813
63,0.284946,0.984616,0.329313,-0.900368,0.957566,-0.389984
64,0.689276,0.179492,-0.402119,0.490325,0.693824,0.635335
65,0.718557,0.357425,-0.216152,-0.0927823,0.226436,0.556858
66,0.639915,1.03756,0.438286,-0.699531,1.03136,-0.00358271
67,0.758703,0.845792,-0.057266,-0.316258,0.896821,0.0143873
68,0.642891,0.670595,0.321579,-0.355862,1.33178,-0.104816
69,0.944726,0.559595,-0.0744528,0.0623817,0.276935,0.541026
70,-0.11604,0.508333,-0.0578052,-0.309265,1.21738,-0.0915038
71,0.723318,0.668647,-0.940214,-0.471876,-0.541167,0.180115
72,0.213236,1.13278,-0.593187,-0.114595,0.283847,0.428638
73,0.42509,0.672594,0.0931771,-1.37852,0.272072,-0.491226
74,0.522112,0.672759,-0.383487,-0.346462,0.409583,0.0897256
75,-0.141697,1.19223,0.197389,-0.944149,0.770691,0.113283
76,0.174791,1.7647,0.28797,-0.524056,1.6153,-0.290922
77,0.704765,0.316035,0.0576063,-0.294771,0.7366,-0.0293428
78,1.32682,0.994657,-0.53247,-0.675612,0.321404,-0.607524
79,-0.460605,0.685471,0.0699865,-0.653272,1.15661,-0.0422987
80,-0.388106,0.587407,0.125032,-0.515711,0.599373,0.54487
81,1.25707,1.12885,-0.183639,-1.22006,0.18818,-0.761751
82,-0.409983,0.198663,-0.208525,-0.121037,0.767151,0.657545
83,0.798252,0.628552,-0.753403,-0.54193,0.427766,-0.755529
84,0.112694,0.198166,-0.824828,-0.464935,0.612788,-0.513832
85,1.09666,0.36465,0.136006,-0.38728,1.37201,-0.68263
86,0.284449,0.319111,-0.0932235,-0.708329,0.396778,0.0532461
87,0.982829,0.99666,-0.383257,-0.834717,0.126131,-0.307494
88,-0.422926,0.0673416,-0.945662,-0.325261,0.436412,-0.058131
89,0.902658,0.594209,-0.500242,0.0907771,-0.0946674,0.510352
90,0.262912,0.401272,0.00201828,-0.654267,1.0483,-0.232877
91,0.633689,0.557974,0.219428,-0.300376,1.21023,-0.0150851
92,0.481536,0.877569,-0.540273,-0.606476,0.0119264,0.126293
93,0.888257,0.735425,-0.191714,-0.96514,0.539676,-0.648871
94,0.131492,1.13775,-0.293016,-0.327414,0.356791,0.479794
95,0.310967,0.876361,0.110397,0.140304,0.920269,0.659014
96,0.614672,1.17332,-0.500481,-0.119053,0.0450883,0.665983
97,1.05552,1.12869,-0.144024,-0.428187,0.666846,-0.284897
98,-0.0126573,0.686057,-0.0736025,-0.791171,1.07908,-0.504742
99,1.05991,0.913261,-0.117603,0.0570832,0.37047,0.621476
100,0.56534,0.45657,-0.0908316,-0.143157,1.0306,-0.19967
101,0.618052,1.36854,0.368956,-0.642494,0.649976,0.397541
102,0.118216,0.117725,-0.573392,-0.548899,0.788024,-0.808866
103,0.641136,0.683035,0.252696,-0.327759,1.10374,0.17215
104,0.359367,0.79042,0.102472,-1.0403,1.09822,-0.743798
105,1.55072,0.61992,0.340429,-0.176526,0.46244,0.294534
106,0.949618,0.628762,-0.426641,-0.377195,1.41834,-0.843076
107,1.58001,0.782335,-0.207862,-1.5685,-0.317385,-1.22661
108,0.388368,0.340952,-1.05801,0.670516,1.13084,0.100244
109,0.94917,1.19053,0.405202,-1.11115,0.275312,-0.307917
110,0.289758,0.92588,-0.428087,-1.381,0.680329,-0.954371
111,1.29818,0.176743,0.148294,0.0118374,0.826389,-0.185419
112,1.3042,0.545796,0.0694614,-0.441434,0.552856,-0.424474
113,0.0490065,0.954037,-0.318661,-0.233607,0.700331,0.412184
114,0.483349,0.363226,-0.155191,-0.613814,0.767773,-0.612206
115,0.501642,0.478629,0.243392,-0.185118,1.10505,-0.00102446
116,0.518351,0.071719,-0.0950512,-0.284165,1.10906,-0.536094
117,0.609219,0.819113,-0.294457,-0.104538,1.08136,-0.255755
118,-0.293192,0.865169,-0.157318,-1.11795,0.15996,0.0467661
119,1.20139,0.388622,-0.480652,0.361459,0.426505,0.331509
120,-0.0284449,0.679258,0.0565812,-0.894509,0.498366,-0.022715
121,0.63565,0.505685,-1.35009,0.244789,0.566387,-0.410736
122,-0.200082,0.38882,-1.01884,-0.679902,0.312644,-0.467615
123,0.466086,0.829339,-0.425458,0.247922,0.781054,0.434046
124,0.0850932,0.273129,-0.513156,-0.676232,0.780361,-0.486343
125,0.443428,0.197229,0.242816,-0.639742,0.417982,-0.0646293
126,0.260723,0.435173,0.0339993,-0.423792,0.986495,-0.181713
127,0.337365,0.570006,-0.361401,-0.210939,0.743912,-0.0604723
128,0.560985,0.596125,0.0618425,-0.443557,0.501249,0.156559
129,-0.512223,0.676692,0.0863294,-1.22376,0.619875,-0.148852
130,1.14814,0.581987,-1.35033,-0.0575658,0.0509365,-0.465595
131,1.4876,0.248778,-1.54888,0.558765,0.234393,-0.24051
132,1.28467,-0.237925,-0.778128,0.111047,0.0903244,-0.052618
133,0.169134,0.365698,-1.10078,-0.201009,0.483088,-0.373512
134,-0.23233,0.299747,-1.39148,-0.310406,0.591221,-0.565782
135,0.545804,-0.256436,-1.61282,-0.269112,-0.274846,-0.439118
136,0.240934,0.310855,-0.316272,-0.324897,0.00531143,0.584767
137,0.189197,0.21922,-0.330789,-0.435559,0.0158387,0.531357
138,0.0503414,0.325159,-0.44916,-0.286309,0.18396,0.408899
139,0.324509,0.729183,-0.0214695,-0.856096,1.24648,-0.955677
140,-0.662414,-0.00187669,0.463461,-0.644105,1.4083,-0.197952
141,1.03844,0.757139,-0.865311,0.298469,0.974617,-0.207615
142,0.114724,0.325382,-0.589918,0.665823,1.65345,-0.164919
143,0.680437,0.741023,0.640192,-1.0625,0.495205,-0.0865747
144,0.00973635,0.604434,-0.30301,-0.212064,1.61043,-0.56872
145,0.91941,0.633404,0.588476,-0.90765,1.06744,-0.540497
146,0.787471,0.66958,-0.793151,-0.463989,0.710514,-0.868788
147,0.682522,0.753871,-0.754535,-0.416021,1.01181,-1.07933
148,-0.252385,0.786892,-0.0146222,-0.932484,0.026134,0.49416
149,0.853346,0.474976,0.51362,-0.259203,1.68537,-0.4239
150,0.0106675,0.650157,-0.595024,0.17888,0.720386,0.333877
151,0.88274,0.956606,0.72094,-0.651071,1.17793,-0.145817
152,0.554887,1.60893,-0.330027,0.171719,0.962579,0.491961
153,0.48976,0.69185,0.647822,-0.806005,0.48987,0.312741
154,0.653807,1.20272,-0.612157,-0.299523,0.888078,-0.287916
155,0.920926,0.920582,-0.379511,-0.453207,0.567292,-0.307566
156,0.57917,0.909631,0.135151,-0.567934,0.537533,0.112263
157,0.890794,0.659967,-0.494042,-0.170669,0.720964,-0.242925
158,0.199437,1.08938,-0.514957,-1.14044,0.352004,-0.743542
159,0.465407,0.988051,-0.568652,-0.94588,0.181218,-0.458523
160,-0.524157,1.61903,-0.0513718,-0.761741,0.75307,0.410879
161,0.0636137,1.13922,-0.0680666,-0.357973,0.360528,0.730688
162,2.00654,0.229881,-0.796657,0.510908,0.767027,-0.509091
163,0.878548,0.74372,-0.438046,-0.0276219,1.06624,-0.237613
164,0.453044,0.235359,-0.445393,-0.250281,0.833769,-0.270424
165,0.496406,0.765647,-0.604461,-0.594246,0.134255,-0.0754418
166,0.302854,0.931444,-0.630526,-0.569481,0.0809,0.0304199
167,0.340628,1.34408,-0.0861833,-0.281864,0.0504711,1.17888
168,0.551735,0.945823,-0.215053,-0.273273,0.58482,0.127035
169,0.376315,0.0325776,-1.00821,-0.0423391,0.366593,-0.103821
170,0.406284,-0.0760251,-0.4524,-0.2727,0.737014,-0.228554
171,0.331315,1.38907,0.571292,-0.946733,0.682106,0.251443
172,-0.292552,0.551536,-0.393082,-0.609069,0.0154592,0.374875
173,1.33503,1.20908,-0.767445,-0.421765,0.0624668,-0.447705
174,1.48165,0.983855,-0.133081,0.0629608,-0.117011,0.734855
175,1.29841,1.21671,0.171697,-0.0201494,0.155095,0.74736
176,-0.423397,0.354571,-0.472761,-0.0148503,0.972976,0.0807789
177,0.617079,1.01107,-0.842767,0.0149939,0.237042,0.179201
178,0.025221,0.887161,0.0135134,-0.232984,0.377354,0.746785
179,2.09793,1.07053,0.331341,0.686085,1.68458,-0.301617
180,1.70694,1.22037,1.31151,-1.17642,0.0306018,0.206559
181,-0.678982,1.56726,-0.368849,-0.691111,0.282414,0.558777
182,0.0493228,1.57798,-0.42826,-0.586344,0.244508,0.387654
183,-0.255454,0.727499,0.127812,-0.913241,0.754022,-0.101328
184,1.22792,-0.342088,-0.550843,0.441788,0.579996,0.00888388
185,0.65693,-0.500483,-0.686228,-0.279384,0.984862,-1.04596
186,0.137989,1.14246,0.104021,-0.585835,0.643476,0.263957
187,1.2799,0.936219,0.516465,-0.339911,1.3325,-0.465882
188,0.867037,0.733632,0.666107,-0.147795,1.03195,0.303501
189,0.804314,0.382667,-0.193303,-0.378645,0.736037,0.0525483
190,0.753575,0.625788,-0.276244,-1.54025,0.227271,-1.11373
191,1.3306,-0.335382,-0.727261,-0.131155,0.692977,-0.749012
192,1.14727,1.80563,0.284861,-0.854612,-0.0231518,0.556956
193,0.548171,0.454232,-0.885447,-0.122539,-0.0992123,0.328394
194,0.8389,0.889125,-0.249548,-0.093376,0.435315,0.232752
195,0.62291,0.434043,-0.443482,-0.497016,0.381235,-0.126294
196,0.330508,1.14117,-0.531478,-0.615792,0.684178,-0.419366
197,1.14298,-0.153648,-0.131002,-0.239566,0.396534,-0.0827529
198,1.21178,-0.0744337,-0.0871183,-0.296293,0.451403,-0.0686867
199,0.490979,-0.113991,-0.493071,-0.240408,0.188073,0.185136
200,1.06661,0.773751,-0.593214,-0.753997,0.677734,-0.983402
201,1.30403,1.30938,-0.620516,-0.790253,-0.834452,0.304733
202,1.13802,0.425499,-1.41299,-0.812521,-1.5562,0.136994
203,-0.0932828,0.573028,-0.57313,-0.656297,0.543476,-0.325728
204,1.2472,0.452186,-0.386887,-0.300251,-0.20166,0.327866
205,1.12055,0.324357,-0.410385,-0.21451,0.093039,0.136687
206,-0.154809,0.559972,0.0717613,-0.502773,0.904319,0.00356498
207,-0.131515,0.819307,-0.645678,-0.395472,0.610619,-0.120107
208,0.41267,0.522207,-0.567209,-0.852727,-0.210449,-0.172741
209,0.716947,0.798595,-0.409397,0.417722,0.937279,0.269842
210,1.1577,1.07474,0.739854,-1.38125,0.806932,-0.666146
211,-0.491608,0.415128,0.56376,-0.522018,1.19026,0.278408
212,1.43611,0.839622,-1.11988,-0.697449,0.0996896,-1.19185
213,0.0638317,0.389009,0.17446,-0.422293,0.65177,0.443623
214,1.25922,1.04292,-0.970732,-1.09153,-0.442741,-0.632426
215,1.24412,1.57697,-0.80928,-0.356615,0.348039,-0.467775
216,1.10961,-0.0189642,-0.604584,-0.666605,1.02038,-1.32628
217,1.20636,1.45257,0.081069,-0.254972,0.253218,0.450699
218,0.194425,0.252653,-1.36499,-0.502109,-0.213412,-0.193456
219,1.20643,0.94262,-0.185638,0.130309,0.365604,0.55599
220,0.365769,0.770283,-1.14096,-0.605736,-0.383238,-0.0501117
221,0.390815,-0.0408686,-1.08227,0.156911,0.816015,-0.469069
222,0.618402,0.156299,-1.081,0.331728,0.851951,-0.24777
223,0.710296,1.53189,-0.220914,-0.0265256,0.0750159,0.894079
224,0.922722,1.21048,-0.380756,0.289932,-0.149601,1.19507
225,0.183027,1.12077,-0.35191,-0.765291,0.269395,0.0302358
226,1.04202,1.11079,-0.0492505,0.101176,0.411265,0.683456
227,1.00641,0.965512,-0.151805,0.0697952,0.385025,0.548105
228,1.04217,0.702291,-0.443686,-0.00841718,0.486385,-0.025834
229,-0.0753418,0.332081,-0.911212,0.148357,0.791936,0.00144068
230,0.858242,0.23909,-0.723145,0.013637,0.503517,-0.079747
231,0.176207,0.741058,-0.249673,-0.841894,-0.388643,0.471253
232,1.54449,0.57284,0.580242,-0.0418354,1.40932,-0.386826
233,1.34619,1.11398,0.781417,0.071425,0.966073,0.635473
234,1.27492,1.01293,0.842337,-0.35071,0.993926,0.301852
235,1.02518,1.58928,0.360857,-1.21826,0.650924,-0.508322
236,1.30211,-0.0786769,-0.98163,-0.601291,0.230432,-1.12225
237,0.318934,0.455032,0.126736,-0.571737,0.498975,0.154541
238,0.620257,0.347009,0.307919,-0.350404,0.812704,0.33393
239,0.784649,0.0778329,-0.295484,-0.373704,0.480115,-0.173067
240,-0.184097,0.727155,-0.233293,-1.23367,0.567495,-0.436791
241,1.41231,-0.111337,-0.146583,-0.0427081,0.394623,-0.140369
242,0.0410968,0.743635,-0.307914,-0.567381,0.55797,-0.162158
243,1.38912,0.20435,0.309648,-0.127196,0.505241,0.37541
244,0.87179,1.30973,-0.106126,-0.747961,0.758862,-0.501652
245,0.103699,0.615716,0.081943,-0.92005,0.694882,-0.198427
246,0.273081,0.133706,0.144455,-0.94763,0.470113,-0.109592
247,0.947387,0.449889,0.262941,-0.633512,0.516545,-0.289862
248,0.875336,0.264401,-0.0771752,-1.25421,-0.276735,-0.441357
249,0.114067,0.577148,-0.436945,0.782829,1.63289,0.40695
250,0.736705,0.675873,-0.463028,-0.755539,-0.129494,-0.158802
251,0.563845,0.747161,-0.410042,-0.781268,-0.150248,-0.0316243
252,0.0701569,0.829137,-1.00189,0.449273,0.558403,0.558929
253,-0.202608,1.01248,-0.15298,0.276594,0.814917,0.99634
254,1.14448,1.48068,-0.0815936,0.318917,0.21912,1.01654
255,-1.48067,0.4813,-0.0840934,-1.69824,0.851846,-0.635434
256,-1.45412,0.44643,-0.061114,-1.65505,1.29584,-0.995757
257,-0.955667,0.759208,-0.378108,-1.05572,0.739571,-0.413805
258,0.757602,0.608142,-0.0986033,-0.534807,-0.20887,0.674543
259,-0.0953784,0.497746,-0.183539,0.286139,1.69867,-0.0360925
260,1.08351,0.665726,-0.0141706,-0.701325,0.00960742,0.138258
261,0.848322,1.03648,-0.0844705,-0.86914,0.0157288,-0.0523231
262,0.869455,0.336396,0.201856,-0.563282,0.366995,0.00653251
263,-0.215131,0.743656,-0.885038,-0.358699,0.937647,-0.349066
264,1.11938,0.537618,0.991662,-0.645743,0.670048,0.16221
265,1.21953,0.849428,-1.93292,0.428768,0.415973,-0.620795
266,-0.344811,0.575467,-0.441617,0.146505,0.538444,0.831139
267,-1.964,0.412932,-0.772493,0.153969,1.33957,0.667685
268,1.61758,0.931751,0.0598033,-0.461176,0.798144,-0.510468
269,-0.534442,0.0594482,-0.818986,0.384315,0.225238,0.813818
270,0.843272,0.524505,-0.203522,0.059903,0.938153,-0.0767172
271,-0.101256,0.573353,-0.603976,-0.185738,0.0604228,0.606348
272,0.125676,1.5648,0.0964433,-0.868093,0.111976,0.397164
273,-0.352754,0.201724,-1.38258,0.322686,0.930733,-0.350135
274,-0.275658,0.298638,-1.1725,0.297454,0.934814,-0.206937
275,0.101868,0.232792,-1.0915,-0.0133445,0.622974,-0.427242
276,0.384464,0.563753,-0.0334743,-0.232517,-0.0866814,0.958054
277,0.0106137,1.09443,-0.554737,-0.174504,0.844012,0.0828052
278,0.117044,1.06956,-0.36068,-0.196523,0.779198,0.136942
279,0.448863,1.24205,-0.785557,-0.00282918,0.937406,-0.295933
280,0.615651,0.384885,0.0663699,-0.0745807,0.719778,0.362873
281,1.06972,1.13551,0.0810283,-0.0426719,1.1451,0.224404
282,0.119667,0.757562,-0.109264,-0.480255,-0.16875,0.750015
283,0.393894,0.610103,-0.972821,-0.298212,0.184097,0.0238161
284,0.426338,1.03421,0.041558,-0.493032,-0.048366,0.746402
285,0.609736,-0.0516642,-0.666719,0.114613,1.17851,-0.662983
286,0.515293,0.250154,0.369347,-0.46238,0.853201,0.141267
287,0.32729,0.366712,-0.0136554,-0.484064,0.332904,0.0870726
288,0.0331957,1.01359,-0.475178,-0.456192,0.90667,-0.366805
289,1.39952,0.885047,0.355302,-1.04568,0.661665,-0.526746
290,0.543672,0.536019,-0.434108,-0.69544,0.770531,-0.751729
291,0.736448,0.443722,0.337885,-0.353982,0.746174,0.218053
292,-0.112035,0.687439,-1.00031,-1.52537,-0.250651,-0.649746
293,0.61297,0.0161509,0.321909,0.593887,1.54415,0.455477
294,1.17414,0.85611,0.00870537,-0.0530719,0.57337,0.208981
295,1.62462,1.47344,0.54369,-0.41812,1.17396,-0.193827
296,0.629133,0.29212,-0.318268,-0.659925,0.517367,-0.574504
297,0.853369,1.33237,0.141782,-0.933883,0.836097,-0.355863
298,0.0424208,0.886136,-0.912755,-0.606786,1.0435,-0.783538
299,0.272922,0.976982,-0.0538373,-0.873915,1.28175,-0.771848
300,1.37194,0.596305,-0.581646,-0.206172,0.153861,-0.265832
301,0.594678,0.871889,-0.0515847,-0.312638,1.18161,-0.216742
302,0.84125,0.946181,0.603739,0.137384,1.28995,0.566553
303,0.571915,0.555763,-0.0929943,0.371163,0.897222,0.49424
304,0.838746,1.1499,0.478903,-0.222156,0.468809,0.721807
305,-0.0779092,0.423279,-0.369971,-0.151134,0.145349,0.716728
306,0.256489,1.11273,-0.223289,0.122816,-0.0532729,1.18892
307,0.111902,0.48783,-0.536847,-0.246255,0.745431,-0.182221
308,1.6888,0.689293,0.380993,-0.655498,0.71289,-0.466954
309,1.17859,0.762798,0.634324,0.442459,1.3083,0.632231
310,-0.132159,0.828981,0.454668,-1.37796,0.0349204,0.109109
311,0.188365,0.887174,0.250713,-1.18241,-0.375731,0.415725
312,0.632076,0.196968,-0.933117,-0.246737,0.463512,-0.453665
313,-0.10652,1.37172,-0.170016,-0.686881,0.0226274,0.655448
314,-0.085339,0.00844511,-0.518806,0.378048,0.991182,0.192037
315,-0.878253,0.08735,-0.113725,0.0356349,1.1398,0.613008
316,0.838645,1.13475,-0.20394,-0.422296,1.0695,-0.582515
317,0.108841,0.718085,-1.04949,-0.213474,0.477037,-0.219037
318,0.0421609,0.576696,-0.266838,0.12069,1.50779,-0.244341
319,0.792019,0.603613,0.257306,-0.347857,0.485785,0.22538
320,0.157446,0.163354,0.249984,0.126498,1.428,0.25682
321,0.636464,0.210606,-0.0223795,-0.890149,0.023904,0.135018
322,0.806959,-0.383511,-0.188415,0.197485,1.3924,-0.336228
323,0.0566397,0.414279,0.32324,-0.369,1.4993,-0.190548
324,0.981537,1.04935,-0.20804,0.679121,1.02754,0.774792
325,-0.878361,0.9751,-0.0646644,-1.07073,0.110846,0.392095
326,-0.817586,1.02491,-0.175041,-1.01133,0.0820694,0.411889
327,-0.0234625,0.241172,-0.582501,-0.365923,1.1328,-0.514179
328,0.0097187,0.115688,-0.889328,-0.502726,0.30334,-0.525476
329,-0.697348,0.749238,-0.71392,-0.193294,0.402609,0.653037
330,1.39189,0.799862,-0.18668,-0.281872,0.355812,-0.305865
331,1.39413,0.959838,0.12485,-0.281046,0.948955,-0.357135
332,1.54582,0.601576,-0.501774,-0.286171,-0.0828366,-0.081009
333,0.0792411,0.78435,0.124383,-0.959442,-0.17101,0.531394
334,1.17503,0.680892,0.142095,-0.0694466,1.70172,-0.710947
335,-0.50959,0.919484,0.238174,-1.12552,0.155451,0.455477
336,-0.53886,1.12282,0.351069,-0.744814,0.402742,0.856739
337,0.865235,0.549237,-0.124361,-0.0583111,1.41867,-0.676413
338,0.849789,0.560701,0.104261,-0.0475358,1.07711,-0.0567653
339,0.636069,0.812575,-0.28923,-0.417813,1.27567,-0.66839
340,0.882794,0.290415,-0.00822874,-0.161155,0.084715,0.502101
341,-0.14042,0.713501,-1.00799,-0.302036,0.32804,0.104311
342,-0.168033,0.978146,-1.3729,0.217015,-0.0590657,0.577266
343,1.05514,0.660031,-0.222705,-1.15243,0.398204,-0.778264
344,0.295561,1.15999,0.246034,-0.134665,1.51878,0.066848
345,1.57944,0.260208,-1.40618,0.618497,0.227585,-0.220535
346,-0.0203597,1.12662,0.50719,-1.32283,0.492923,0.10611
347,0.498614,1.26667,-0.686177,-0.778516,0.414528,-0.458994
348,0.957198,0.360109,-0.326678,0.0867865,0.107353,0.703089
349,0.910726,1.68333,-0.154926,-0.158765,0.622115,0.270043
350,0.900736,0.880316,-0.0631494,0.140452,0.675569,0.538387
351,0.106216,0.198983,-0.297147,-1.31631,0.0634533,-0.45144
352,1.29413,1.11767,-0.120276,0.28685,0.91533,0.26443
353,0.689903,0.530616,-0.0942513,-1.05126,0.517337,-0.770224
354,0.885934,0.514684,-0.0224272,0.337252,0.840365,0.377156
355,0.237985,0.773726,-1.18155,-0.375559,0.384025,-0.570893
356,0.363515,0.561033,0.219025,-0.904504,0.632213,0.0962652
357,0.446344,0.617052,-0.35677,-0.77439,0.553877,-0.679571
358,0.402077,0.628556,-0.406834,-0.727158,0.534129,-0.597787
359,-0.279317,0.301111,-0.436318,-0.415215,0.446344,0.261076
360,1.02105,0.274246,-0.430824,0.0782861,0.245939,0.192085
361,0.268981,1.18601,-0.159688,-0.293031,0.711367,0.203607
362,0.197039,1.40773,-0.266126,-0.351371,0.87659,-0.0249714
363,0.940623,0.180344,-0.627873,0.218129,0.594082,-0.106423
364,-0.227407,0.651607,-0.9177,-0.0993967,0.632641,0.0450574
365,1.46374,0.730206,-0.856042,-0.192027,-0.279454,-0.0598218
366,1.33173,0.449238,-0.301928,-0.399975,-0.271832,0.142612
367,0.430281,0.587546,-0.725033,-0.835363,-0.347328,-0.108091
368,1.1317,0.557669,-0.481452,-0.471463,0.0132699,-0.158318
369,0.391887,0.505469,-0.446093,-0.130262,0.291086,0.182756
370,0.240777,0.91692,0.366622,-0.445494,0.277532,0.881789
371,1.30468,0.547303,-0.505229,0.00637057,0.815387,-0.40975
372,1.08348,0.656763,-0.235898,-0.206082,0.656632,-0.203052
373,0.998793,0.796043,-0.317903,-0.213925,0.333403,-0.140387
374,1.00849,1.15927,0.347034,-0.676913,0.813297,-0.121783
375,0.0653728,0.717114,0.859588,-1.48118,1.23704,-0.668473
376,0.389241,0.80976,-0.466811,-0.513119,1.20728,-0.903283
377,0.780892,0.682239,-0.365394,-0.404375,-0.0453969,0.24632
378,0.544382,0.763398,-0.413725,-0.51905,1.40572,-0.944284
379,0.735568,0.925012,-0.0991797,-0.34866,0.0400657,0.432438
380,0.398166,0.820539,-0.114038,-0.613913,0.472934,0.0494011
381,0.606493,-0.136084,-0.164258,-0.0872513,0.468266,0.362838
382,0.452451,0.843204,-0.122464,-0.711252,0.709626,-0.478656
383,0.698805,0.395456,-0.656704,-0.539689,0.421594,-0.559772
384,0.587376,0.434758,-0.596441,-0.601555,0.449144,-0.58293
385,0.474496,0.666741,-0.622732,0.205447,0.449798,0.165852
386,-0.0617005,0.142416,-0.511297,-0.462929,1.02246,-0.458227
387,1.62257,0.239352,-0.523275,-0.803757,0.242099,-0.901327
388,-0.183159,-0.0163235,0.124925,-0.126639,1.42313,-0.0735328
389,0.413126,0.445705,0.172096,-0.113993,1.17204,-0.0491515
390,0.823381,0.968301,0.473141,-1.06587,1.36386,-0.887952
391,0.604495,0.77189,0.00689882,-0.562867,0.9235,-0.444431
392,0.885498,0.625952,-0.475184,-0.468517,0.832257,-0.537942
393,0.592166,0.474285,0.397915,-0.655374,0.824305,-0.232282
394,0.539223,0.688598,-0.288332,-0.351248,0.501762,0.252847
395,1.38384,0.56161,-0.868134,0.0824571,0.535671,-0.599567
396,1.01772,1.05999,0.272471,-0.635037,-0.078531,0.609955
397,0.0983781,0.633843,0.425944,-0.837679,0.174029,0.505504
