,X0,X1,X2,X3
171,-3.00492,-3.00449,-3.60626,-2.87916
172,-2.66,-2.98677,-3.7569,-3.08179
173,-1.98872,-3.00414,-3.92045,-3.32756
174,-2.37635,-3.05013,-3.83485,-3.03613
175,-2.12765,-2.94764,-3.80131,-3.30879
176,-2.43961,-3.04202,-3.90553,-3.01687
177,-2.32482,-2.95257,-3.55521,-3.33545
178,-2.31901,-2.92101,-4.00763,-3.23822
179,-2.14124,-3.06774,-3.98347,-3.27449
180,-2.76163,-2.91646,-3.56054,-3.12278
181,-1.97515,-3.14785,-4.10994,-3.07337
182,-2.0616,-2.86836,-3.83131,-3.37536
183,-1.86842,-2.81933,-4.00177,-3.31721
184,-2.35419,-2.80427,-3.88424,-3.28478
185,-2.40595,-2.89027,-3.69207,-3.24033
186,-1.95165,-3.17005,-3.9053,-3.10497
187,-2.17664,-3.05427,-3.98155,-3.02847
188,-2.07515,-3.09894,-3.88622,-3.03654
189,-2.64231,-2.86325,-3.56543,-3.16416
190,-2.70225,-2.83947,-3.61003,-3.2244
191,-2.86282,-2.768,-3.83659,-2.92021
192,-2.27541,-3.32722,-3.68646,-3.21869
193,-2.18361,-3.03067,-3.89253,-3.07031
194,-2.4582,-2.95041,-3.74819,-3.18148
195,-2.34105,-2.96556,-3.74034,-3.17358
196,-2.40697,-3.04296,-3.79607,-3.25598
197,-2.67334,-3.12555,-3.58846,-3.03676
198,-2.65681,-3.06232,-3.65212,-2.90162
199,-2.2452,-2.94859,-3.90182,-3.35165
200,-2.58351,-2.87208,-3.63927,-3.12949
201,-2.76624,-2.92949,-3.94701,-3.18337
202,-2.3063,-3.06419,-3.90527,-3.16567
203,-2.31819,-2.89206,-3.85776,-3.09798
204,-1.85661,-3.19473,-3.84025,-3.19712
205,-1.8641,-3.16883,-3.766,-3.33496
206,-2.08235,-3.05278,-3.75021,-3.30849
207,-2.74797,-2.9218,-3.94941,-2.9713
208,-1.9311,-3.2846,-3.81779,-3.47267
209,-2.94336,-2.88331,-3.67568,-2.97282
210,-2.4089,-2.90168,-3.81268,-2.98055
211,-2.50976,-3.12757,-3.88484,-3.20025
212,-2.01615,-3.06861,-4.06391,-3.16582
213,-2.06239,-3.15534,-3.77976,-3.00464
214,-2.40124,-2.90532,-3.99378,-3.40825
215,-2.62433,-3.0358,-3.7314,-2.9139
216,-2.41682,-3.04615,-3.53738,-3.24733
217,-2.08918,-3.0149,-3.83625,-3.05587
218,-2.18922,-3.14704,-3.63947,-3.31236
219,-2.16215,-3.11494,-3.70322,-3.21957
220,-2.78576,-3.05936,-3.43623,-3.09588
221,-1.97007,-3.13031,-3.98885,-3.21378
222,-2.26093,-2.87605,-3.85532,-3.19951
223,-2.54788,-3.05695,-3.89394,-3.14256
224,-1.50342,-3.16555,-3.94119,-3.28442
225,-2.20966,-3.09007,-3.82359,-3.21362
226,-2.38609,-2.99718,-3.83784,-3.27184
227,-2.36249,-3.1687,-3.78791,-3.07202
228,-2.54296,-2.82321,-3.83023,-3.28066
229,-2.25155,-3.22806,-3.79894,-2.89264
230,-2.37409,-3.08206,-3.73676,-3.12181
231,-2.67293,-3.02725,-3.75949,-3.05413
232,-2.27962,-3.12044,-3.92794,-3.35191
233,-2.13258,-2.88496,-3.7175,-3.07022
234,-2.03473,-3.05334,-3.87092,-3.20517
235,-2.24187,-3.13873,-3.91713,-3.09107
236,-2.47828,-2.97012,-3.7194,-3.08537
237,-2.12788,-2.93756,-3.79629,-3.06078
238,-2.01468,-3.13238,-3.80681,-3.3267
239,-2.60851,-2.89105,-3.78622,-3.09033
240,-1.86618,-3.15736,-3.85793,-3.12435
241,-1.97784,-2.96729,-3.85225,-3.18556
242,-2.63866,-2.96998,-3.86234,-3.04356
243,-2.42768,-3.0368,-3.78088,-3.01867
244,-2.87009,-2.90104,-3.8723,-3.0121
245,-2.24354,-3.08294,-3.783,-3.19851
246,-2.34954,-3.1712,-3.81978,-3.06919
247,-2.41057,-3.08428,-3.8352,-3.04387
248,-2.88797,-3.10981,-3.74424,-2.98126
249,-2.24844,-2.91775,-3.70619,-3.23557
250,-2.14577,-2.9149,-3.76246,-3.30732
251,-2.28333,-3.10957,-3.76865,-3.12529
252,-2.21562,-2.9488,-3.82921,-3.18064
253,-2.31249,-2.9246,-3.67569,-3.22151
254,-2.18356,-3.00769,-3.82332,-3.21823
255,-2.2153,-2.97595,-3.78171,-3.41811
256,-2.16215,-3.06129,-3.90336,-3.05307
257,-2.31291,-3.04506,-3.85347,-3.13251
258,-2.09975,-3.03901,-3.77164,-3.20962
259,-1.86626,-2.99484,-3.78817,-3.3393
260,-2.54496,-3.03943,-3.7568,-2.80836
261,-2.19138,-3.19217,-3.66541,-3.14422
262,-2.18608,-3.18861,-3.62136,-3.12532
263,-2.3675,-2.91828,-3.96537,-2.88816
264,-2.55922,-3.11092,-3.50033,-3.13668
265,-2.57218,-2.93955,-3.95153,-3.13797
266,-1.91731,-3.13866,-3.77034,-3.23843
267,-2.41443,-2.89259,-3.86949,-3.03666
268,-2.78542,-3.14214,-3.46721,-2.90839
269,-2.27008,-2.7995,-3.99039,-3.29814
270,-2.6324,-2.9258,-3.70937,-3.11852
271,-2.3513,-3.00596,-3.783,-3.12217
272,-2.3214,-2.94885,-3.87857,-3.15579
273,-2.23261,-2.85642,-3.79484,-3.05906
274,-2.31244,-2.95417,-3.72909,-3.19585
275,-2.4723,-2.91659,-3.71594,-3.23878
276,-2.46292,-2.84114,-3.91542,-3.16872
277,-2.09295,-3.10901,-3.76807,-3.18003
278,-2.19445,-2.96462,-3.91437,-3.36724
279,-2.14889,-2.99048,-4.06725,-2.88697
280,-2.22014,-2.95316,-3.96358,-2.82803
281,-2.09039,-2.97604,-3.62219,-3.53273
282,-2.29574,-3.06427,-4.00657,-2.8298
283,-2.40703,-3.07789,-3.68388,-3.38238
284,-2.41339,-2.99813,-3.59813,-3.32198
285,-2.44,-2.95654,-3.75199,-3.27489
286,-2.18251,-3.13764,-4.00868,-2.9514
287,-1.9861,-3.13134,-3.64068,-3.32065
288,-2.24432,-3.01404,-3.83339,-3.2605
289,-2.03286,-3.10591,-3.77107,-3.17431
290,-2.2126,-2.87866,-3.93597,-3.28513
291,-2.4301,-3.13976,-3.67838,-3.05539
292,-2.37189,-3.17591,-3.82809,-2.98166
293,-2.54697,-2.85131,-3.54193,-3.21888
294,-2.31265,-3.25856,-3.78217,-3.01961
295,-2.36531,-2.93074,-3.88511,-3.15906
296,-2.08857,-3.05238,-3.68337,-3.29978
297,-2.29921,-2.93503,-3.78325,-2.99427
298,-1.96,-2.96797,-3.99082,-3.27844
299,-2.52134,-2.99289,-3.69069,-3.05368
300,-2.575,-2.92472,-3.82391,-3.3075
301,-2.58881,-3.07596,-3.76325,-3.11854
302,-2.56191,-2.93482,-3.75044,-3.10826
303,-2.48329,-3.12349,-3.86147,-3.06474
304,-2.50953,-2.93836,-3.77058,-3.04038
305,-1.8519,-3.09123,-4.03719,-3.23361
306,-1.78333,-3.08371,-3.88819,-3.37866
307,-2.81574,-2.79393,-3.76098,-2.9526
308,-1.86857,-3.25345,-3.71335,-3.36023
309,-2.03362,-2.97568,-3.71546,-3.31322
310,-2.91203,-3.16833,-4.00061,-2.9581
311,-2.54658,-3.17912,-3.6978,-3.01205
312,-2.44119,-3.13689,-3.58612,-2.97971
313,-2.46003,-3.14945,-3.62557,-2.94895
314,-2.48144,-2.98458,-3.6632,-3.27305
315,-2.51768,-2.89749,-3.74548,-3.30638
316,-2.41056,-3.206,-3.71465,-2.83901
317,-2.72067,-3.22458,-3.69523,-2.71378
318,-2.77463,-3.05698,-3.68226,-2.74664
319,-2.45224,-2.99759,-3.52031,-3.21586
320,-1.55125,-3.17275,-4.18918,-3.01819
321,-2.19068,-2.7825,-3.76469,-3.30042
322,-1.92219,-3.31729,-3.89433,-2.90283
323,-2.01648,-3.02836,-3.81108,-3.20292
324,-2.05762,-3.03954,-3.90739,-3.05954
325,-1.87643,-3.01887,-3.86251,-3.10459
326,-1.89753,-2.99871,-3.93038,-3.26533
327,-2.70831,-2.9379,-3.72081,-3.03397
328,-2.5766,-2.89773,-3.89816,-3.15921
329,-2.24209,-3.18052,-3.77735,-3.19884
330,-2.19307,-3.12351,-3.74539,-3.28181
331,-2.16912,-3.15158,-3.73933,-3.30441
332,-2.37314,-3.08272,-3.70377,-3.11795
333,-2.01775,-3.24727,-3.93938,-3.31281
334,-2.47264,-2.72313,-3.86071,-3.02861
335,-2.07954,-3.06639,-3.63581,-3.31233
336,-2.11618,-2.95702,-3.94499,-3.02907
337,-2.69029,-2.92288,-3.38641,-3.43031
338,-1.7636,-3.15525,-4.23497,-2.94659
339,-2.42444,-3.05253,-3.55089,-3.08805
340,-2.55107,-2.92123,-3.90462,-3.07737
341,-2.2464,-3.0615,-3.84655,-3.12194
342,-2.36929,-2.91772,-3.81019,-3.10386
343,-2.149,-2.9605,-3.66753,-3.10925
344,-2.46854,-2.91799,-3.71062,-3.05772
345,-2.94962,-2.77628,-3.71915,-3.15376
346,-2.31586,-2.9389,-3.75387,-3.3925
347,-2.07512,-2.99573,-3.86942,-3.19117
348,-2.52895,-2.89522,-3.64408,-3.21674
349,-2.15749,-2.92907,-3.94893,-3.30484
350,-2.06738,-3.12955,-3.94931,-3.02885
351,-2.4113,-3.13025,-3.68968,-3.07466
352,-2.26241,-3.05624,-3.89973,-3.25466
353,-2.18748,-3.05037,-3.69541,-3.28433
354,-2.24661,-2.81351,-3.81344,-3.29695
355,-2.10896,-2.87926,-3.66791,-3.27143
356,-2.36777,-2.93815,-3.77728,-3.2275
357,-2.0979,-3.04861,-3.90257,-3.0106
358,-2.41733,-2.96739,-3.75371,-3.04934
359,-2.54924,-3.01038,-3.79721,-3.20376
360,-2.44573,-2.97918,-3.83074,-3.27084
361,-2.60137,-2.929,-3.67864,-3.0416
362,-2.53374,-2.86075,-3.6709,-3.13517
363,-1.9801,-2.96771,-3.86602,-3.11856
364,-2.02051,-3.247,-3.92363,-3.13595
365,-2.60146,-2.89616,-3.67455,-3.17573
366,-2.55923,-3.01814,-3.60456,-3.22487
367,-1.93926,-3.03609,-3.95761,-3.05235
368,-2.30797,-3.09151,-3.71346,-3.12949
369,-2.83474,-2.93481,-3.6525,-3.01433
370,-2.39157,-2.987,-3.81906,-3.20444
371,-2.23322,-2.9501,-3.74925,-3.3871
372,-2.33267,-2.96708,-3.86731,-3.34191
373,-2.59462,-3.16171,-3.68314,-3.01507
374,-2.61786,-2.81501,-3.89615,-3.26177
375,-2.64653,-2.79421,-3.77509,-3.10665
376,-2.4875,-3.04366,-3.79785,-2.97907
377,-2.15117,-3.11889,-3.74087,-3.00081
378,-1.78917,-3.24992,-3.88069,-3.22985
379,-2.08627,-3.00397,-3.85832,-3.17693
380,-2.60545,-2.9476,-3.64494,-3.11308
381,-2.63829,-2.96683,-3.72556,-3.01176
382,-2.42751,-2.76961,-3.73221,-3.31347
383,-2.68097,-3.1218,-3.74922,-3.00684
384,-2.09712,-3.00092,-3.73412,-3.53312
385,-1.98055,-3.13688,-3.72328,-3.51739
386,-2.18391,-3.01313,-3.78954,-3.27559
387,-2.28674,-3.01181,-3.74223,-3.21307
388,-2.37633,-3.04098,-3.85967,-3.1276
389,-1.70581,-2.97834,-3.83784,-3.49936
390,-2.27506,-3.15887,-3.67568,-2.98967
391,-1.89653,-3.00437,-3.87609,-3.42826
392,-2.40157,-2.94269,-3.78056,-3.14565
393,-2.34231,-2.95059,-3.75774,-3.07433
394,-2.40921,-2.96584,-3.86214,-2.95525
395,-2.3639,-2.9369,-3.70024,-3.25166
396,-2.60419,-2.93709,-3.80783,-3.08403
397,-2.33034,-3.05485,-3.69338,-3.31423
398,-2.09835,-3.08503,-3.84051,-3.15525
399,-1.87994,-3.19421,-3.86278,-3.23617
400,-2.70582,-2.8489,-3.772,-3.13328
401,-2.33617,-3.01681,-3.79236,-3.14449
402,-2.7913,-2.80937,-3.76099,-3.10821
403,-2.40817,-3.09406,-3.75604,-3.19339
404,-2.26139,-3.01061,-3.83734,-3.05153
405,-2.21789,-3.00841,-3.81993,-3.18833
406,-2.3728,-3.06345,-3.80109,-3.06083
407,-1.95399,-2.95479,-3.73795,-3.27077
408,-2.18345,-3.13184,-3.81253,-3.07855
409,-2.21018,-3.01193,-3.8349,-3.14502
410,-2.20661,-3.10754,-3.85394,-3.11958
411,-2.39379,-3.02644,-3.62329,-3.12992
412,-1.95543,-3.09681,-3.77232,-3.20416
413,-1.71063,-3.10153,-3.90875,-3.18143
414,-1.83538,-3.21568,-4.03657,-3.20922
415,-2.13755,-3.00062,-3.80392,-3.08527
416,-3.20468,-2.80123,-3.68022,-3.07633
417,-2.42585,-3.0597,-3.71343,-3.09672
418,-2.22385,-2.91536,-3.91225,-3.23539
419,-2.52883,-2.99598,-3.80713,-3.04303
420,-2.18585,-3.17969,-3.68378,-3.31898
421,-2.1822,-2.84578,-3.99521,-3.10018
422,-1.46427,-3.12717,-3.99476,-3.24457
423,-2.04655,-3.04017,-3.79432,-3.37251
424,-2.60362,-3.06012,-3.65656,-3.12083
425,-2.17023,-3.0653,-3.83245,-3.16974
426,-2.01598,-3.11046,-3.87116,-3.24958
427,-2.96456,-2.83245,-3.70891,-3.25959
428,-2.99473,-3.09944,-3.61815,-2.99891
429,-2.11449,-2.82981,-4.02229,-3.17511
430,-1.90919,-3.15487,-3.66497,-3.33469
431,-1.60284,-3.2427,-4.01074,-3.15912
432,-2.34889,-2.96908,-3.83316,-3.13467
433,-2.10532,-3.20869,-3.78684,-3.26855
434,-2.38301,-3.05167,-3.86209,-3.21477
435,-2.78671,-3.04039,-3.86362,-2.95353
436,-2.08541,-2.99346,-3.62704,-3.34138
437,-2.07109,-3.02402,-3.75706,-3.40044
438,-3.12618,-2.87949,-3.84003,-2.78496
439,-2.89504,-2.88898,-3.73097,-3.06848
440,-2.28973,-2.9766,-3.65109,-3.21066
441,-2.48533,-3.01882,-3.7857,-3.14718
442,-2.1637,-2.94039,-3.82806,-3.21451
443,-2.79983,-2.98063,-3.56811,-2.85212
444,-2.02666,-3.08133,-3.76361,-3.14338
445,-1.90494,-2.93134,-3.78259,-3.26948
446,-1.9394,-3.02965,-3.85187,-3.21801
447,-2.54406,-2.89619,-3.75905,-2.80362
448,-1.84906,-3.1315,-3.86606,-3.109
449,-2.48025,-3.10195,-3.83868,-3.12262
450,-2.111,-2.9774,-3.75994,-3.2306
451,-2.42816,-3.0177,-3.78722,-3.09254
452,-2.03482,-2.93386,-3.72376,-3.28922
453,-2.50545,-2.98916,-3.7837,-3.01081
454,-2.49037,-2.9528,-3.72819,-3.14638
455,-2.14377,-3.00388,-3.82024,-3.23351
456,-2.46292,-3.02596,-3.80413,-3.11603
457,-2.39848,-3.03096,-3.81306,-3.12739
458,-1.86868,-3.08712,-3.86945,-3.28743
459,-2.30194,-2.9776,-3.63769,-3.28734
460,-2.30498,-3.01454,-3.96256,-3.03979
461,-2.26204,-3.0632,-3.98499,-3.10809
462,-2.75858,-2.89631,-3.50538,-3.31119
463,-1.93261,-3.19369,-3.68091,-3.16557
464,-2.60613,-2.86876,-3.80539,-3.17011
465,-2.40641,-3.15929,-3.72987,-3.20775
466,-2.24803,-2.86907,-3.86505,-3.21708
467,-2.80308,-2.92183,-3.58611,-3.1672
468,-2.3297,-2.95165,-3.74661,-3.40807
469,-2.09159,-3.06236,-3.92968,-2.89243
470,-2.4874,-2.9286,-3.65502,-3.31475
471,-2.74721,-2.77472,-3.72097,-3.17228
472,-2.08344,-3.06702,-3.86941,-3.13937
473,-2.03051,-3.01604,-3.89335,-3.32519
474,-2.56017,-2.89913,-3.74525,-3.04062
475,-2.74136,-3.055,-3.66974,-3.08894
476,-2.8534,-3.05929,-3.57803,-2.96801
477,-2.37317,-2.9468,-3.74456,-3.27778
478,-2.44883,-2.95632,-3.76546,-3.27605
479,-2.3276,-2.99772,-3.87211,-2.96008
480,-2.1487,-3.04101,-3.67157,-3.34245
481,-3.01805,-2.88443,-3.79771,-2.97779
482,-1.93028,-3.11343,-3.77579,-3.16386
483,-2.34483,-2.85552,-3.83413,-3.27155
484,-2.25526,-3.25483,-3.66058,-3.12288
485,-2.39981,-2.72629,-3.81311,-3.23688
486,-2.61401,-2.93782,-3.83784,-3.16588
487,-2.71255,-2.77086,-3.64683,-3.16428
488,-2.39826,-3.1677,-3.80113,-3.10897
489,-2.53865,-3.04898,-3.90466,-2.96003
490,-2.70926,-2.95291,-3.72174,-3.05769
491,-2.60772,-2.79132,-3.77445,-3.37645
492,-1.54403,-3.23188,-3.86826,-3.36626
493,-2.95379,-2.92701,-3.70211,-3.11052
494,-2.53868,-2.99539,-3.77593,-3.17002
495,-2.75425,-2.90237,-3.74954,-3.11792
496,-2.42325,-3.24846,-3.45559,-3.04989
497,-2.59888,-2.90584,-3.67782,-3.07872
498,-2.43357,-2.94107,-3.70568,-3.18496
499,-2.65356,-2.89061,-3.71387,-2.87746
500,-2.46995,-2.96851,-3.87004,-3.2798
501,-1.94321,-3.08,-3.82542,-3.43406
502,-2.57715,-2.98553,-3.74168,-2.87823
503,-2.36403,-2.9786,-3.64153,-3.14733
504,-2.48801,-3.01283,-3.77646,-3.19698
505,-2.48236,-3.06803,-3.74203,-3.02813
506,-2.27344,-2.9421,-3.66636,-3.46901
507,-2.08507,-3.08984,-3.90539,-3.30241
508,-2.42175,-3.03637,-3.56102,-3.0757
509,-2.32528,-2.90935,-3.74161,-3.1868
510,-2.20201,-2.85901,-3.79186,-3.42044
511,-2.3667,-3.1097,-3.88303,-2.94117
512,-2.43414,-3.15201,-3.79145,-2.9069
513,-2.16508,-3.13974,-3.73101,-3.47224
514,-1.94271,-3.00177,-3.95095,-3.43436
515,-1.81275,-3.17716,-3.85781,-3.2041
516,-2.50368,-2.88723,-3.79589,-3.30041
517,-2.69525,-2.81348,-3.84885,-3.31696
518,-2.27963,-2.95275,-3.96096,-3.02689
519,-2.58623,-3.05244,-3.71036,-3.29877
520,-2.83876,-3.18389,-3.73313,-3.05037
521,-2.42226,-3.26101,-3.76253,-3.26389
522,-2.89644,-2.82984,-3.92283,-3.0022
523,-2.44397,-3.09693,-3.81013,-3.18172
524,-2.85386,-2.96153,-3.73302,-3.03526
525,-2.6397,-3.08227,-3.80778,-3.07976
526,-2.9154,-3.00903,-3.57165,-3.04156
527,-2.24227,-3.05205,-3.9455,-3.17324
528,-2.45774,-2.93621,-3.81701,-3.21325
529,-2.26998,-2.93807,-3.69111,-3.27647
530,-2.39016,-2.93258,-3.88022,-3.14178
531,-2.1418,-3.0719,-3.73816,-3.23505
532,-2.09735,-3.08737,-3.82403,-3.15111
533,-2.30131,-3.0761,-3.7099,-3.07335
534,-2.61174,-2.93856,-3.93912,-3.17737
535,-2.11495,-2.95024,-3.70237,-3.46177
536,-2.27587,-3.00019,-3.91283,-2.91941
537,-2.13351,-2.78217,-3.86665,-3.29395
