,X0,X1,X2,X3
93,-0.294983,-1.03927,-2.3511,-0.532126
94,-0.804064,-1.06152,-2.20169,-0.565286
95,-0.726996,-1.07651,-2.27052,-0.532889
96,-0.57247,-0.979155,-2.16704,-0.578158
97,-0.760051,-1.0589,-2.18843,-0.445023
98,-0.617997,-1.05461,-2.2368,-0.622651
99,-0.612055,-1.05902,-2.24119,-0.624229
100,-0.162683,-1.11274,-2.27123,-0.540406
101,-0.155856,-1.03888,-2.29549,-0.543197
102,-0.622419,-1.09596,-2.28077,-0.549197
103,-0.49834,-1.09495,-2.24191,-0.511368
104,-0.346855,-1.01701,-2.21391,-0.60908
105,-0.212775,-1.08321,-2.25853,-0.558213
106,-0.627338,-1.01655,-2.31749,-0.567075
107,-0.917013,-1.02191,-2.29944,-0.461597
108,-0.700664,-1.1006,-2.23743,-0.526031
109,-0.49262,-1.03828,-2.20523,-0.622515
110,-0.470627,-1.02571,-2.18741,-0.607814
111,-0.515404,-1.02901,-2.1819,-0.599992
112,-0.60616,-1.16254,-2.22194,-0.574814
113,-0.453605,-1.06322,-2.26169,-0.548868
114,-0.546442,-1.04953,-2.17687,-0.598817
115,-0.760688,-1.06068,-2.27758,-0.442532
116,-0.721511,-1.03838,-2.31105,-0.628706
117,-0.591063,-1.05845,-2.31198,-0.604841
118,-0.276111,-1.12221,-2.19582,-0.538208
119,-0.520383,-1.01067,-2.24512,-0.582379
120,-0.448394,-1.12779,-2.21381,-0.548755
121,-0.412678,-1.04622,-2.1831,-0.590566
122,-0.249729,-1.06332,-2.19457,-0.561814
123,-0.333512,-1.0778,-2.23124,-0.615398
124,-0.457529,-1.04497,-2.2812,-0.570612
125,-0.710199,-1.09905,-2.11798,-0.56761
126,-0.594063,-1.09288,-2.12622,-0.502878
127,-0.609968,-1.00441,-2.25699,-0.607186
128,-0.689646,-0.996394,-2.25747,-0.594627
129,-0.813516,-1.0266,-2.23894,-0.398626
130,-0.358838,-1.06989,-2.20992,-0.683529
131,-0.459464,-1.17268,-2.19333,-0.595444
132,-0.424566,-1.08206,-2.26581,-0.581596
133,-0.825455,-1.03251,-2.19001,-0.562939
134,-0.862864,-1.04495,-2.20479,-0.56693
135,-0.59818,-1.09062,-2.22155,-0.642912
136,-0.397394,-1.06605,-2.30595,-0.631981
137,-0.67548,-1.00418,-2.16649,-0.492774
138,-0.358217,-1.064,-2.23228,-0.572395
139,-0.631435,-1.07576,-2.26396,-0.567338
140,-0.457244,-1.04724,-2.17419,-0.61487
141,-0.603035,-1.0997,-2.28233,-0.534776
142,-0.691338,-1.03264,-2.22823,-0.510942
143,-0.154023,-1.05019,-2.27411,-0.61696
144,0.00315905,-1.06653,-2.25947,-0.625404
145,-0.124097,-1.12199,-2.29497,-0.607089
146,-0.252532,-1.10494,-2.29875,-0.57121
147,-0.470595,-1.00995,-2.19945,-0.510479
148,-0.409364,-1.06483,-2.27642,-0.571169
149,-0.347606,-1.09961,-2.19655,-0.563504
150,-0.235815,-1.13587,-2.1724,-0.552085
151,-0.533889,-1.03068,-2.31747,-0.558248
152,-0.125892,-1.08794,-2.16319,-0.591526
153,-1.04511,-1.03528,-2.26571,-0.400743
154,-0.0365862,-1.14555,-2.18775,-0.72032
155,-0.668563,-1.08287,-2.1944,-0.4833
156,-0.355568,-0.994772,-2.29197,-0.600742
157,-0.546616,-1.03405,-2.25109,-0.584465
158,-0.505591,-1.03675,-2.27163,-0.456646
159,-0.843591,-1.04715,-2.1731,-0.571014
160,-0.260628,-1.13813,-2.31792,-0.532714
161,-0.401008,-1.03376,-2.15197,-0.656486
162,-0.372209,-1.06164,-2.27603,-0.645327
163,-0.377639,-1.06169,-2.23238,-0.57101
164,-0.712064,-1.02986,-2.18783,-0.525212
165,-0.348628,-1.1078,-2.22488,-0.62879
166,-0.274563,-1.08089,-2.31614,-0.67167
167,-0.688665,-1.05542,-2.16727,-0.422388
168,-0.581561,-1.06281,-2.25279,-0.703623
169,-0.775919,-0.993319,-2.18776,-0.467434
170,-0.656052,-1.16464,-2.18351,-0.628182
171,-0.707951,-1.01525,-2.19817,-0.511783
172,-0.654431,-1.02503,-2.20419,-0.544068
173,-0.601534,-1.10286,-2.17105,-0.568662
174,-0.542786,-1.04453,-2.28566,-0.517711
175,-0.569301,-1.12454,-2.1434,-0.58846
176,-0.504691,-1.04395,-2.24343,-0.567682
177,-0.661001,-1.02701,-2.18493,-0.525436
178,-0.522628,-1.06558,-2.25782,-0.610068
179,-0.61917,-1.09727,-2.24297,-0.626793
180,-0.669497,-1.04758,-2.25317,-0.509462
181,-0.61084,-1.04962,-2.25843,-0.583505
182,-0.378393,-1.05936,-2.27122,-0.572499
183,-0.56205,-1.12082,-2.2432,-0.522024
184,-0.603439,-1.14337,-2.17913,-0.441281
185,-0.601322,-1.10183,-2.11878,-0.557555
186,-0.601815,-1.06797,-2.24,-0.584653
187,-0.550331,-1.02611,-2.25888,-0.551728
188,-0.657389,-1.00081,-2.21936,-0.588227
189,-0.544058,-1.13089,-2.20375,-0.504816
190,-0.612368,-1.03037,-2.10267,-0.484122
191,-0.715559,-1.02443,-2.19605,-0.566037
192,-0.49097,-1.09271,-2.31011,-0.552146
193,-0.387098,-1.03912,-2.32862,-0.538422
194,-0.437829,-1.07299,-2.26439,-0.60763
195,-0.423013,-1.04559,-2.24539,-0.601544
196,-0.564998,-1.05455,-2.2525,-0.591304
197,-0.610319,-1.07301,-2.18069,-0.567832
198,-0.643481,-1.09706,-2.16631,-0.545474
199,-0.428941,-1.05399,-2.29927,-0.579428
200,-0.118078,-1.12635,-2.31677,-0.625473
201,-1.22155,-1.01775,-2.12405,-0.398715
202,-0.790475,-0.973309,-2.29742,-0.569096
203,-0.414979,-1.07651,-2.28758,-0.517273
204,-0.45171,-1.02106,-2.18265,-0.597035
205,-0.574557,-0.987418,-2.13266,-0.577744
206,-0.11316,-1.16485,-2.25823,-0.590196
207,-1.00859,-1.04611,-2.23396,-0.488367
208,-1.14997,-1.02267,-2.13931,-0.54313
209,-0.504772,-1.0749,-2.32791,-0.514321
210,-0.466357,-1.034,-2.28685,-0.543082
211,-0.907251,-1.07207,-2.21798,-0.571295
212,-0.886226,-1.05007,-2.21174,-0.557925
213,-0.63731,-1.01166,-2.23974,-0.547856
214,-0.783023,-1.08097,-2.24748,-0.533148
215,-0.613797,-1.08652,-2.24914,-0.554586
216,-0.404046,-1.01896,-2.27709,-0.525616
217,-0.281944,-1.1138,-2.35705,-0.524986
218,-0.556728,-1.11773,-2.14226,-0.563658
219,-0.503598,-1.11233,-2.17347,-0.566074
220,-0.385495,-1.14482,-2.29758,-0.58319
221,-0.901025,-1.10019,-2.16853,-0.554013
222,-0.526046,-1.09052,-2.25346,-0.442468
223,-0.697014,-1.07984,-2.20834,-0.598782
224,-0.610026,-1.03423,-2.17951,-0.532389
225,-0.619081,-1.03535,-2.12243,-0.471603
226,-0.428574,-1.07944,-2.30195,-0.55432
227,-0.678644,-1.06667,-2.08716,-0.533334
228,-0.476225,-1.07101,-2.21789,-0.481061
229,-0.579817,-1.06324,-2.31598,-0.575722
230,-0.556954,-1.07197,-2.12192,-0.667501
231,-0.487766,-1.07357,-2.32769,-0.430927
232,-0.604937,-1.09047,-2.21309,-0.543159
233,-0.228406,-1.04737,-2.21246,-0.57541
234,-0.696317,-0.989524,-2.28366,-0.505302
235,-0.957083,-1.17984,-2.122,-0.529872
236,-0.390388,-1.00369,-2.25143,-0.508398
237,-0.22093,-1.05331,-2.30358,-0.482061
238,-0.526943,-1.10305,-2.30079,-0.597372
239,-0.508281,-0.988529,-2.26483,-0.476016
240,-0.399397,-1.10187,-2.22409,-0.534989
241,-0.484199,-1.05424,-2.26734,-0.581567
242,-0.577817,-1.07717,-2.24395,-0.486194
243,-0.571527,-1.02034,-2.2485,-0.499406
244,-0.787067,-1.06446,-2.27063,-0.477899
245,-0.679377,-1.07878,-2.25215,-0.510791
246,-0.754972,-1.19062,-2.26366,-0.539821
247,-0.750846,-1.15341,-2.28127,-0.507534
248,-1.03966,-1.03795,-2.22602,-0.551024
249,-0.276808,-1.08043,-2.3419,-0.566399
250,-0.320613,-1.05874,-2.27067,-0.571683
251,-0.757686,-1.04313,-2.1907,-0.511442
252,-0.17234,-1.0956,-2.33273,-0.574356
253,-0.213629,-1.15967,-2.14911,-0.535247
254,-0.652291,-1.03379,-2.29085,-0.516826
255,-0.668779,-1.08233,-2.27927,-0.515114
256,-0.59308,-0.982487,-2.22069,-0.556017
257,-0.545575,-0.973721,-2.23288,-0.541758
258,-0.378934,-1.12974,-2.20834,-0.567017
259,-0.238695,-1.0527,-2.25564,-0.54742
260,-0.260727,-1.07911,-2.15595,-0.574714
261,-0.374618,-1.12712,-2.17219,-0.596544
262,-0.305724,-1.07255,-2.17501,-0.619003
263,-0.759237,-1.0759,-2.2227,-0.499007
264,-0.147672,-1.08369,-2.2611,-0.575632
265,-0.71331,-1.03881,-2.29749,-0.606285
266,-0.134586,-1.06029,-2.18315,-0.500194
267,-0.692162,-1.04705,-2.30948,-0.609153
268,-0.854036,-0.978924,-2.24629,-0.429509
269,-0.28019,-1.09104,-2.2302,-0.597532
270,-0.304659,-1.03957,-2.27827,-0.66459
271,-0.467196,-1.0098,-2.20266,-0.714742
272,-0.612047,-1.07433,-2.32566,-0.379825
273,-0.641709,-1.09722,-2.36962,-0.40944
274,-0.596897,-1.12739,-2.15719,-0.463996
275,-0.560656,-1.13394,-2.14754,-0.499297
276,-0.457172,-0.982626,-2.23517,-0.635735
277,-0.703384,-1.13849,-2.27239,-0.47536
278,-0.591073,-1.09447,-2.20477,-0.507169
279,-0.593332,-1.03478,-2.08789,-0.547805
280,-0.524237,-1.0353,-2.12075,-0.560523
281,-0.512601,-0.948101,-2.26775,-0.566845
282,-0.438099,-1.22513,-2.18557,-0.551283
283,-0.625595,-0.949145,-2.30688,-0.5372
284,-0.659559,-1.05558,-2.27107,-0.509989
285,-0.578479,-1.05643,-2.25647,-0.499088
286,-0.349694,-1.07882,-2.26341,-0.571113
287,-0.582375,-1.08732,-2.17331,-0.521949
288,-0.464615,-1.0351,-2.25547,-0.562329
289,-0.656894,-1.01501,-2.21523,-0.512554
290,-0.330984,-1.06638,-2.17004,-0.63799
291,-0.733588,-1.07306,-2.19576,-0.46084
292,-0.848043,-0.990735,-2.22998,-0.501555
293,-0.450955,-1.09119,-2.26087,-0.535314
294,-0.579275,-1.03143,-2.25446,-0.572106
295,-0.407549,-1.0735,-2.08615,-0.593687
296,-0.652018,-0.969469,-2.35795,-0.475445
297,-0.572677,-1.05052,-2.19387,-0.635166
298,-0.149535,-1.03771,-2.39148,-0.606417
299,-0.377169,-1.05521,-2.26433,-0.560784
300,-0.844266,-1.0204,-2.22674,-0.561427
301,-0.925059,-1.04399,-2.2133,-0.569927
302,-0.664673,-1.02322,-2.16909,-0.492186
303,-0.826376,-1.05529,-2.25454,-0.562635
304,-0.773914,-1.02647,-2.29567,-0.552052
305,-0.596913,-1.10728,-2.17215,-0.545751
306,-0.343416,-1.09561,-2.1152,-0.582189
307,-0.367512,-1.11025,-2.41533,-0.52579
308,-0.599919,-1.11158,-2.08405,-0.554878
309,-0.913634,-1.05862,-2.1633,-0.547349
310,-0.768924,-1.11299,-2.23372,-0.521708
311,-0.707394,-1.05452,-2.19,-0.577165
312,-0.710935,-1.05013,-2.20363,-0.564206
313,-0.698665,-1.04022,-2.15346,-0.553722
314,-0.473516,-0.992706,-2.30499,-0.535897
315,-0.569547,-0.991752,-2.288,-0.501061
316,-0.303365,-1.15513,-2.27735,-0.640033
317,-0.322227,-1.14953,-2.20238,-0.678265
318,-0.357951,-1.16406,-2.22277,-0.614918
319,-0.493316,-0.975539,-2.19905,-0.586875
320,-0.468382,-1.07565,-2.25444,-0.556264
321,-0.724923,-1.02736,-2.14573,-0.555802
322,-0.233977,-1.03997,-2.27343,-0.529183
323,-0.285549,-1.08069,-2.35274,-0.56038
324,-0.246387,-1.04261,-2.27582,-0.571248
325,-0.322069,-1.00389,-2.2425,-0.593006
326,-0.254357,-1.0148,-2.28456,-0.581603
327,-0.789435,-1.05645,-2.19201,-0.518342
328,-0.771559,-0.973225,-2.2391,-0.484735
329,-0.649921,-1.10379,-2.19998,-0.559796
330,-0.687599,-1.13713,-2.19578,-0.549712
331,-0.61715,-1.12823,-2.20134,-0.52322
332,-0.400282,-1.06619,-2.25425,-0.589672
333,-0.880905,-1.13963,-2.28283,-0.410298
334,0.00122604,-1.02224,-2.21919,-0.692037
335,-0.484365,-1.11069,-2.20012,-0.559994
336,-0.11068,-1.0971,-2.35747,-0.57748
337,-0.754539,-1.02614,-2.25484,-0.531882
338,-0.103032,-1.15397,-2.14092,-0.512878
339,-0.429126,-1.04065,-2.35137,-0.576044
340,-0.323434,-1.10969,-2.13542,-0.58941
341,-0.494138,-1.03585,-2.25994,-0.621119
342,-0.409836,-1.07109,-2.26325,-0.607413
343,-0.374718,-1.08743,-2.17591,-0.511023
344,-0.609022,-1.06423,-2.26008,-0.526598
345,-0.631916,-1.0669,-2.3491,-0.536087
346,-0.437716,-1.09532,-2.20688,-0.623274
347,-0.387953,-1.04416,-2.31006,-0.554747
348,-0.587924,-0.990832,-2.2429,-0.563837
349,-0.442559,-1.07207,-2.25799,-0.660851
350,-0.267568,-1.09035,-2.32004,-0.634529
351,-0.316895,-1.07208,-2.29193,-0.658195
352,-0.468684,-0.997525,-2.32369,-0.533585
353,-0.691143,-1.01306,-2.24459,-0.637662
354,-0.438097,-1.02342,-2.23668,-0.578286
355,-0.390573,-1.0536,-2.1417,-0.524471
356,-0.209294,-1.01467,-2.1969,-0.563628
357,-0.352716,-1.15827,-2.33978,-0.578794
358,-0.676984,-1.06516,-2.27324,-0.584045
359,-0.629605,-1.04931,-2.25261,-0.556036
360,-0.459513,-1.05071,-2.21898,-0.535431
361,-0.671255,-1.0143,-2.19577,-0.525733
362,-0.736459,-1.02582,-2.21208,-0.566722
363,-0.301813,-1.03522,-2.26095,-0.566339
364,-0.465258,-1.09229,-2.23855,-0.627361
365,-0.526007,-1.05689,-2.21188,-0.567436
366,-0.46169,-1.16982,-2.30499,-0.543332
367,-0.741073,-0.974362,-2.14941,-0.511279
368,-0.573963,-1.11903,-2.30363,-0.579843
369,-0.595401,-1.01393,-2.09259,-0.530042
370,-0.689557,-1.11912,-2.36578,-0.568579
371,-0.51628,-0.997708,-2.2958,-0.589534
372,-0.634974,-1.11464,-2.25549,-0.52505
373,-0.311074,-1.05587,-2.2496,-0.583609
374,-0.679776,-1.12899,-2.17253,-0.535239
375,-0.540176,-1.15074,-2.25648,-0.518945
376,-0.794727,-0.960621,-2.17563,-0.563371
377,-0.357068,-1.11666,-2.19011,-0.509737
378,-0.374981,-1.08002,-2.26206,-0.583895
379,-0.717098,-1.05525,-2.17969,-0.543579
380,-0.345918,-1.08806,-2.27173,-0.653652
381,-0.482924,-1.18121,-2.21467,-0.515424
382,-0.744517,-1.08569,-2.11864,-0.556072
383,-0.655524,-1.0533,-2.30023,-0.533772
384,-0.715832,-0.979092,-2.36905,-0.510355
385,-0.684413,-0.992949,-2.37772,-0.518517
386,-0.680962,-1.07237,-2.28285,-0.590251
387,-0.503327,-1.05527,-2.31337,-0.574788
388,-0.481564,-1.01978,-2.33515,-0.598293
389,-0.486843,-1.09228,-2.227,-0.551248
390,-0.236984,-1.11178,-2.31114,-0.426932
391,-0.367085,-1.11618,-2.23947,-0.720168
392,-0.543211,-1.04589,-2.23876,-0.422589
393,-0.352252,-1.04073,-2.18525,-0.450628
394,-0.532243,-1.0572,-2.24148,-0.411707
395,-0.440371,-1.078,-2.19964,-0.675441
396,-0.559375,-1.0715,-2.22773,-0.48809
397,-0.564022,-1.06099,-2.1732,-0.691872
398,-0.680026,-1.1441,-2.24376,-0.422949
399,-0.550001,-0.999968,-2.1459,-0.594562
400,-0.374738,-1.1332,-2.32086,-0.459282
401,-0.67251,-0.983238,-2.1832,-0.576909
402,-0.726176,-1.04585,-2.2692,-0.464678
403,-0.850422,-1.08142,-2.21539,-0.551854
404,-0.538039,-0.992577,-2.23083,-0.543886
405,-0.804356,-1.01077,-2.27452,-0.508349
406,-0.525544,-1.10796,-2.09626,-0.598248
407,-0.539492,-1.01861,-2.29477,-0.449145
408,-0.273818,-1.06958,-2.26484,-0.592994
409,-0.529251,-1.14483,-2.24936,-0.550991
410,-0.315675,-1.14529,-2.24477,-0.569116
411,-0.48822,-0.967881,-2.26874,-0.583734
412,-0.31703,-1.08786,-2.22498,-0.579103
413,-0.274764,-1.03372,-2.25435,-0.545201
414,-0.311863,-1.03038,-2.34965,-0.517827
415,-0.106893,-1.04293,-2.34032,-0.628552
416,-1.02668,-1.04443,-2.16604,-0.470158
417,-0.537665,-1.10987,-2.28435,-0.627243
418,-0.362006,-1.01086,-2.24157,-0.562373
419,-0.459342,-1.13569,-2.26225,-0.527178
420,-0.352858,-0.992302,-2.19764,-0.590487
421,-0.389905,-1.10457,-2.19865,-0.514784
422,-0.321676,-1.07483,-2.25256,-0.525046
423,-0.450951,-1.06925,-2.15903,-0.530282
424,-0.765196,-1.03555,-2.33666,-0.543227
425,-0.396493,-1.10154,-2.16466,-0.594873
426,-0.379695,-1.07481,-2.19875,-0.637545
427,-0.977351,-1.05253,-2.3213,-0.521933
428,-0.865719,-0.980157,-2.2223,-0.603516
429,-0.320651,-1.14835,-2.2935,-0.483992
430,-0.378541,-1.02862,-2.3276,-0.667669
431,-0.410699,-0.999737,-2.31682,-0.602582
432,-0.444477,-1.078,-2.14772,-0.519073
433,-0.707819,-1.05966,-2.27592,-0.547364
434,-0.866345,-1.01891,-2.23675,-0.544662
435,-0.622937,-1.16312,-2.29036,-0.450879
436,-0.451266,-1.04336,-2.13016,-0.61813
437,-0.547603,-1.07478,-2.14519,-0.60737
438,-0.626307,-1.10882,-2.29326,-0.544583
439,-0.445629,-1.02898,-2.35581,-0.589158
440,-0.676854,-1.09561,-2.12323,-0.517931
441,-0.524577,-1.04336,-2.29169,-0.498662
442,-0.556149,-1.10871,-2.13275,-0.651965
443,-0.196446,-1.06908,-2.34109,-0.573638
444,-0.473167,-1.06357,-2.16579,-0.551425
445,-0.37349,-1.04888,-2.2567,-0.602177
446,-0.38481,-1.05522,-2.21212,-0.591622
447,-0.325846,-1.10254,-2.35271,-0.472456
448,-0.356374,-1.02245,-2.25016,-0.617212
449,-0.587954,-1.01942,-2.23863,-0.530485
450,-0.522971,-1.13381,-2.21347,-0.536388
451,-0.355934,-1.07263,-2.21217,-0.671524
452,-0.342877,-1.05933,-2.14314,-0.507223
453,-0.514644,-1.02605,-2.3263,-0.567124
454,-0.612093,-1.18625,-2.18191,-0.586161
455,-0.352399,-1.12375,-2.25842,-0.530682
456,-0.92662,-1.0355,-2.18563,-0.589514
457,-0.925556,-1.02874,-2.1877,-0.587971
458,-0.240977,-1.11575,-2.33001,-0.489813
459,-0.544441,-0.975738,-2.18403,-0.620527
460,-0.66271,-1.17357,-2.21542,-0.538131
461,-0.601081,-1.10749,-2.26798,-0.567512
462,-0.556713,-1.04194,-2.25281,-0.566403
463,-0.557443,-1.02336,-2.25748,-0.508461
464,-0.632375,-1.10145,-2.23268,-0.536344
465,-0.649949,-1.07363,-2.30104,-0.686858
466,-0.515056,-1.06179,-2.14036,-0.466791
467,-0.611734,-1.04183,-2.29415,-0.577329
468,-0.736873,-1.06894,-2.27014,-0.524045
469,-0.350344,-1.07387,-2.19572,-0.570843
470,-0.681944,-1.01535,-2.28271,-0.537845
471,-0.45653,-1.0196,-2.16037,-0.64717
472,-0.495108,-1.13455,-2.28711,-0.459004
473,-0.451687,-1.02178,-2.22122,-0.614073
474,-0.618709,-1.11284,-2.26338,-0.521947
475,-0.692625,-1.01925,-2.24347,-0.596647
476,-0.617119,-1.0687,-2.24046,-0.558627
477,-0.473463,-1.04663,-2.21412,-0.569106
478,-0.645124,-1.10007,-2.21203,-0.559519
479,-0.446577,-1.04264,-2.27125,-0.559587
480,-0.568512,-1.12549,-2.27833,-0.526268
481,-1.02841,-0.970366,-2.17384,-0.514567
482,-0.101671,-1.12197,-2.30025,-0.620825
483,-0.626929,-1.06181,-2.32529,-0.496849
484,-0.525296,-1.08108,-2.1838,-0.566408
485,-0.666317,-1.00007,-2.25972,-0.552288
486,-0.661747,-1.00283,-2.3498,-0.534792
487,-0.805417,-0.916934,-2.09236,-0.548069
488,-0.695148,-1.03922,-2.27087,-0.502559
489,-0.713794,-1.04703,-2.203,-0.54692
490,-0.858176,-1.10788,-2.12051,-0.568092
491,-1.04121,-0.968037,-2.25416,-0.550739
492,-0.936135,-1.0158,-2.184,-0.522912
493,-0.560609,-1.11555,-2.25476,-0.649035
494,-0.857697,-1.0023,-2.15296,-0.562378
495,-0.586235,-1.16037,-2.28323,-0.640798
496,-0.443387,-1.0264,-2.20895,-0.469962
497,-0.508965,-1.10575,-2.26401,-0.625913
498,-0.51718,-1.04325,-2.25347,-0.497909
499,-0.413519,-1.04133,-2.19561,-0.615728
500,-0.878075,-1.04346,-2.22571,-0.500765
501,-0.872915,-1.04218,-2.14005,-0.542542
502,-0.631301,-0.982435,-2.20045,-0.559883
503,-0.257158,-1.07964,-2.27203,-0.60303
504,-0.667747,-1.07815,-2.20366,-0.593773
505,-0.741515,-1.15383,-2.17926,-0.531454
506,-0.380031,-1.07243,-2.32918,-0.676791
507,-0.340555,-0.983103,-2.33906,-0.669505
508,-0.625769,-1.07263,-2.22056,-0.522935
509,-0.609113,-1.0654,-2.17825,-0.603937
510,-0.525263,-1.05917,-2.27983,-0.57525
511,-0.488988,-1.10204,-2.25275,-0.568917
512,-0.496357,-1.10711,-2.23183,-0.527014
513,-0.647405,-1.02327,-2.32228,-0.583803
514,-0.333913,-1.11668,-2.29066,-0.634906
515,-0.425086,-1.04257,-2.31806,-0.513896
516,-0.646016,-1.11134,-2.16819,-0.547342
517,-0.721447,-1.0752,-2.22466,-0.509701
518,-0.709067,-1.0772,-2.16035,-0.637929
519,-0.841468,-1.07026,-2.2453,-0.538558
520,-0.915944,-1.00457,-2.23931,-0.56363
521,-1.11137,-1.1012,-2.26736,-0.48051
522,-0.932093,-1.05565,-2.27035,-0.443315
523,-1.32272,-1.00295,-2.19801,-0.477907
524,-0.766336,-1.05402,-2.23843,-0.615573
525,-0.796504,-1.22505,-2.29335,-0.476976
526,-0.545644,-1.12833,-2.21975,-0.61906
527,-0.621013,-1.05651,-2.26395,-0.570196
528,-0.871972,-0.993575,-2.21328,-0.535543
529,-0.65156,-0.996092,-2.22398,-0.613872
530,-0.484355,-0.998189,-2.24883,-0.606241
531,-0.677834,-1.10907,-2.19525,-0.471351
532,-0.327655,-1.05819,-2.26276,-0.548615
533,-0.666673,-1.08965,-2.22808,-0.560154
534,-0.742095,-1.02632,-2.2982,-0.64681
535,-0.954112,-1.01844,-2.14162,-0.382354
536,-0.0560582,-1.12487,-2.33264,-0.656718
