,X0,X1,X2,X3
51,1.56811,2.10314,3.11312,2.84853
52,1.49337,2.20547,3.23637,2.84791
53,1.62278,2.1374,3.16531,2.86373
54,1.43806,2.14256,3.16561,3.08727
55,1.88331,2.11983,3.14803,2.69229
56,1.67653,2.10586,3.11417,3.15228
57,1.95693,2.0917,3.09581,3.01807
58,1.97076,2.04779,3.10575,2.92348
59,2.02694,2.14068,3.12939,2.91984
60,1.67042,1.97092,3.20543,3.09763
61,1.79131,2.31752,3.13735,2.75586
62,1.66613,2.28679,3.16758,2.70993
63,1.70385,2.26854,3.15208,2.76614
64,1.90857,1.98008,3.09581,2.98351
65,1.9578,2.246,3.19778,2.59929
66,2.06501,1.93828,3.16829,2.85723
67,1.59958,2.24357,3.14171,2.92945
68,1.81598,1.92358,3.12346,3.04156
69,1.61249,2.27187,3.35012,2.85547
70,2.09889,1.92444,2.963,2.8925
71,1.82455,2.11777,3.12064,2.81761
72,1.67447,2.1572,3.17967,2.99975
73,1.71138,2.17602,3.12813,2.96545
74,1.67538,2.19915,3.18037,2.95925
75,1.5961,2.29702,3.24111,2.79669
76,1.88161,1.9116,3.12407,3.02216
77,1.70797,1.96054,3.35362,2.79634
78,1.38851,2.19914,3.19811,2.89147
79,1.90581,2.0194,3.12088,2.95217
80,1.79849,1.99361,3.06633,3.08057
81,1.58142,2.22719,3.25989,2.81838
82,1.88653,2.07763,3.1833,2.92343
83,2.16063,2.06567,3.05967,2.88885
84,1.83566,1.94891,3.07291,3.03373
85,1.81368,2.03147,3.24527,2.85313
86,2.00732,2.07324,3.21175,2.90929
87,2.10872,1.97552,3.14977,2.78362
88,1.50854,2.21933,3.25056,3.00356
89,1.48181,2.29908,3.21976,2.9473
90,2.0682,1.90638,3.11432,2.89257
91,2.11045,1.85803,3.18404,2.92585
92,2.05603,1.8231,3.16248,2.94133
93,1.55377,2.1976,3.18983,2.91047
94,1.60124,2.08773,3.15032,3.05293
95,1.68828,1.92348,3.18694,3.00751
96,1.49379,2.19106,3.14811,2.89132
97,1.43476,2.02029,3.16145,3.01545
98,2.02132,2.02784,3.14551,2.81575
99,2.01546,2.0362,3.15752,2.81098
100,2.09024,2.10649,3.01587,2.95088
101,1.93502,2.32505,3.04064,3.04738
102,1.87036,1.84877,3.14046,2.87906
103,2.09013,1.79424,3.15119,2.88374
104,1.929,2.1045,3.12701,2.84987
105,2.34441,1.96078,3.19967,2.61253
106,1.21012,2.2706,3.21263,3.13384
107,1.81606,2.11277,2.99798,2.8905
108,1.38553,2.13112,3.24429,3.06981
109,1.29883,2.23161,3.1386,3.16352
110,1.25025,2.23838,3.15543,3.17606
111,1.15069,2.24394,3.15586,3.18266
112,2.03033,2.02207,3.04696,2.78133
113,1.69289,1.9615,3.17664,3.06768
114,1.9893,2.06636,3.09249,2.942
115,1.33927,2.16584,3.27714,2.78678
116,1.50098,2.08098,3.14205,2.90537
117,1.59362,2.05192,3.10608,2.85549
118,1.55148,2.1442,3.19385,3.11215
119,2.04876,1.97013,3.09261,2.69156
120,1.62901,2.17177,3.15776,3.05394
121,2.42709,1.90292,3.10104,2.81802
122,2.50431,1.91779,3.10946,2.76833
123,2.38096,1.86766,3.12602,2.64365
124,1.33507,2.27837,3.22822,3.00271
125,2.04219,1.96748,3.12967,2.75928
126,2.0303,1.89273,3.26982,2.93185
127,1.67351,1.98983,3.22185,3.10658
128,1.65236,1.98667,3.24729,3.10801
129,1.75608,2.12701,3.13225,2.76793
130,1.67237,2.13553,3.17965,2.97256
131,1.62803,2.06083,3.23728,2.93242
132,1.60456,2.24326,3.17032,2.85294
133,1.55375,2.08595,3.08031,2.9488
134,1.52638,2.10075,3.07691,2.95801
135,1.70396,1.93718,3.21429,2.84477
136,1.84037,1.99758,3.11252,2.87742
137,1.71047,2.22534,3.12319,2.8937
138,1.81508,2.01341,3.09716,2.94777
139,1.69492,2.15931,3.07001,2.86222
140,1.47047,2.01253,3.20685,3.07205
141,2.19125,2.157,2.98594,2.80976
142,1.78638,2.18108,3.09704,2.84168
143,2.01675,1.95603,3.26686,2.83723
144,2.04309,2.03798,3.20775,2.90757
145,2.54898,1.92525,3.07357,2.6549
146,2.28908,1.94542,3.13614,2.67086
147,1.69012,2.24125,3.17713,2.88822
148,1.98713,2.11105,3.15008,2.89174
149,1.95349,2.08631,3.07172,3.02779
150,1.76231,2.14317,3.11218,3.01321
151,1.91897,2.01719,3.1631,2.83325
152,2.18018,2.08724,3.12411,3.08874
153,1.96401,2.08912,3.16252,2.5697
154,1.85959,1.99794,3.16207,3.07977
155,1.85801,2.16276,3.07875,2.82622
156,2.02622,1.92614,3.14222,2.99549
157,1.64985,1.88789,3.15653,3.06168
158,1.83169,2.14444,3.13906,2.71842
159,1.76028,1.88575,3.27062,2.91335
160,1.66052,2.2242,3.08541,2.87478
161,1.53541,2.21594,3.08129,3.02168
162,1.28335,2.29135,3.37112,2.76515
163,2.37498,1.92406,2.92738,2.96918
164,1.83323,2.11166,3.27433,2.67022
165,1.80213,2.0792,3.1066,3.07636
166,1.5362,2.24094,3.21198,2.88332
167,1.82159,2.03637,3.18083,2.90042
168,1.5224,2.1767,3.1512,2.92243
169,1.63501,1.94824,3.22398,2.91014
170,1.8649,2.06527,3.06662,2.87361
171,1.74033,2.18699,3.21845,2.66095
172,1.69584,2.21312,3.25158,2.81288
173,1.48859,2.15902,3.36869,2.7236
174,1.86788,1.97987,3.0017,3.03853
175,1.52823,2.2358,3.30341,2.85835
176,1.80515,1.86671,2.97173,3.1138
177,1.60588,2.08214,3.32124,2.87534
178,1.87554,1.95165,3.06421,2.9414
179,1.7089,2.06261,3.10771,2.91921
180,1.30776,2.07529,3.09785,3.07024
181,1.37579,2.1579,3.21265,3.03765
182,1.81574,2.13413,3.14378,2.87065
183,1.93495,2.22507,3.06956,2.82958
184,1.6976,2.24848,3.16601,2.92875
185,1.77567,2.07459,3.16718,2.89523
186,1.67357,2.08165,3.17429,2.94514
187,1.53323,2.12013,3.15361,2.8351
188,1.71718,2.13589,3.09277,2.86736
189,1.64752,2.18006,3.14258,2.93147
190,1.74372,2.28343,3.12343,2.9518
191,1.90169,1.96049,3.15153,2.83128
192,2.00749,2.0074,3.13569,2.93167
193,2.14091,2.05542,3.0228,2.8352
194,1.59373,2.14821,3.38932,2.88294
195,1.66503,2.12044,3.39662,2.92595
196,1.48677,2.15202,2.99446,2.96432
197,1.68042,2.0744,3.15086,2.74134
198,1.90912,2.10363,3.19039,2.7172
199,1.72554,2.15516,3.16495,2.9363
200,1.93495,2.10769,3.09213,2.98829
201,1.47853,1.98394,3.22362,2.83617
202,1.61757,2.03486,3.11777,2.94862
203,1.84455,1.86973,3.32022,2.97843
204,1.77041,2.10302,3.20998,2.92899
205,1.73922,2.16303,3.18916,2.84933
206,2.36701,2.10783,3.03753,2.78174
207,1.15385,2.12733,3.22289,2.89859
208,1.59626,2.03442,3.20691,2.928
209,1.42203,2.18762,3.12194,2.96851
210,1.66821,2.07811,3.27107,2.83165
211,1.37286,2.14663,3.05955,2.95865
212,1.67703,2.06673,3.1921,2.86308
213,1.45901,2.23263,3.30309,2.90616
214,1.86781,1.89836,3.11253,2.79765
215,1.46343,2.14875,3.2069,3.0022
216,1.74285,2.25711,3.03277,2.96596
217,1.68068,2.23359,3.00127,3.03295
218,1.96515,1.94187,3.18118,2.91455
219,1.81575,1.95145,3.22053,2.96702
220,1.5738,2.05482,3.13566,3.17873
221,1.58211,2.13358,3.24023,2.83891
222,1.32754,2.39074,3.11976,2.94694
223,1.66284,2.09348,3.04683,2.95246
224,1.73044,2.20299,3.06297,2.87384
225,2.13524,2.21523,3.10653,2.91207
226,1.70205,1.97961,3.14249,3.00227
227,2.07081,2.05468,3.21453,2.82299
228,1.72499,2.0098,3.03497,3.05566
229,1.74864,2.22312,3.3274,2.72169
230,2.40457,1.87977,3.01924,2.73466
231,1.47537,2.21265,3.22528,2.97813
232,1.56945,2.04625,3.15361,2.79452
233,2.02415,2.03097,3.09909,2.93199
234,1.50537,2.14402,3.16815,2.76789
235,1.47158,2.0537,3.23217,2.97462
236,2.15286,2.08904,2.9662,2.87056
237,2.15951,2.09758,3.04435,2.86175
238,1.85104,2.03454,3.16845,2.94046
239,1.75208,2.26754,3.05975,2.8828
240,1.87895,2.04373,3.18075,2.92859
241,1.80017,1.97497,3.23209,2.95995
242,1.8848,2.2087,3.06498,2.87615
243,1.88574,2.18118,3.05373,2.94904
244,1.28053,2.11131,3.17316,2.85842
245,1.64207,1.98581,3.21421,3.06253
246,1.30643,2.18308,3.21052,2.93674
247,1.26253,2.22613,3.20821,2.90841
248,1.5791,2.00654,3.06292,2.93417
249,1.6571,2.07257,3.19798,3.07042
250,1.67713,2.06435,3.213,3.14383
251,1.83918,2.12798,3.18733,2.73889
252,2.02513,2.07408,3.13837,2.98871
253,2.31781,2.01631,3.06418,2.82685
254,1.56266,2.04102,3.24419,2.84411
255,1.49491,2.11396,2.98688,3.07225
256,1.97264,2.02299,3.37475,2.73101
257,2.08151,1.96075,3.34332,2.69895
258,1.93006,2.13567,2.99691,3.00252
259,2.08041,2.092,3.01257,3.0357
260,2.14894,2.11322,3.19628,2.83816
261,1.93591,2.12649,3.14156,2.94223
262,1.96872,2.25112,3.13649,2.85865
263,1.651,1.97928,3.11599,3.11569
264,2.21478,2.14479,3.06983,2.69674
265,1.28457,2.02697,3.18474,3.27137
266,2.27293,2.21566,3.13127,2.61311
267,1.55013,1.90284,3.15471,3.17813
268,1.28597,2.11453,3.14251,3.00321
269,2.05501,2.09091,3.12263,2.90441
270,2.06531,2.02807,3.24335,2.69002
271,1.95099,1.94192,3.25328,2.73981
272,1.67076,2.27306,2.99983,3.10557
273,1.67904,2.16512,2.95354,3.11134
274,1.83428,2.01498,3.13087,2.98146
275,1.94074,2.06724,3.09525,2.93437
276,1.91554,2.05022,3.07475,3.06567
277,1.86002,2.01188,3.08489,2.80385
278,2.26635,1.90475,3.25221,2.69261
279,1.73271,2.09385,3.18207,2.90281
280,1.95459,2.09188,3.19271,2.79927
281,2.12744,1.86458,3.23508,2.90612
282,1.66086,2.25908,3.10941,2.90356
283,1.75905,2.08488,3.09494,2.89708
284,1.94799,2.05019,3.02288,2.85347
285,1.87539,2.04393,3.07705,2.95869
286,1.87406,2.11499,3.12868,2.78994
287,1.91787,2.00584,3.14795,3.01295
288,1.71206,2.24867,3.18232,2.80103
289,1.87265,1.99638,3.07116,2.97464
290,1.81269,2.02837,3.17027,3.13668
291,1.60977,1.98714,3.22294,2.83786
292,1.66887,2.0284,3.20972,2.84081
293,2.00552,2.06558,3.18505,2.86701
294,1.49414,2.05273,3.07978,3.05408
295,2.07669,2.17185,3.17027,2.74677
296,1.63045,2.09227,3.13575,2.94377
297,1.92341,2.03131,3.00804,2.84986
298,1.87224,2.12404,3.24722,2.71938
299,1.75297,2.11439,3.04952,2.99041
300,1.60983,2.05114,3.19532,2.84976
301,1.59638,2.02249,3.18417,2.92123
302,1.65759,2.09607,3.12058,2.89077
303,1.57181,2.01488,3.18543,2.93101
304,1.49455,2.1074,3.18422,2.94692
305,1.63029,2.10246,3.21862,2.93573
306,1.61105,2.2003,3.1565,3.02035
307,1.61944,2.0644,3.08673,3.01517
308,1.69671,1.98864,3.39772,2.8372
309,1.61201,1.95607,3.29988,2.85647
310,1.23119,2.20833,3.06503,2.90629
311,1.80981,1.75516,3.21772,2.99955
312,1.89443,1.80182,3.24158,2.97514
313,1.53268,1.90381,3.17782,3.03033
314,2.0772,2.17137,3.11589,2.74329
315,1.87409,2.17252,3.07118,2.8007
316,1.73227,1.94088,3.20719,3.03757
317,1.72045,1.97953,3.28163,2.99484
318,1.81232,2.1478,3.20665,2.89507
319,1.63939,2.00331,3.15445,2.96921
320,1.94196,1.93905,3.09998,3.00121
321,2.09329,2.09338,3.20944,2.79839
322,2.06369,1.97624,3.12383,2.82633
323,1.81092,2.09478,3.12353,2.76159
324,1.70348,2.06734,3.20275,3.18672
325,1.65638,2.21106,3.10107,3.04775
326,1.8199,2.02939,3.20847,3.04441
327,1.80302,2.15071,3.13488,2.88011
328,1.58407,2.15704,3.16799,2.90138
329,1.55128,2.08467,3.17728,2.83869
330,1.54086,2.13173,3.17403,2.88511
331,1.54152,2.072,3.18437,2.89211
332,1.26995,2.24828,3.18243,3.02024
333,1.81231,1.96274,3.11443,2.86718
334,2.10776,2.01622,3.2232,3.00704
335,2.09637,2.31419,3.15226,2.7435
336,1.65009,2.05777,3.2373,3.03308
337,1.7723,2.15359,3.18422,2.62999
338,1.85011,2.08889,3.09933,3.10876
339,2.10074,2.04142,3.23598,2.81356
340,1.51578,2.11582,3.24527,2.98984
341,1.47705,2.16951,3.36067,2.8107
342,1.5892,2.17145,3.2773,2.84177
343,2.05643,1.94917,3.24745,2.8973
344,1.4093,2.20889,3.11699,2.94181
345,1.56278,2.16214,3.13848,2.90181
346,1.55484,2.04599,3.21298,2.99438
347,1.64792,2.20032,3.17137,2.91638
348,1.82948,1.97031,3.12447,2.89462
349,1.68321,2.12987,3.07781,2.96015
350,1.81029,2.04622,3.0704,2.94859
351,1.9505,2.03352,3.24581,2.71585
352,1.9753,1.97696,3.02071,2.82483
353,1.80166,2.18923,3.03436,2.92325
354,1.76351,2.03775,3.10362,2.95297
355,2.10588,1.8884,3.12698,3.05342
356,2.20512,1.96076,3.18823,2.91543
357,1.53752,2.23098,3.07183,2.95348
358,1.67368,2.0985,2.98532,3.05476
359,1.74494,2.06755,3.37783,2.7615
360,1.56472,2.02271,3.3229,2.79936
361,2.00676,1.96012,3.31968,2.56685
362,1.99761,1.95319,3.30549,2.60649
363,1.76773,2.21508,3.20996,3.01784
364,1.5393,2.13336,3.25263,2.78302
365,1.64391,2.11364,3.09344,3.02412
366,1.90196,2.03232,2.91461,3.06951
367,1.74688,2.05736,3.4201,2.72293
368,1.79528,1.97497,3.19118,2.87023
369,1.83612,2.06619,3.16436,2.8422
370,1.73694,2.09538,3.10927,2.87418
371,1.636,2.1904,3.20148,2.86689
372,1.40979,2.13122,3.20273,3.05052
373,2.16405,1.93759,3.12326,2.79131
374,1.4285,2.14221,3.17187,3.00839
375,1.27351,2.1957,3.22543,2.94482
376,2.11352,1.89308,3.19366,2.78391
377,1.7321,2.12531,3.21548,2.93576
378,1.80955,2.24526,3.19399,2.76557
379,1.65196,2.01653,3.25518,2.96793
380,1.78961,2.11743,3.07641,2.87047
381,1.43853,2.17922,3.23448,2.99556
382,1.87601,2.0349,3.14929,2.86838
383,1.56161,2.17921,3.17163,2.91999
384,1.8104,2.05417,3.05899,2.79449
385,1.73833,2.05041,3.07674,2.82556
386,1.66986,2.19356,3.09729,2.80777
387,1.60196,2.17504,3.11888,2.87994
388,1.54914,2.21082,3.1667,2.76531
389,1.5804,2.30529,3.02982,2.87065
390,1.63404,2.12495,3.2463,2.94152
391,1.69736,2.05433,3.13105,2.95324
392,2.14354,2.10887,3.11912,2.90681
393,1.97391,2.11404,3.06551,2.91931
394,1.91039,2.26803,3.07535,2.92025
395,1.88978,1.95192,3.16987,2.9474
396,1.49852,2.25035,3.211,2.92103
397,1.83962,2.10666,3.1552,2.78372
398,1.81269,2.12132,3.09958,2.90788
399,1.92047,2.0048,3.0945,2.99666
400,1.23375,2.30438,3.20356,2.91289
401,2.22867,1.78222,3.03084,3.01411
402,1.25809,2.17853,3.11436,2.83971
403,1.72614,1.99907,3.1879,2.94522
404,1.57828,2.0992,3.20062,2.81816
405,1.76123,2.0595,3.05252,3.00234
406,1.74417,2.05432,3.21976,2.90198
407,2.01873,2.11073,3.12784,2.81009
408,1.87556,2.06677,3.16475,2.97187
409,1.86427,2.11571,3.13835,2.91374
410,1.79182,2.0906,3.20249,2.88091
411,1.81266,2.09737,3.08417,2.9904
412,1.82125,2.09162,3.14974,2.9914
413,1.51414,2.14402,3.19526,2.91884
414,1.7686,2.21078,3.20555,2.9986
415,1.57111,2.18264,3.24222,2.88995
416,1.71465,2.05013,3.13545,2.87571
417,1.18617,2.10511,3.18457,3.02264
418,2.17431,2.0268,3.11841,2.78125
419,1.64976,2.19077,3.14493,2.96931
420,2.04629,2.06006,3.09853,2.79638
421,1.72012,2.08431,3.25836,2.89797
422,1.90039,2.14494,3.10047,2.98032
423,1.63364,2.12696,3.24994,2.93449
424,1.69794,2.01001,3.1569,2.8456
425,1.7278,2.20913,3.10737,2.87374
426,1.78447,2.26065,2.9943,3.00828
427,1.47746,1.98428,3.23413,2.73013
428,1.48733,2.06695,3.09216,3.04683
429,2.04109,1.98402,3.03663,2.78042
430,2.09667,2.0488,3.0339,2.71152
431,1.93035,2.0064,3.13729,2.84717
432,1.81675,2.10013,3.19706,2.78831
433,1.73181,2.06138,3.1979,2.91193
434,1.34432,2.03794,3.38679,2.81759
435,1.87203,2.16201,3.10188,2.80311
436,1.64511,2.00472,3.29279,2.96926
437,1.64825,2.01756,3.23507,2.93534
438,1.91044,2.08636,3.11084,2.77926
439,1.93592,2.10557,3.03033,2.82287
440,1.98947,2.07397,3.08306,2.92002
441,1.85619,2.00809,3.07625,2.97838
442,1.40002,2.1734,3.16245,3.00402
443,1.95121,1.93561,3.15158,2.997
444,2.0125,2.04799,3.04713,2.93132
445,1.79504,1.94722,3.21166,3.05174
446,1.67198,1.88579,3.29214,3.01462
447,1.86795,2.18272,3.15117,2.93925
448,1.92169,2.21952,3.06539,2.91599
449,1.40116,2.09194,3.32367,2.87167
450,1.94337,2.11596,2.99981,2.91624
451,1.62424,2.02627,3.17569,3.0102
452,1.7632,1.96303,3.27398,3.02373
453,1.88742,2.20098,3.04575,2.79162
454,1.80012,1.89634,3.1314,3.00524
455,1.85659,2.03393,2.97067,2.81636
456,1.74639,2.05026,3.2469,2.86424
457,1.70718,2.05444,3.26139,2.88012
458,1.92066,2.13799,3.07413,2.93998
459,1.99575,2.04033,3.20999,2.81239
460,1.46216,2.10314,3.20113,2.93341
461,1.39602,2.30211,3.2468,2.87119
462,2.14832,1.92534,3.06913,2.87245
463,1.7477,2.04918,3.2129,2.8886
464,1.50539,2.11782,3.14767,3.12568
465,1.1164,2.17201,3.28671,2.81696
466,2.08828,1.99232,3.11234,3.07482
467,1.45967,2.14958,3.28501,2.78741
468,1.75342,1.95089,3.21836,2.79992
469,1.58698,2.16672,3.07676,3.15456
470,1.71096,1.96419,3.30261,2.82948
471,1.61855,2.33559,2.99126,3.01102
472,1.57009,2.15083,3.34013,2.84939
473,1.97136,2.03549,2.95208,2.9309
474,1.56138,2.13368,3.29248,2.833
475,1.61124,2.1302,2.94965,3.01085
476,1.48525,2.07831,3.08003,2.96066
477,1.57076,1.98233,3.2629,2.90361
478,1.75925,1.94146,3.24091,3.04347
479,2.02388,2.171,3.14095,2.84817
480,1.59491,2.07551,3.15971,3.0161
481,1.4173,2.26413,3.1291,2.82297
482,2.11551,1.95167,3.20472,2.92402
483,1.7334,2.13492,3.13334,2.79398
484,2.0425,1.90844,3.13781,3.03265
485,1.526,2.24188,3.20647,2.92741
486,2.00751,2.03593,3.07576,2.94628
487,1.978,2.07229,2.96493,3.02706
488,1.3357,2.45231,3.05847,2.88041
489,1.76297,2.18416,2.97909,2.88284
490,1.56819,2.01525,3.17413,2.97457
491,1.528,2.1635,3.04814,2.84129
492,1.49614,2.11919,3.28476,2.88829
493,1.44343,2.10674,3.02033,3.08478
494,1.55113,2.17877,3.2838,2.90727
495,1.43797,2.07497,3.18816,2.99672
496,1.77246,2.18025,3.14106,2.89414
497,1.91823,1.87449,3.07131,2.95771
498,2.00867,2.1196,3.14895,2.91829
499,1.95061,2.15094,3.07015,2.83174
500,1.36324,2.07411,3.44043,2.91388
501,1.43184,2.07792,3.21174,2.97787
502,1.92657,1.96244,3.12403,2.99244
503,1.79234,2.20012,3.07095,2.83364
504,1.50287,2.07436,3.10691,2.8925
505,1.68947,2.01266,3.12278,2.8871
506,1.628,2.06559,2.99903,3.07193
507,1.78004,1.85467,3.21811,3.08428
508,1.87598,2.09753,3.1785,2.72263
509,1.70356,2.04325,3.34987,2.79789
510,1.98824,1.93626,3.18781,2.83913
511,1.48783,2.31586,3.18878,2.9306
512,1.58616,2.24602,3.21801,2.94522
513,1.42225,2.15236,3.20892,2.98033
514,1.74074,2.1306,3.14992,2.97827
515,2.04667,1.90752,3.25836,2.7604
516,1.77454,2.03521,3.10062,2.90232
517,1.69983,2.06327,3.08229,2.84775
518,1.69562,2.08591,3.16973,2.81706
519,1.42425,2.09482,3.14484,2.89303
520,0.874343,2.01377,3.33106,3.24617
521,1.1756,2.16779,3.18611,2.92934
522,1.39008,2.11238,3.25121,2.82874
523,1.30703,2.24938,3.14965,2.82807
524,1.60201,2.02458,3.21679,2.8464
525,1.62579,2.12397,3.16342,2.72802
526,1.49439,2.10758,3.12415,2.96334
527,1.72832,1.99163,3.29957,2.77337
528,1.65553,2.18771,3.24811,2.80826
529,1.79922,2.15606,3.13245,2.81104
530,1.8765,1.98845,3.1644,3.02549
531,1.76797,1.99367,3.11349,2.86885
532,1.97943,1.93722,3.21177,2.96937
533,1.6435,2.13938,3.11311,2.91694
534,1.76774,1.85294,3.1902,2.82731
535,1.36561,2.39798,3.14474,2.83802
536,2.32517,1.79503,3.09355,2.91302
537,1.85662,2.21042,3.1199,2.91939
538,1.59329,2.03096,3.24201,2.8541
539,1.33999,2.06609,3.12277,2.98438
540,2.05371,2.14042,3.16453,2.94329
541,2.1506,1.89975,3.1898,2.87629
542,2.16429,2.18567,3.09953,2.76958
543,1.81187,2.07573,3.14465,2.95462
544,2.01803,2.09989,3.11738,2.74124
545,2.36282,1.94285,3.13434,2.79486
546,1.94902,2.1592,3.25365,2.76234
547,1.77775,2.08062,3.03828,2.99802
548,1.83438,2.04251,3.19965,2.86187
549,1.88556,2.01623,3.23857,2.82249
550,1.56397,2.17569,3.17496,3.02008
551,1.39528,2.18943,3.06175,3.05595
552,1.89118,1.97096,3.36491,2.81823
553,1.58394,2.03262,3.04372,2.89935
554,1.6958,2.06764,3.18404,2.87917
555,1.78629,2.10117,3.12099,2.97999
556,1.35635,2.14656,3.29221,2.84797
557,1.54341,2.1565,3.32721,3.05327
558,1.8283,2.00098,3.06235,3.02772
559,1.71414,1.97519,3.14604,2.8165
560,1.9575,2.01767,3.03659,2.72824
561,1.79699,2.1055,3.17062,2.88632
562,1.9833,2.06473,3.11899,2.86521
563,2.11299,2.14887,3.08155,2.9692
564,1.61984,2.19472,3.22894,2.76341
565,2.01856,1.99238,3.01753,2.99041
566,1.5298,2.09766,3.23726,2.93604
567,2.00745,2.01859,3.02215,2.94012
568,2.09936,1.97966,3.11557,2.9451
569,1.82445,2.05562,3.23011,2.90005
570,2.02579,1.97471,3.22478,2.92997
571,1.84743,1.89816,3.10748,2.95714
572,1.90794,1.97838,3.1325,2.89389
573,1.8046,2.08775,3.22985,2.9829
574,2.14697,1.8805,3.2178,2.85945
575,1.92262,2.09985,3.13488,2.92095
576,1.97136,1.9947,3.08202,2.94586
577,1.64139,2.04067,3.16843,2.98923
578,1.86837,2.0839,3.20757,2.85242
579,1.79611,1.87595,3.0545,2.91393
580,1.70123,1.87924,3.27288,2.96151
581,1.66342,1.96021,3.32857,2.95302
582,1.74187,2.12747,3.25816,2.86844
583,1.61536,2.16098,3.09645,2.94197
584,1.73563,2.11299,3.07477,2.90034
585,1.63187,2.09832,3.18544,2.86667
586,1.59901,2.01755,3.23316,2.79426
587,1.77094,2.15818,2.94015,3.03315
588,1.95757,1.89803,3.293,2.95125
589,1.68827,2.32194,3.05633,2.89741
590,1.77609,2.00424,3.25174,2.91028
591,1.78626,2.17774,2.99527,2.90359
592,1.75501,2.12955,3.01289,2.92799
593,1.69542,1.96751,3.20485,2.8461
594,1.83543,2.06615,3.22601,2.75466
595,1.93503,1.94988,3.06969,2.95632
596,1.38351,2.21377,3.28951,2.92179
597,1.42296,2.13817,3.22455,2.96102
598,1.76156,1.95092,3.11976,2.88624
599,1.92119,1.9626,3.12977,2.8512
600,2.11396,2.15881,3.04486,2.81506
601,2.41795,1.93737,3.08362,2.79489
602,1.50709,2.26206,3.1708,2.8134
603,1.93011,1.83265,3.02683,2.84035
604,1.57919,2.09916,3.05201,3.11599
605,1.62412,1.99202,3.16669,3.04082
606,1.618,2.18025,3.12534,2.87847
607,1.26641,2.16336,3.1737,2.95743
608,1.10775,2.17226,3.12853,3.09827
609,2.02184,2.06954,3.18774,2.77866
610,1.76715,1.95702,3.00075,2.9646
611,1.88845,2.19796,3.11805,3.06524
612,1.67517,2.00981,3.35281,2.83781
613,1.65636,2.00367,3.37402,2.86273
614,1.93366,2.16657,3.08706,2.93185
615,2.3202,1.9839,3.0339,2.86884
616,2.45268,1.91014,2.93217,2.82244
617,1.70119,2.23001,3.27354,2.84195
618,1.88825,1.93113,3.0854,2.8182
619,1.65222,2.14301,3.13471,3.04928
620,1.89583,2.04313,3.16514,2.83625
621,2.1417,2.11128,3.16919,2.79407
622,1.85259,2.0574,3.31759,2.79206
623,2.16509,1.99337,3.15339,2.9216
624,1.82424,2.09704,3.27032,2.88803
625,1.97016,2.09893,3.11957,2.89512
626,1.65469,2.18321,3.11211,2.86515
627,1.56383,2.07962,3.15003,2.80655
628,1.55817,2.09281,3.14916,3.03259
629,1.62569,2.05454,3.09672,2.94643
630,1.81831,1.99832,3.07673,2.94355
631,1.8302,2.1943,3.00932,2.84726
632,1.89172,2.12344,2.98855,2.89113
633,1.94751,1.95989,3.28328,2.89129
634,1.83736,2.08301,3.15331,2.92794
635,1.78332,2.10778,3.17282,2.96499
